words,5,1,4105328976,36,155439,-10829,55462,false,
words,5,1,6370951248,36,597295,-55201,55486,false,
words,5,2,9431657082,35,237059,-17685,47855,false,
words,5,3,1874029365,36,89071,-8390,50359,false,
words,5,4,5691784320,37,430236,-47404,60032,true,
words,5,5,8392760514,36,113992,-14429,56333,false,
words,5,6,4612780539,36,99029,-8197,57272,false,
words,5,7,8261384957,36,420679,-39209,53579,false,
words,5,8,2463075891,36,359036,-30502,52663,false,
words,5,9,9135874206,35,418182,-46964,60020,true,
words,5,10,7095231486,35,278451,-25677,56009,false,
words,5,11,9842301657,36,236826,-20982,53549,false,
words,5,12,2196735084,36,478772,-43581,54582,false,
words,5,13,9067852413,35,155193,-18065,55510,false,
words,5,14,2405681973,36,184358,-15639,47627,false,
words,5,15,2738495106,35,278356,-25622,51872,false,
words,5,16,1069782534,35,551481,-47581,53336,false,
words,5,17,3018795246,35,391269,-33099,49832,false,
words,5,18,1736058429,36,454773,-39561,52142,false,
words,5,19,6087432195,35,552616,-48393,54162,false,
words,5,20,4925731068,35,258089,-24029,53265,false,
words,5,21,3486027915,35,219148,-19871,52751,false,
words,5,22,6941372580,35,463148,-39283,49007,false,
words,5,23,1068243795,38,598181,-51256,51514,false,
words,5,24,1764028593,36,519132,-44365,49900,false,
words,5,25,3857069214,35,8768,-836,50679,false,
words,5,26,9125784630,36,371544,-32040,56261,false,
words,5,27,7914823056,37,391792,-30032,47312,false,
words,5,28,1258360497,36,404107,-32817,48458,false,
words,5,29,7965023841,36,268203,-24944,50661,false,
words,7,1,4105328976,36,159172,-14733,55147,false,
words,7,1,6370951248,35,273934,-24376,58968,false,
words,7,2,9431657082,36,295245,-24535,50233,false,
words,7,3,1874029365,36,268714,-21606,46957,false,
words,7,4,5691784320,35,497129,-46613,56444,false,
words,7,5,8392760514,37,95733,-14115,60029,true,
words,7,6,4612780539,35,235428,-22958,55944,false,
words,7,7,8261384957,36,463884,-42387,53466,false,
words,7,8,2463075891,36,336408,-30046,52655,false,
words,7,9,9135874206,36,277870,-21136,45985,false,
words,7,10,7095231486,37,337166,-31135,52413,false,
words,7,11,9842301657,36,174166,-14070,48022,false,
words,7,12,2196735084,36,468668,-38994,50082,false,
words,7,13,9067852413,36,352248,-34017,58258,false,
words,7,14,2405681973,36,171175,-16132,54919,false,
words,7,15,2738495106,36,591085,-48959,49909,false,
words,7,16,1069782534,35,362981,-29494,47400,false,
words,7,17,3018795246,35,445789,-41195,52567,false,
words,7,18,1736058429,37,173161,-12389,47585,false,
words,7,19,6087432195,36,276736,-20452,47643,false,
words,7,20,4925731068,36,32746,-3116,49527,false,
words,7,21,3486027915,36,74569,-9052,51439,false,
words,7,22,6941372580,37,130884,-14401,56935,false,
words,7,23,1068243795,38,594831,-51935,52454,false,
words,7,24,1764028593,37,442523,-43851,60092,true,
words,7,25,3857069214,35,335027,-37542,59571,false,
words,7,26,9125784630,35,189583,-16536,52896,false,
words,7,27,7914823056,37,386631,-31788,49524,false,
words,7,28,1258360497,36,397940,-33149,50756,false,
words,7,29,7965023841,35,475360,-36988,47611,false,
words,9,1,4105328976,36,249394,-19115,49226,false,
words,9,1,6370951248,35,259872,-24203,59559,false,
words,9,2,9431657082,35,301200,-24558,47008,false,
words,9,3,1874029365,36,92620,-8324,46468,false,
words,9,4,5691784320,36,395491,-33248,50027,false,
words,9,5,8392760514,35,504050,-43213,51147,false,
words,9,6,4612780539,36,67241,-6982,47565,false,
words,9,7,8261384957,39,212176,-23409,60030,true,
words,9,8,2463075891,36,434477,-36481,50548,false,
words,9,9,9135874206,35,139010,-10772,49611,false,
words,9,10,7095231486,36,118936,-9608,50146,false,
words,9,11,9842301657,36,237602,-20173,49924,false,
words,9,12,2196735084,36,461539,-39019,50903,false,
words,9,13,9067852413,36,265831,-26083,56676,false,
words,9,14,2405681973,36,195316,-15740,45617,false,
words,9,15,2738495106,36,242833,-21489,52843,false,
words,9,16,1069782534,36,225096,-18008,50068,false,
words,9,17,3018795246,35,448827,-42110,53168,false,
words,9,18,1736058429,36,470973,-38087,49605,false,
words,9,19,6087432195,35,557952,-46115,51234,false,
words,9,20,4925731068,36,163549,-14381,50342,false,
words,9,21,3486027915,35,470313,-38699,49232,false,
words,9,22,6941372580,35,550261,-49159,52747,false,
words,9,23,1068243795,37,484551,-38958,50715,false,
words,9,24,1764028593,37,237013,-21924,51103,false,
words,9,25,3857069214,35,239155,-20064,49083,false,
words,9,26,9125784630,36,372025,-32104,55866,false,
words,9,27,7914823056,37,504169,-43216,53506,false,
words,9,28,1258360497,36,400238,-32415,47804,false,
words,9,29,7965023841,36,260112,-23024,49050,false,
words,11,1,4105328976,35,359534,-29746,49111,false,
words,11,1,6370951248,35,230706,-19886,58215,false,
words,11,2,9431657082,36,290597,-24254,50111,false,
words,11,3,1874029365,36,440276,-33824,45598,false,
words,11,4,5691784320,37,396284,-34296,55163,false,
words,11,5,8392760514,36,524617,-46937,54689,false,
words,11,6,4612780539,35,236689,-22844,55906,false,
