Nome,Depth,i,seed,Melhor_solucao,Melhor_solucao_shrunk,Melhor_fitness,Matches_on_left,Matches_on_right,Numero_de_comparacoes,Numero_total_de_comparacoes,Tempo_para_encontrar_melhor_solucao,Tempo_total,Timed_out
warmup,13,27,2521100877,foo,foo,21,21,0,251567,500000,29,53,false
warmup,1,28,8801535107,foo,foo,21,21,0,264234,500000,28,53,false
warmup,7,28,8801535107,foo,foo,21,21,0,273077,500002,28,51,false
warmup,13,28,8801535107,foo,foo,21,21,0,296918,500002,31,51,false
warmup,1,29,9651599436,foo,foo,21,21,0,2321,500000,0,53,false
warmup,7,29,9651599436,foo,foo,21,21,0,5004,500000,1,54,false
warmup,13,29,9651599436,foo,foo,21,21,0,202752,500000,22,51,false
warmup,3,1,2967301147,foo,foo,21,21,0,210215,500002,23,49,false
warmup,10,1,2967301147,foo,foo,21,21,0,226771,500000,22,50,false
warmup,15,1,2967301147,foo,foo,21,21,0,230895,500000,27,51,false
warmup,3,1,5600405384,foo,foo,21,21,0,316018,500000,34,53,false
warmup,10,1,5600405384,foo,foo,21,21,0,403791,500000,42,52,false
warmup,15,1,5600405384,foo,foo,21,21,0,399420,500000,44,56,false
warmup,3,2,1632819610,foo,foo,21,21,0,286146,500000,31,54,false
warmup,10,2,1632819610,foo,foo,21,21,0,210085,500002,23,53,false
warmup,15,2,1632819610,foo,foo,21,21,0,259583,500000,28,53,false
warmup,3,3,1412034944,foo,foo,21,21,0,288535,500000,33,55,false
warmup,10,3,1412034944,foo,foo,21,21,0,300395,500000,35,56,false
warmup,15,3,1412034944,foo,foo,21,21,0,206567,500000,24,55,false
warmup,10,4,9724161943,foo,foo,21,21,0,398903,500002,41,52,false
warmup,3,4,9724161943,foo,foo,21,21,0,360398,500002,39,54,false
warmup,15,4,9724161943,foo,foo,21,21,0,6341,500002,1,54,false
warmup,10,5,4037724866,foo,foo,21,21,0,54897,500000,7,53,false
warmup,3,5,4037724866,foo,foo,21,21,0,3215,500000,1,54,false
warmup,15,5,4037724866,foo,foo,21,21,0,52618,500002,7,50,false
warmup,3,6,8370032799,foo,foo,21,21,0,274262,500002,30,49,false
warmup,10,6,8370032799,foo,foo,21,21,0,485441,500002,52,53,false
warmup,15,6,8370032799,foo,foo,21,21,0,284079,500002,30,49,false
warmup,10,7,2767986875,foo,foo,21,21,0,126079,500000,13,47,false
warmup,3,7,2767986875,foo,foo,21,21,0,221382,500000,23,51,false
warmup,15,7,2767986875,foo,foo,21,21,0,5457,500002,1,49,false
warmup,10,8,3141506592,foo,foo,21,21,0,417328,500000,40,49,false
warmup,3,8,3141506592,foo,foo,21,21,0,3244,500002,0,49,false
warmup,15,8,3141506592,foo,foo,21,21,0,268650,500002,27,49,false
warmup,10,9,3313543896,foo,foo,21,21,0,159839,500002,15,46,false
warmup,3,9,3313543896,foo,foo,21,21,0,267446,500002,25,45,false
warmup,15,9,3313543896,foo,foo,21,21,0,229996,500000,22,45,false
warmup,10,10,8657690939,foo,foo,21,21,0,238824,500000,23,49,false
warmup,3,10,8657690939,foo,foo,21,21,0,141009,500002,14,51,false
warmup,15,10,8657690939,foo,foo,21,21,0,170015,500000,17,48,false
warmup,10,11,9696640194,foo,foo,21,21,0,139366,500002,15,47,false
warmup,3,11,9696640194,foo,foo,21,21,0,211147,500000,22,48,false
warmup,15,11,9696640194,foo,foo,21,21,0,167499,500000,17,48,false
warmup,10,12,6621545651,foo,foo,21,21,0,423026,500000,41,48,false
warmup,3,12,6621545651,foo,foo,21,21,0,290018,500000,28,47,false
warmup,15,12,6621545651,f.o,f.o,21,21,0,220497,500000,21,46,false
warmup,10,13,2492462788,foo,foo,21,21,0,175102,500000,18,50,false
warmup,3,13,2492462788,foo,foo,21,21,0,11987,500000,2,50,false
warmup,15,13,2492462788,foo,foo,21,21,0,243203,500000,22,45,false
warmup,10,14,3404588599,foo,foo,21,21,0,278651,500002,27,47,false
warmup,3,14,3404588599,foo,foo,21,21,0,317834,500002,32,48,false
warmup,15,14,3404588599,foo,foo,21,21,0,275096,500000,26,48,false
warmup,10,15,2330977742,foo,foo,21,21,0,224627,500000,21,47,false
warmup,3,15,2330977742,foo,foo,21,21,0,224114,500000,25,50,false
warmup,15,15,2330977742,foo,foo,21,21,0,195472,500002,18,48,false
warmup,10,16,6361187489,foo,foo,21,21,0,165851,500000,17,46,false
warmup,3,16,6361187489,foo,foo,21,21,0,198793,500000,20,46,false
warmup,15,16,6361187489,foo,foo,21,21,0,188143,500002,19,47,false
warmup,10,17,2805026820,foo,foo,21,21,0,4566,500000,1,46,false
warmup,3,17,2805026820,foo,foo,21,21,0,307588,500002,30,49,false
warmup,15,17,2805026820,foo,foo,21,21,0,281417,500000,27,47,false
warmup,10,18,4323456912,foo,foo,21,21,0,235397,500000,26,50,false
warmup,3,18,4323456912,foo,foo,21,21,0,3275,500000,0,48,false
warmup,15,18,4323456912,foo,foo,21,21,0,7289,500000,1,51,false
warmup,10,19,8361101999,foo,foo,21,21,0,4576,500000,1,47,false
warmup,3,19,8361101999,foo,foo,21,21,0,473339,500002,43,45,false
warmup,15,19,8361101999,foo,foo,21,21,0,214802,500000,22,47,false
warmup,10,20,9935136846,foo,foo,21,21,0,2758,500000,0,48,false
warmup,3,20,9935136846,foo,foo,21,21,0,251114,500000,24,46,false
warmup,15,20,9935136846,foo,foo,21,21,0,18502,500000,2,46,false
warmup,10,21,5217407358,foo,foo,21,21,0,359753,500002,35,46,false
warmup,3,21,5217407358,foo,foo,21,21,0,261998,500000,25,46,false
warmup,15,21,5217407358,foo,foo,21,21,0,354730,500002,34,46,false
warmup,10,22,5619256299,foo,foo,21,21,0,5008,500000,1,45,false
warmup,3,22,5619256299,foo,foo,21,21,0,236367,500000,22,45,false
warmup,15,22,5619256299,foo,foo,21,21,0,246401,500000,24,45,false
warmup,10,23,4560422870,foo,foo,21,21,0,182796,500000,19,47,false
warmup,3,23,4560422870,f.o,f.o,21,21,0,98256,500000,10,47,false
warmup,15,23,4560422870,foo,foo,21,21,0,6429,500002,1,45,false
warmup,10,24,5236888092,foo,foo,21,21,0,179274,500002,17,47,false
warmup,3,24,5236888092,foo,foo,21,21,0,335241,500002,31,47,false
warmup,15,24,5236888092,foo,foo,21,21,0,279017,500000,26,46,false
warmup,10,25,1337360711,foo,foo,21,21,0,433809,500002,44,49,false
warmup,3,25,1337360711,foo,foo,21,21,0,437734,500002,43,49,false
warmup,15,25,1337360711,foo,foo,21,21,0,286352,500000,29,48,false
warmup,10,26,7659837985,foo,foo,21,21,0,152955,500000,16,51,false
warmup,3,26,7659837985,foo,foo,21,21,0,152721,500000,17,51,false
warmup,15,26,7659837985,foo,foo,21,21,0,432207,500000,45,50,false
warmup,10,27,2521100877,foo,foo,21,21,0,250315,500000,25,46,false
warmup,3,27,2521100877,foo,foo,21,21,0,256207,500000,26,48,false
warmup,15,27,2521100877,foo,foo,21,21,0,265666,500002,25,47,false
warmup,10,28,8801535107,foo,foo,21,21,0,310745,500000,32,49,false
warmup,3,28,8801535107,foo,foo,21,21,0,274437,500000,27,48,false
warmup,15,28,8801535107,foo,foo,21,21,0,312497,500002,32,51,false
warmup,10,29,9651599436,foo,foo,21,21,0,117625,500002,12,49,false
warmup,3,29,9651599436,foo,foo,21,21,0,209596,500000,22,47,false
warmup,15,29,9651599436,foo,foo,21,21,0,7741,500000,1,47,false
anchors,7,1,2967301147,k$,k$,21,21,0,93322,500002,10,48,false
anchors,1,1,2967301147,k$,k$,21,21,0,209052,500000,23,51,false
anchors,13,1,2967301147,k$,k$,21,21,0,86525,500002,10,51,false
anchors,7,1,5600405384,k$,k$,21,21,0,284081,500000,32,53,false
anchors,1,1,5600405384,k$,k$,21,21,0,299741,500000,34,53,false
anchors,13,1,5600405384,k$,k$,21,21,0,235234,500000,26,53,false
anchors,7,2,1632819610,k$,k$,21,21,0,98812,500002,11,51,false
anchors,1,2,1632819610,k$,k$,21,21,0,196045,500000,21,51,false
anchors,13,2,1632819610,k$,k$,21,21,0,79327,500002,9,51,false
anchors,7,3,1412034944,k$,k$,21,21,0,498533,500000,51,51,false
anchors,1,3,1412034944,k$,k$,21,21,0,346730,500002,34,49,false
anchors,13,3,1412034944,k$,k$,21,21,0,225439,500000,23,50,false
anchors,7,4,9724161943,k$,k$,21,21,0,254598,500000,26,48,false
anchors,1,4,9724161943,k$,k$,21,21,0,215397,500002,22,48,false
anchors,13,4,9724161943,k$,k$,21,21,0,72483,500000,8,47,false
anchors,7,5,4037724866,k$,k$,21,21,0,339900,500002,36,51,false
anchors,1,5,4037724866,k$,k$,21,21,0,388971,500000,42,53,false
anchors,13,5,4037724866,k$,k$,21,21,0,343887,500000,36,52,false
anchors,7,6,8370032799,k$,k$,21,21,0,90675,500000,10,51,false
anchors,1,6,8370032799,k$,k$,21,21,0,1079,500000,0,51,false
anchors,13,6,8370032799,k$,k$,21,21,0,359591,500000,36,51,false
anchors,7,7,2767986875,k$,k$,21,21,0,156608,500000,17,53,false
anchors,1,7,2767986875,k$,k$,21,21,0,331143,500002,35,52,false
anchors,13,7,2767986875,k$,k$,21,21,0,448794,500000,44,48,false
anchors,7,8,3141506592,k$,k$,21,21,0,145397,500000,15,50,false
anchors,1,8,3141506592,k$,k$,21,21,0,271718,500000,30,51,false
anchors,13,8,3141506592,i[bc].\b,i[bc].\b,21,21,0,75893,500000,8,55,false
anchors,7,9,3313543896,k$,k$,21,21,0,258143,500002,27,50,false
anchors,1,9,3313543896,k$,k$,21,21,0,41552,500000,5,53,false
anchors,13,9,3313543896,k$,k$,21,21,0,341770,500000,37,54,false
anchors,7,10,8657690939,k$,k$,21,21,0,451503,500000,46,51,false
anchors,1,10,8657690939,k$,k$,21,21,0,126185,500002,14,50,false
anchors,13,10,8657690939,k$,k$,21,21,0,190414,500000,18,46,false
anchors,7,11,9696640194,k$,k$,21,21,0,335787,500000,33,49,false
anchors,1,11,9696640194,k$,k$,21,21,0,76081,500000,9,51,false
anchors,13,11,9696640194,k$,k$,21,21,0,349795,500000,35,51,false
anchors,7,12,6621545651,k$,k$,21,21,0,422831,500000,40,46,false
anchors,1,12,6621545651,k$,k$,21,21,0,434044,500000,41,47,false
anchors,13,12,6621545651,ck$,ck$,21,21,0,498734,500000,48,48,false
anchors,7,13,2492462788,k$,k$,21,21,0,99311,500000,10,48,false
anchors,1,13,2492462788,k$,k$,21,21,0,439367,500002,44,50,false
anchors,13,13,2492462788,k$,k$,21,21,0,458326,500002,46,50,false
