Nome,Depth,i,Seed,Melhor_fitness,Numero_de_comparacoes,Tempo_para_encontrar_melhor_solucao,Tempo_total,Timed_out
abba,7,7,8261384957,40,27379,1745,44363,false
abba,7,8,2463075891,40,448827,30929,40838,false
abba,7,9,9135874206,39,98149,8567,41421,false
abba,7,10,7095231486,41,93339,6580,41819,false
abba,7,11,9842301657,39,518873,34348,39973,false
abba,7,12,2196735084,40,236013,15483,41398,false
abba,7,13,9067852413,39,62627,4312,43239,false
abba,7,14,2405681973,40,236890,17497,41677,false
abba,7,15,2738495106,39,500822,35136,42412,false
abba,7,16,1069782534,40,535007,39405,44027,false
abba,7,17,3018795246,40,547483,37663,40690,false
abba,7,18,1736058429,41,583372,41598,42868,false
abba,7,19,6087432195,39,58534,3876,37276,false
abba,7,20,4925731068,40,307235,20090,41438,false
abba,7,21,3486027915,41,184929,14610,41693,false
abba,7,22,6941372580,40,124919,8948,42069,false
abba,7,23,1068243795,39,103195,7406,40144,false
abba,7,24,1764028593,40,272917,20858,42603,false
abba,7,25,3857069214,41,187793,13132,43299,false
abba,7,26,9125784630,39,273219,18856,40742,false
abba,7,27,7914823056,39,32825,2142,42688,false
abba,7,28,1258360497,41,360208,28056,45712,false
abba,7,29,7965023841,39,277930,19581,40931,false
abba,9,1,4105328976,40,71346,5817,45855,false
abba,9,1,6370951248,40,84657,5992,45856,false
abba,9,2,9431657082,40,533121,36342,41749,false
abba,9,3,1874029365,39,412923,26579,40144,false
abba,9,4,5691784320,40,522786,38638,43413,false
abba,9,5,8392760514,39,114518,8305,43042,false
abba,9,6,4612780539,40,20562,1667,40360,false
abba,9,7,8261384957,40,527789,40267,45214,false
abba,9,8,2463075891,40,253027,17950,41993,false
abba,9,9,9135874206,39,102703,9011,41586,false
abba,9,10,7095231486,39,565756,36661,39534,false
abba,9,11,9842301657,39,308932,22078,42297,false
abba,9,12,2196735084,40,246004,16444,41523,false
abba,9,13,9067852413,40,157918,11612,44788,false
abba,9,14,2405681973,40,241818,17139,41028,false
abba,9,15,2738495106,39,507891,36100,42550,false
abba,9,16,1069782534,40,557106,41141,43967,false
abba,9,17,3018795246,40,563040,39050,41232,false
abba,9,18,1736058429,41,593611,42739,43288,false
abba,9,19,6087432195,39,63464,4434,37563,false
abba,9,20,4925731068,40,304980,20091,41742,false
abba,9,21,3486027915,41,197058,15150,41545,false
abba,9,22,6941372580,39,391911,26378,41154,false
abba,9,23,1068243795,40,100897,10807,44250,false
abba,9,24,1764028593,40,260039,18224,41479,false
abba,9,25,3857069214,41,180639,12234,43060,false
abba,9,26,9125784630,41,147705,11372,43425,false
abba,9,27,7914823056,39,290377,19868,42147,false
abba,9,28,1258360497,41,364984,27701,45092,false
abba,9,29,7965023841,39,308501,21542,40726,false
abba,11,1,4105328976,40,219967,16169,43649,false
abba,11,1,6370951248,40,202575,15087,45261,false
abba,11,2,9431657082,40,513829,33600,40148,false
abba,11,3,1874029365,39,582796,37933,39124,false
abba,11,4,5691784320,40,477231,31565,39470,false
abba,11,5,8392760514,41,214595,15557,44698,false
abba,11,6,4612780539,40,112908,8495,41871,false
abba,11,7,8261384957,40,537479,40513,44904,false
abba,11,8,2463075891,40,441512,29947,40582,false
abba,11,9,9135874206,38,182005,12118,39256,false
abba,11,10,7095231486,41,104617,8074,42525,false
abba,11,11,9842301657,39,29747,2367,40005,false
abba,11,12,2196735084,40,237429,16044,42574,false
abba,11,13,9067852413,39,52111,3274,42952,false
abba,11,14,2405681973,40,218119,15740,40803,false
abba,11,15,2738495106,39,68122,5753,42903,false
abba,11,16,1069782534,41,407100,28647,41284,false
abba,11,17,3018795246,40,547569,37830,40921,false
abba,11,18,1736058429,41,584089,41772,42862,false
abba,11,19,6087432195,39,268030,24577,44622,false
abba,11,20,4925731068,40,301075,18832,40637,false
abba,11,21,3486027915,41,189485,14027,40789,false
abba,11,22,6941372580,39,399491,28664,42893,false
abba,11,23,1068243795,39,125995,8752,38940,false
abba,11,24,1764028593,40,235838,15051,39937,false
abba,11,25,3857069214,41,171869,11413,42917,false
abba,11,26,9125784630,39,271599,20101,41969,false
abba,11,27,7914823056,39,302998,22253,43804,false
abba,11,28,1258360497,39,565028,42124,45717,false
abba,11,29,7965023841,39,290931,21973,42380,false
abba,13,1,4105328976,40,252927,20477,44717,false
abba,13,1,6370951248,40,201134,16241,46528,false
abba,13,2,9431657082,40,510254,32946,39976,false
abba,13,3,1874029365,39,594791,39357,39860,false
abba,13,4,5691784320,40,524681,38916,43575,false
abba,13,5,8392760514,39,117490,8689,42784,false
abba,13,6,4612780539,39,76800,5103,38760,false
abba,13,7,8261384957,40,28706,2045,44569,false
abba,13,8,2463075891,40,451468,31323,41283,false
abba,13,9,9135874206,39,126737,8229,39234,false
abba,13,10,7095231486,39,548473,34754,38652,false
abba,13,11,9842301657,39,518638,33953,39464,false
abba,13,12,2196735084,40,240355,16066,41485,false
abba,13,13,9067852413,39,51019,3306,43129,false
abba,13,14,2405681973,40,213842,15010,40343,false
abba,13,15,2738495106,39,496698,35039,42768,false
abba,13,16,1069782534,40,555529,41097,44019,false
abba,13,17,3018795246,40,569268,39513,41199,false
abba,13,18,1736058429,41,584649,41763,42877,false
abba,13,19,6087432195,39,76863,5629,39480,false
abba,13,20,4925731068,40,308660,20327,41509,false
abba,13,21,3486027915,41,200038,15797,42070,false
abba,13,22,6941372580,39,386750,27498,42476,false
abba,13,23,1068243795,39,106859,7954,40441,false
abba,13,24,1764028593,40,239717,15399,39717,false
abba,13,25,3857069214,41,176671,12103,43459,false
abba,13,26,9125784630,41,189791,16918,46332,false
abba,13,27,7914823056,39,297862,22767,44641,false
abba,13,28,1258360497,41,348953,26640,45160,false
