Nome,Depth,i,Seed,Melhor_fitness,Numero_de_comparacoes,Tempo_para_encontrar_melhor_solucao,Tempo_total,Timed_out
four,5,23,1068243795,37,480723,19267,23765,false
four,5,24,1764028593,37,578416,22733,23695,false
four,5,25,3857069214,38,64712,2533,24991,false
four,5,26,9125784630,36,544708,22164,24296,false
four,5,27,7914823056,37,351268,14923,24587,false
four,5,28,1258360497,36,295620,12031,24301,false
four,5,29,7965023841,36,420266,16345,23227,false
four,7,1,4105328976,36,246930,10811,25832,false
four,7,1,6370951248,37,101351,4613,26460,false
four,7,2,9431657082,37,558024,23414,25149,false
four,7,3,1874029365,36,16637,843,24477,false
four,7,4,5691784320,37,412377,17842,26176,false
four,7,5,8392760514,37,258024,12416,27692,false
four,7,6,4612780539,36,254508,11465,26150,false
four,7,7,8261384957,37,68118,3032,24686,false
four,7,8,2463075891,38,529758,21931,24795,false
four,7,9,9135874206,36,512794,20782,24786,false
four,7,10,7095231486,36,154581,6229,25249,false
four,7,11,9842301657,37,182756,8540,26480,false
four,7,12,2196735084,37,360768,16551,27919,false
four,7,13,9067852413,36,404627,16581,25239,false
four,7,14,2405681973,37,565248,24880,26594,false
four,7,15,2738495106,37,238492,10038,24925,false
four,7,16,1069782534,37,345429,15387,26335,false
four,7,17,3018795246,37,82645,3409,26206,false
four,7,18,1736058429,36,326780,13463,25950,false
four,7,19,6087432195,37,214765,9058,26277,false
four,7,20,4925731068,37,519837,22311,25606,false
four,7,21,3486027915,37,180496,7667,25986,false
four,7,22,6941372580,37,249508,10418,25837,false
four,7,23,1068243795,37,291275,12543,26249,false
four,7,24,1764028593,36,203379,8717,26023,false
four,7,25,3857069214,36,199499,8366,25487,false
four,7,26,9125784630,36,380912,16998,26533,false
four,7,27,7914823056,36,577771,23460,24417,false
four,7,28,1258360497,36,336482,13400,24608,false
four,7,29,7965023841,38,90768,3961,25829,false
four,9,1,4105328976,37,211013,9726,28270,false
four,9,1,6370951248,39,330335,15240,28157,false
four,9,2,9431657082,37,469536,21424,27117,false
four,9,3,1874029365,37,427565,20485,28960,false
four,9,4,5691784320,37,393249,18513,27929,false
four,9,5,8392760514,36,580809,25331,26104,false
four,9,6,4612780539,37,473607,21834,27894,false
four,9,7,8261384957,36,108957,5159,27165,false
four,9,8,2463075891,38,203130,10053,28630,false
four,9,9,9135874206,38,521351,23366,27398,false
four,9,10,7095231486,38,260354,12641,27544,false
four,9,11,9842301657,37,162818,7618,27325,false
four,9,12,2196735084,36,19190,877,26357,false
four,9,13,9067852413,37,362302,16235,27012,false
four,9,14,2405681973,37,585966,26098,26880,false
four,9,15,2738495106,37,210378,10767,28492,false
four,9,16,1069782534,38,134659,6194,26773,false
four,9,17,3018795246,36,507349,23374,26883,false
four,9,18,1736058429,37,17494,972,27597,false
four,9,19,6087432195,36,521776,23937,27212,false
four,9,20,4925731068,37,244849,11002,26818,false
four,9,21,3486027915,39,288020,13119,26983,false
four,9,22,6941372580,39,193448,9461,28635,false
four,9,23,1068243795,37,24998,1205,26152,false
four,9,24,1764028593,36,166589,7525,28439,false
four,9,25,3857069214,37,81833,3588,27271,false
four,9,26,9125784630,36,2168,211,27371,false
four,9,27,7914823056,38,328796,14556,26980,false
four,9,28,1258360497,37,257263,11388,27671,false
four,9,29,7965023841,36,406557,18144,26990,false
four,11,1,4105328976,37,311524,14706,29138,false
four,11,1,6370951248,38,432591,21078,29435,false
four,11,2,9431657082,37,410068,20849,29984,false
four,11,3,1874029365,37,540950,25055,28045,false
four,11,4,5691784320,37,257207,12182,29396,false
four,11,5,8392760514,36,105250,5662,27329,false
four,11,6,4612780539,37,475070,23015,29778,false
four,11,7,8261384957,37,41046,2129,30070,false
four,11,8,2463075891,37,189382,9146,28473,false
four,11,9,9135874206,37,504388,23321,27528,false
four,11,10,7095231486,37,517787,25728,30012,false
four,11,11,9842301657,36,44132,2266,27938,false
four,11,12,2196735084,37,340392,17238,29529,false
four,11,13,9067852413,36,2168,198,29891,false
four,11,14,2405681973,36,461358,22339,28680,false
four,11,15,2738495106,36,181154,7465,26512,false
four,11,16,1069782534,37,388051,18367,27460,false
four,11,17,3018795246,36,189406,8850,28454,false
four,11,18,1736058429,36,480619,23829,29386,false
four,11,19,6087432195,38,190892,8724,28771,false
four,11,20,4925731068,38,391628,17399,27155,false
four,11,21,3486027915,36,245755,11592,28291,false
four,11,22,6941372580,37,446143,21051,27516,false
four,11,23,1068243795,36,495585,21431,26119,false
four,11,24,1764028593,37,52354,2669,28684,false
four,11,25,3857069214,37,574324,27132,28364,false
four,11,26,9125784630,36,2168,201,29519,false
four,11,27,7914823056,36,2168,204,28647,false
four,11,28,1258360497,36,34436,1488,28491,false
four,11,29,7965023841,36,40927,1873,28323,false
four,13,1,4105328976,39,85080,4170,30014,false
four,13,1,6370951248,37,416378,21383,31040,false
four,13,2,9431657082,37,137782,7381,31945,false
four,13,3,1874029365,37,57256,3138,30116,false
