Nome,Depth,i,Seed,Melhor_fitness,Numero_de_comparacoes,Tempo_para_encontrar_melhor_solucao,Tempo_total,Timed_out
four,15,11,9842301657,38,436302,27903,40812,false
four,15,12,2196735084,40,324975,21747,40085,false
four,15,13,9067852413,38,224807,15993,39241,false
four,15,14,2405681973,37,257498,16433,38501,false
four,15,15,2738495106,38,475809,34601,44512,false
four,15,16,1069782534,41,515892,46246,51451,false
four,15,17,3018795246,37,506295,33985,39728,false
four,15,18,1736058429,38,66472,4987,43087,false
four,15,19,6087432195,38,496693,32861,39318,false
four,15,20,4925731068,38,22527,1672,38202,false
four,15,21,3486027915,37,415426,25237,37158,false
four,15,22,6941372580,39,199835,12524,37001,false
four,15,23,1068243795,37,421952,26495,37317,false
four,15,24,1764028593,37,582112,35794,37165,false
four,15,25,3857069214,38,463870,33435,44262,false
four,15,26,9125784630,38,447408,28320,39413,false
four,15,27,7914823056,37,224141,14587,40217,false
four,15,28,1258360497,38,436491,32137,42902,false
four,15,29,7965023841,40,231649,16678,39037,false
order,5,1,4105328976,38,325285,15164,27030,false
order,5,1,6370951248,40,122160,6267,28151,false
order,5,2,9431657082,38,359989,15819,27987,false
order,5,3,1874029365,39,150222,7011,27857,false
order,5,4,5691784320,38,107110,5094,27557,false
order,5,5,8392760514,38,515042,25387,30346,false
order,5,6,4612780539,40,60246,2520,27185,false
order,5,7,8261384957,40,433269,19690,29277,false
order,5,8,2463075891,40,40052,2089,28056,false
order,5,9,9135874206,40,484002,24173,30780,false
order,5,10,7095231486,40,164916,8385,27825,false
order,5,11,9842301657,40,280041,13844,28280,false
order,5,12,2196735084,38,241951,11033,29994,false
order,5,13,9067852413,38,89230,3865,27712,false
order,5,14,2405681973,38,521102,24248,28338,false
order,5,15,2738495106,38,88498,5123,30518,false
order,5,16,1069782534,38,410017,17899,26476,false
order,5,17,3018795246,39,54257,2820,28824,false
order,5,18,1736058429,41,186222,9776,29223,false
order,5,19,6087432195,39,241643,10165,26789,false
order,5,20,4925731068,38,271850,12478,27228,false
order,5,21,3486027915,38,489222,22308,26648,false
order,5,22,6941372580,39,404387,18660,27819,false
order,5,23,1068243795,40,184819,8636,27704,false
order,5,24,1764028593,40,444488,21560,28539,false
order,5,25,3857069214,38,585967,30397,30949,false
order,5,26,9125784630,38,413728,18323,27659,false
order,5,27,7914823056,38,264387,13144,30053,false
order,5,28,1258360497,38,295403,12559,26994,false
order,5,29,7965023841,40,450884,23326,30724,false
order,7,1,4105328976,38,320932,14726,26871,false
order,7,1,6370951248,40,123546,6261,28365,false
order,7,2,9431657082,38,361797,15985,28101,false
order,7,3,1874029365,39,148125,7410,28114,false
order,7,4,5691784320,38,106849,5105,27545,false
order,7,5,8392760514,38,119089,5499,29419,false
order,7,6,4612780539,40,61518,2503,27117,false
order,7,7,8261384957,40,446109,21312,29789,false
order,7,8,2463075891,38,142755,7043,28567,false
order,7,9,9135874206,40,484675,23334,29849,false
order,7,10,7095231486,40,163571,7803,27168,false
order,7,11,9842301657,40,299394,15557,28839,false
order,7,12,2196735084,38,263566,12254,30395,false
order,7,13,9067852413,38,92384,4048,28017,false
order,7,14,2405681973,39,30151,1446,30022,false
order,7,15,2738495106,38,376151,17962,29092,false
order,7,16,1069782534,38,504746,22346,26814,false
order,7,17,3018795246,39,53990,2724,28705,false
order,7,18,1736058429,41,193555,10192,29470,false
order,7,19,6087432195,39,246970,11083,27028,false
order,7,20,4925731068,38,277767,13166,27585,false
order,7,21,3486027915,38,485937,22397,26950,false
order,7,22,6941372580,39,408424,18983,28300,false
order,7,23,1068243795,40,266419,11936,27627,false
order,7,24,1764028593,40,444146,21713,28604,false
order,7,25,3857069214,38,579280,30309,31158,false
order,7,26,9125784630,38,133476,5417,27798,false
order,7,27,7914823056,38,213391,12362,31893,false
order,7,28,1258360497,38,264141,11176,26548,false
order,7,29,7965023841,40,447914,22687,30207,false
order,9,1,4105328976,38,568708,25265,26477,false
order,9,1,6370951248,40,122176,6292,28005,false
order,9,2,9431657082,38,359750,15627,27683,false
order,9,3,1874029365,39,170492,9653,29739,false
order,9,4,5691784320,38,114494,6122,28384,false
order,9,5,8392760514,38,514954,25445,30372,false
order,9,6,4612780539,40,93918,5284,28202,false
order,9,7,8261384957,40,438547,20371,29289,false
order,9,8,2463075891,38,155634,8022,28796,false
order,9,9,9135874206,40,451599,20471,28779,false
order,9,10,7095231486,40,165277,8426,27748,false
order,9,11,9842301657,40,292003,15435,29406,false
order,9,12,2196735084,38,487946,23230,30642,false
order,9,13,9067852413,38,542731,25047,27463,false
order,9,14,2405681973,38,520296,24030,28276,false
order,9,15,2738495106,38,381224,18385,29243,false
order,9,16,1069782534,38,198464,9152,26816,false
order,9,17,3018795246,39,49632,2358,28568,false
order,9,18,1736058429,41,190905,9819,28903,false
order,9,19,6087432195,39,244171,10122,26627,false
order,9,20,4925731068,38,270511,12385,27409,false
order,9,21,3486027915,38,512365,23358,26820,false
order,9,22,6941372580,39,405143,18723,28138,false
order,9,23,1068243795,40,184390,8632,27688,false
order,9,24,1764028593,40,444247,21565,28334,false
order,9,25,3857069214,38,33871,1701,30380,false
order,9,26,9125784630,38,133123,5977,28144,false
order,9,27,7914823056,38,198184,9937,30130,false
order,9,28,1258360497,38,269255,11575,26950,false
order,9,29,7965023841,40,449828,22954,30531,false
order,11,1,4105328976,38,143789,7003,26322,false
order,11,1,6370951248,40,123684,6557,28669,false
order,11,2,9431657082,40,38228,1814,28768,false
order,11,3,1874029365,39,151831,7603,28226,false
order,11,4,5691784320,38,111042,5356,27833,false
order,11,5,8392760514,38,513319,25056,30123,false
order,11,6,4612780539,40,89262,5067,28640,false
order,11,7,8261384957,40,445709,21178,29411,false
order,11,8,2463075891,40,38368,1953,28163,false
order,11,9,9135874206,40,490901,23416,29742,false
order,11,10,7095231486,40,159769,7549,27277,false
order,11,11,9842301657,40,292476,15525,29475,false
order,11,12,2196735084,40,49622,2674,30067,false
order,11,13,9067852413,38,339246,16474,27714,false
order,11,14,2405681973,38,521488,24207,28374,false
order,11,15,2738495106,38,86686,5035,30127,false
order,11,16,1069782534,38,246097,10426,26707,false
order,11,17,3018795246,39,46549,2123,28376,false
order,11,18,1736058429,41,193571,10340,29446,false
order,11,19,6087432195,39,240707,10069,26813,false
order,11,20,4925731068,38,270586,12481,27438,false
order,11,21,3486027915,38,484888,22235,26802,false
order,11,22,6941372580,39,408032,19193,28141,false
order,11,23,1068243795,40,193044,9594,28163,false
order,11,24,1764028593,40,445405,21502,28160,false
order,11,25,3857069214,38,580708,29659,30383,false
order,11,26,9125784630,38,411428,18705,28030,false
order,11,27,7914823056,38,212075,12386,32635,false
order,11,28,1258360497,38,264662,11174,26965,false
order,11,29,7965023841,40,444213,22472,30126,false
order,13,1,4105328976,38,567921,25357,26673,false
order,13,1,6370951248,40,121648,6456,28466,false
order,13,2,9431657082,38,374786,17315,28783,false
order,13,3,1874029365,39,171377,9818,29556,false
order,13,4,5691784320,38,106091,5043,27807,false
order,13,5,8392760514,38,513713,25242,30191,false
order,13,6,4612780539,40,88748,4868,27477,false
order,13,7,8261384957,40,433516,19975,29354,false
order,13,8,2463075891,40,44798,2424,28376,false
order,13,9,9135874206,40,453196,20477,28659,false
order,13,10,7095231486,40,66297,3735,27680,false
order,13,11,9842301657,40,297112,15662,29084,false
order,13,12,2196735084,38,490044,23335,30356,false
order,13,13,9067852413,38,93789,4245,27912,false
order,13,14,2405681973,39,28222,1380,30388,false
order,13,15,2738495106,38,317775,15079,29220,false
order,13,16,1069782534,38,250481,11183,27117,false
order,13,17,3018795246,39,50289,2491,28547,false
order,13,18,1736058429,41,194974,10119,29168,false
order,13,19,6087432195,39,241738,10143,26743,false
order,13,20,4925731068,38,270450,12464,27227,false
order,13,21,3486027915,38,511360,23454,26883,false
order,13,22,6941372580,39,406222,18596,27743,false
order,13,23,1068243795,40,264775,12005,27751,false
order,13,24,1764028593,40,444531,21553,28347,false
order,13,25,3857069214,38,579683,29773,30615,false
order,13,26,9125784630,38,407138,18262,27630,false
order,13,27,7914823056,38,218416,12578,31526,false
order,13,28,1258360497,38,298842,13074,27542,false
order,13,29,7965023841,40,449154,22776,30219,false
order,15,1,4105328976,38,321080,14751,26726,false
order,15,1,6370951248,40,122902,6294,28185,false
order,15,2,9431657082,38,357728,15540,27842,false
order,15,3,1874029365,39,147344,7302,28087,false
order,15,4,5691784320,38,109382,5302,27750,false
order,15,5,8392760514,38,513242,24983,29965,false
order,15,6,4612780539,40,86616,4773,28008,false
order,15,7,8261384957,40,441220,20342,28941,false
order,15,8,2463075891,38,143084,6852,28078,false
order,15,9,9135874206,40,452756,20663,28821,false
order,15,10,7095231486,40,173195,8177,27533,false
order,15,11,9842301657,40,291303,15023,28593,false
order,15,12,2196735084,38,255519,11807,30134,false
order,15,13,9067852413,38,513792,24897,28873,false
order,15,14,2405681973,39,29054,1422,30140,false
order,15,15,2738495106,38,385672,19064,30043,false
order,15,16,1069782534,38,415297,18125,26558,false
order,15,17,3018795246,39,47490,2204,28491,false
order,15,18,1736058429,41,196216,10533,29747,false
order,15,19,6087432195,39,247704,10671,26893,false
order,15,20,4925731068,38,269016,12362,27306,false
order,15,21,3486027915,38,484061,21929,26400,false
order,15,22,6941372580,39,412023,19697,28511,false
order,15,23,1068243795,40,277674,12946,28221,false
order,15,24,1764028593,40,444792,21357,28331,false
order,15,25,3857069214,38,489885,25216,30415,false
order,15,26,9125784630,38,132967,5521,27525,false
order,15,27,7914823056,38,214163,12437,31832,false
order,15,28,1258360497,38,273729,12074,27512,false
order,15,29,7965023841,40,443956,22088,29896,false
ranges,5,1,4105328976,42,521772,48395,56745,false
ranges,5,1,6370951248,42,600757,52038,52048,false
ranges,5,2,9431657082,42,14102,971,59130,false
ranges,5,3,1874029365,42,472957,58029,60238,true
ranges,5,4,5691784320,42,440406,38962,52475,false
ranges,5,5,8392760514,42,286220,32223,59877,false
ranges,5,6,4612780539,42,340347,34310,56383,false
ranges,5,7,8261384957,42,297305,22577,51148,false
ranges,5,8,2463075891,42,588506,48126,48837,false
ranges,5,9,9135874206,42,7805,608,60014,true
ranges,5,10,7095231486,42,60985,3493,60104,true
ranges,5,11,9842301657,42,401666,40341,60326,true
ranges,5,12,2196735084,42,189786,14249,52270,false
ranges,5,13,9067852413,42,319788,29519,54905,false
ranges,5,14,2405681973,42,223177,31378,60151,true
ranges,5,15,2738495106,42,521206,50114,59642,false
ranges,5,16,1069782534,42,266454,38283,60022,true
ranges,5,17,3018795246,42,18176,969,60015,true
ranges,5,18,1736058429,42,541149,46188,55792,false
ranges,5,19,6087432195,42,167658,19268,60194,true
ranges,5,20,4925731068,42,359274,29423,60182,true
ranges,5,21,3486027915,42,30292,1919,60205,true
ranges,5,22,6941372580,42,159752,18781,60879,true
ranges,5,23,1068243795,42,288484,25713,53110,false
ranges,5,24,1764028593,42,7604,601,56895,false
ranges,5,25,3857069214,42,246360,16921,46819,false
ranges,5,26,9125784630,42,25929,1427,55296,false
ranges,5,27,7914823056,42,371853,36257,60060,true
ranges,5,28,1258360497,42,264015,23145,50653,false
ranges,5,29,7965023841,42,473124,58283,60061,true
ranges,7,1,4105328976,42,14850,925,57700,false
ranges,7,1,6370951248,42,404916,39088,60191,true
ranges,7,2,9431657082,42,520462,45110,53217,false
ranges,7,3,1874029365,42,506708,46017,53795,false
ranges,7,4,5691784320,42,533527,51242,57263,false
ranges,7,5,8392760514,42,60073,4734,57011,false
ranges,7,6,4612780539,42,72537,4598,52178,false
ranges,7,7,8261384957,42,418234,47524,59351,false
ranges,7,8,2463075891,42,428009,36879,49358,false
ranges,7,9,9135874206,42,516514,57191,60080,true
ranges,7,10,7095231486,42,181515,22570,60020,true
ranges,7,11,9842301657,42,503459,54595,60314,true
ranges,7,12,2196735084,42,320454,22750,52201,false
ranges,7,13,9067852413,42,384879,41685,59734,false
ranges,7,14,2405681973,42,61066,6097,60157,true
ranges,7,15,2738495106,42,71077,7987,60045,true
ranges,7,16,1069782534,42,246162,18229,53560,false
ranges,7,17,3018795246,42,17852,1094,55686,false
ranges,7,18,1736058429,42,325803,23166,54363,false
ranges,7,19,6087432195,42,37749,2481,55372,false
ranges,7,20,4925731068,42,416748,32750,49006,false
ranges,7,21,3486027915,42,122343,9310,60025,true
ranges,7,22,6941372580,42,368163,37288,59277,false
ranges,7,23,1068243795,42,9134,760,53730,false
ranges,7,24,1764028593,42,9721,775,60053,true
ranges,7,25,3857069214,42,285515,18916,53824,false
ranges,7,26,9125784630,42,44780,3733,60117,true
ranges,7,27,7914823056,42,305043,38214,60193,true
ranges,7,28,1258360497,42,268056,22997,57252,false
ranges,7,29,7965023841,42,103054,9943,60228,true
ranges,9,1,4105328976,42,444660,50831,60165,true
ranges,9,1,6370951248,42,27164,2111,60118,true
ranges,9,2,9431657082,42,12103,1699,60326,true
ranges,9,3,1874029365,42,13417,1144,57524,false
ranges,9,4,5691784320,42,312911,33700,60070,true
ranges,9,5,8392760514,42,389269,48752,60352,true
ranges,9,6,4612780539,42,162746,23512,60151,true
ranges,9,7,8261384957,42,175422,23357,60263,true
ranges,9,8,2463075891,42,82176,6824,60752,true
ranges,9,9,9135874206,42,9343,806,60204,true
ranges,9,10,7095231486,42,10329,1135,60046,true
ranges,9,11,9842301657,42,296139,47796,60056,true
ranges,9,12,2196735084,42,296562,38322,60103,true
ranges,9,13,9067852413,42,276066,25519,60010,true
ranges,9,14,2405681973,42,238315,28180,60115,true
ranges,9,15,2738495106,42,243484,35134,60012,true
ranges,9,16,1069782534,42,421272,53214,60384,true
ranges,9,17,3018795246,42,348726,39771,60282,true
ranges,9,18,1736058429,42,488925,56619,60383,true
ranges,9,19,6087432195,42,49386,6099,60039,true
ranges,9,20,4925731068,42,415855,40697,59453,false
ranges,9,21,3486027915,42,223898,24751,60536,true
ranges,9,22,6941372580,42,179815,35116,60261,true
ranges,9,23,1068243795,42,273398,29698,60052,true
ranges,9,24,1764028593,42,20666,1742,60080,true
ranges,9,25,3857069214,42,227218,16255,50602,false
ranges,9,26,9125784630,42,41969,2919,60205,true
ranges,9,27,7914823056,42,138135,11132,60101,true
ranges,9,28,1258360497,42,16465,1210,53187,false
ranges,9,29,7965023841,42,202910,16940,60162,true
ranges,11,1,4105328976,42,20589,1730,57542,false
ranges,11,1,6370951248,42,381815,37354,60039,true
ranges,11,2,9431657082,42,19984,1324,51318,false
ranges,11,3,1874029365,42,492910,41065,60199,true
ranges,11,4,5691784320,42,144573,20015,60108,true
ranges,11,5,8392760514,42,62173,5641,60214,true
ranges,11,6,4612780539,42,30486,2435,60196,true
ranges,11,7,8261384957,42,62993,5548,60820,true
ranges,11,8,2463075891,42,428649,40207,54521,false
ranges,11,9,9135874206,42,11475,888,60027,true
ranges,11,10,7095231486,42,235877,31713,60164,true
ranges,11,11,9842301657,42,450274,59310,60030,true
ranges,11,12,2196735084,42,556421,59959,60119,true
ranges,11,13,9067852413,42,527009,45080,52704,false
ranges,11,14,2405681973,42,68101,6379,60128,true
ranges,11,15,2738495106,42,262829,29485,60059,true
ranges,11,16,1069782534,42,32408,2095,60062,true
ranges,11,17,3018795246,42,42895,3054,60029,true
ranges,11,18,1736058429,42,105730,6909,53295,false
ranges,11,19,6087432195,42,521408,48678,56607,false
ranges,11,20,4925731068,42,427312,35496,50441,false
ranges,11,21,3486027915,42,480789,39196,55033,false
ranges,11,22,6941372580,42,13139,913,54451,false
ranges,11,23,1068243795,42,544930,53746,57314,false
ranges,11,24,1764028593,42,393867,43074,60294,true
ranges,11,25,3857069214,42,28692,1907,51159,false
ranges,11,26,9125784630,42,28638,1655,60078,true
ranges,11,27,7914823056,42,18897,1157,60212,true
ranges,11,28,1258360497,42,507251,43118,53439,false
ranges,11,29,7965023841,42,240640,30880,60038,true
ranges,13,1,4105328976,42,557934,54897,59249,false
ranges,13,1,6370951248,42,425049,44329,60075,true
ranges,13,2,9431657082,42,246246,34240,60545,true
ranges,13,3,1874029365,42,119578,15512,60153,true
ranges,13,4,5691784320,42,56221,4583,56047,false
ranges,13,5,8392760514,42,539334,54096,60168,true
ranges,13,6,4612780539,42,50451,3246,54419,false
ranges,13,7,8261384957,42,306984,24075,52670,false
ranges,13,8,2463075891,42,429509,38890,51494,false
ranges,13,9,9135874206,42,279937,31980,60186,true
ranges,13,10,7095231486,42,9875,803,57694,false
ranges,13,11,9842301657,42,579317,59904,60103,true
ranges,13,12,2196735084,42,467791,44338,60353,true
ranges,13,13,9067852413,42,153485,11558,51517,false
ranges,13,14,2405681973,42,33094,2282,60162,true
ranges,13,15,2738495106,42,219844,19320,60233,true
ranges,13,16,1069782534,42,310086,35339,60245,true
ranges,13,17,3018795246,42,340416,28736,54373,false
ranges,13,18,1736058429,42,528239,41450,53262,false
ranges,13,19,6087432195,42,563618,58902,60039,true
ranges,13,20,4925731068,42,81180,9059,60239,true
ranges,13,21,3486027915,42,240340,19598,60123,true
ranges,13,22,6941372580,42,28478,1591,60062,true
ranges,13,23,1068243795,42,28900,1968,49780,false
ranges,13,24,1764028593,42,75617,5793,60222,true
ranges,13,25,3857069214,42,579017,58016,59566,false
ranges,13,26,9125784630,42,98929,8741,60246,true
ranges,13,27,7914823056,42,193130,17243,60069,true
ranges,13,28,1258360497,42,15710,1009,52504,false
ranges,13,29,7965023841,42,488142,59284,60071,true
ranges,15,1,4105328976,42,354409,42226,60026,true
ranges,15,1,6370951248,42,552579,47387,52166,false
ranges,15,2,9431657082,42,47224,3381,60220,true
ranges,15,3,1874029365,42,551850,49364,53254,false
ranges,15,4,5691784320,42,449820,39110,50884,false
ranges,15,5,8392760514,42,279009,21453,55900,false
ranges,15,6,4612780539,42,291668,26306,52390,false
ranges,15,7,8261384957,42,62698,4040,60123,true
ranges,15,8,2463075891,42,299253,24417,51213,false
ranges,15,9,9135874206,42,126586,10082,60075,true
ranges,15,10,7095231486,42,370361,45298,60210,true
ranges,15,11,9842301657,42,10309,756,60144,true
ranges,15,12,2196735084,42,365418,27268,53157,false
ranges,15,13,9067852413,42,323584,30299,55390,false
ranges,15,14,2405681973,42,551614,58915,60153,true
ranges,15,15,2738495106,42,11791,831,60125,true
ranges,15,16,1069782534,42,363383,27675,53216,false
ranges,15,17,3018795246,42,275385,24929,58185,false
ranges,15,18,1736058429,42,592781,55007,55606,false
ranges,15,19,6087432195,42,49391,4575,59876,false
ranges,15,20,4925731068,42,413628,32586,48959,false
ranges,15,21,3486027915,42,480566,41335,53630,false
ranges,15,22,6941372580,42,416384,46736,60150,true
ranges,15,23,1068243795,42,544627,52034,55483,false
ranges,15,24,1764028593,42,15498,938,58745,false
ranges,15,25,3857069214,42,46063,3849,49958,false
ranges,15,26,9125784630,42,308487,24782,56648,false
ranges,15,27,7914823056,42,260196,30427,60297,true
ranges,15,28,1258360497,42,296035,25420,50194,false
ranges,15,29,7965023841,42,11318,859,60187,true
triples,5,1,4105328976,31,306485,14704,29982,false
triples,5,1,6370951248,34,236887,12077,28787,false
triples,5,2,9431657082,32,170124,8445,28065,false
triples,5,3,1874029365,32,178651,8824,28225,false
triples,5,4,5691784320,31,34718,1969,29773,false
triples,5,5,8392760514,31,432401,21640,29853,false
triples,5,6,4612780539,31,143636,7042,27824,false
triples,5,7,8261384957,32,35450,1798,29010,false
triples,5,8,2463075891,33,4428,459,29471,false
triples,5,9,9135874206,32,328649,16195,29183,false
triples,5,10,7095231486,32,284659,13742,28962,false
triples,5,11,9842301657,32,512370,26409,30393,false
triples,5,12,2196735084,32,236631,11890,29459,false
triples,5,13,9067852413,31,394410,19079,28888,false
triples,5,14,2405681973,31,182752,10163,30893,false
triples,5,15,2738495106,32,276358,14624,30001,false
triples,5,16,1069782534,31,123253,6808,29734,false
triples,5,17,3018795246,31,289725,14775,30906,false
triples,5,18,1736058429,32,348480,17035,29059,false
triples,5,19,6087432195,32,35121,2187,30204,false
triples,5,20,4925731068,31,40563,2117,28518,false
triples,5,21,3486027915,31,382921,19288,29410,false
triples,5,22,6941372580,31,490827,24693,30263,false
triples,5,23,1068243795,32,156543,7609,29154,false
triples,5,24,1764028593,31,428851,21877,29855,false
triples,5,25,3857069214,34,207181,10393,30925,false
triples,5,26,9125784630,33,223656,11452,30312,false
triples,5,27,7914823056,32,65624,3426,30497,false
triples,5,28,1258360497,31,548962,28525,31101,false
triples,5,29,7965023841,32,344356,17602,30179,false
triples,7,1,4105328976,31,310354,15702,30664,false
triples,7,1,6370951248,34,244906,13634,29955,false
triples,7,2,9431657082,32,166659,8140,28433,false
triples,7,3,1874029365,32,180017,9067,28850,false
triples,7,4,5691784320,31,10601,663,30791,false
triples,7,5,8392760514,31,437947,22341,30115,false
triples,7,6,4612780539,31,145704,7376,28529,false
triples,7,7,8261384957,32,37323,2182,29491,false
triples,7,8,2463075891,32,396301,19062,28766,false
triples,7,9,9135874206,32,336802,17184,29777,false
triples,7,10,7095231486,32,284942,13683,29112,false
triples,7,11,9842301657,32,510394,26031,30046,false
triples,7,12,2196735084,32,235971,12165,29868,false
triples,7,13,9067852413,31,397583,19650,29323,false
triples,7,14,2405681973,31,241713,13278,30926,false
triples,7,15,2738495106,32,274671,14097,29439,false
triples,7,16,1069782534,31,578596,28052,28814,false
triples,7,17,3018795246,31,510929,24929,29274,false
triples,7,18,1736058429,32,346152,16612,28499,false
triples,7,19,6087432195,32,31113,1770,28808,false
triples,7,20,4925731068,31,41144,2103,28602,false
triples,7,21,3486027915,31,372155,18051,28614,false
triples,7,22,6941372580,31,495342,24731,29919,false
triples,7,23,1068243795,32,154957,7582,28955,false
triples,7,24,1764028593,31,235111,12150,29864,false
triples,7,25,3857069214,34,205782,10080,30446,false
triples,7,26,9125784630,33,225432,11182,29349,false
triples,7,27,7914823056,32,66189,3323,29977,false
triples,7,28,1258360497,31,546041,27471,30107,false
triples,7,29,7965023841,32,346175,17298,29360,false
triples,9,1,4105328976,31,304802,14875,30824,false
triples,9,1,6370951248,34,236891,12363,29173,false
triples,9,2,9431657082,32,167896,8232,28010,false
triples,9,3,1874029365,32,179768,8830,28154,false
triples,9,4,5691784320,31,18863,1683,31290,false
triples,9,5,8392760514,31,432204,21691,29989,false
triples,9,6,4612780539,31,146750,7670,28691,false
triples,9,7,8261384957,32,41052,2430,29630,false
triples,9,8,2463075891,32,396924,18727,28555,false
triples,9,9,9135874206,32,331515,16398,29322,false
triples,9,10,7095231486,32,284661,13833,29069,false
triples,9,11,9842301657,32,511876,26338,30264,false
triples,9,12,2196735084,32,236039,11872,29456,false
triples,9,13,9067852413,31,395728,19347,29174,false
triples,9,14,2405681973,31,243456,13479,30902,false
triples,9,15,2738495106,32,275894,14373,29576,false
triples,9,16,1069782534,31,124912,6823,28828,false
triples,9,17,3018795246,31,508636,24648,29251,false
triples,9,18,1736058429,32,222438,11043,28924,false
triples,9,19,6087432195,32,30705,1698,29161,false
triples,9,20,4925731068,31,39861,1971,28348,false
triples,9,21,3486027915,31,383021,18724,28835,false
triples,9,22,6941372580,31,45853,2400,29731,false
triples,9,23,1068243795,32,156429,7612,28940,false
triples,9,24,1764028593,31,235437,12051,29366,false
triples,9,25,3857069214,34,206627,10118,29943,false
triples,9,26,9125784630,33,226587,11395,29752,false
triples,9,27,7914823056,32,66958,3404,30371,false
triples,9,28,1258360497,31,547805,27341,29793,false
triples,9,29,7965023841,32,345863,17306,29317,false
triples,11,1,4105328976,31,308583,15374,30628,false
triples,11,1,6370951248,34,244510,12989,29388,false
triples,11,2,9431657082,32,164579,8033,27934,false
triples,11,3,1874029365,32,180690,9028,28495,false
triples,11,4,5691784320,31,12035,813,30369,false
triples,11,5,8392760514,31,431966,21714,29855,false
triples,11,6,4612780539,31,146347,7557,28272,false
triples,11,7,8261384957,32,41565,2415,29546,false
triples,11,8,2463075891,32,398623,18973,28461,false
triples,11,9,9135874206,32,333578,16611,29605,false
triples,11,10,7095231486,32,286906,13284,28381,false
triples,11,11,9842301657,32,512785,26627,30616,false
triples,11,12,2196735084,32,243310,13025,30622,false
triples,11,13,9067852413,31,393064,19226,29000,false
triples,11,14,2405681973,31,243501,13378,30662,false
triples,11,15,2738495106,32,277008,14445,29569,false
triples,11,16,1069782534,31,579226,27403,28125,false
triples,11,17,3018795246,31,509584,24369,28743,false
triples,11,18,1736058429,32,219150,10751,28985,false
triples,11,19,6087432195,32,31470,1737,29411,false
triples,11,20,4925731068,31,40482,1998,28512,false
triples,11,21,3486027915,31,373105,18015,28419,false
triples,11,22,6941372580,31,494001,24470,29738,false
triples,11,23,1068243795,32,156571,7453,28495,false
triples,11,24,1764028593,31,233030,12875,30333,false
triples,11,25,3857069214,34,209277,10485,30326,false
triples,11,26,9125784630,33,225561,11337,29628,false
triples,11,27,7914823056,32,66131,3531,30298,false
triples,11,28,1258360497,31,549851,27505,29850,false
triples,11,29,7965023841,32,344733,17167,29235,false
triples,13,1,4105328976,31,304237,14519,29953,false
triples,13,1,6370951248,34,235767,11938,28834,false
triples,13,2,9431657082,32,172000,8672,28266,false
triples,13,3,1874029365,32,179368,9070,28346,false
triples,13,4,5691784320,31,18627,1715,31289,false
triples,13,5,8392760514,31,432129,21569,29637,false
triples,13,6,4612780539,31,146535,7592,28607,false
triples,13,7,8261384957,32,42552,2571,30106,false
triples,13,8,2463075891,32,397577,18847,28585,false
triples,13,9,9135874206,32,331597,16631,29470,false
triples,13,10,7095231486,32,284344,13833,29065,false
triples,13,11,9842301657,32,510143,25923,29999,false
triples,13,12,2196735084,32,236568,11885,29576,false
triples,13,13,9067852413,31,396144,19351,29289,false
triples,13,14,2405681973,31,182521,10122,30741,false
triples,13,15,2738495106,32,276944,14498,29747,false
triples,13,16,1069782534,31,125069,6656,28799,false
triples,13,17,3018795246,31,509058,24477,28960,false
triples,13,18,1736058429,32,351447,17616,29333,false
triples,13,19,6087432195,32,30235,1595,29071,false
triples,13,20,4925731068,31,41421,2039,28356,false
triples,13,21,3486027915,31,382731,19071,29070,false
triples,13,22,6941372580,31,487451,23872,29632,false
triples,13,23,1068243795,32,154331,7369,28896,false
triples,13,24,1764028593,31,233591,11905,29551,false
triples,13,25,3857069214,34,206084,10418,30403,false
triples,13,26,9125784630,33,229148,11639,29865,false
triples,13,27,7914823056,32,67506,3446,30124,false
triples,13,28,1258360497,31,547165,27596,30193,false
triples,13,29,7965023841,32,345512,17304,29446,false
triples,15,1,4105328976,31,309561,15321,30330,false
triples,15,1,6370951248,34,244250,13098,29572,false
triples,15,2,9431657082,32,165735,8181,28288,false
triples,15,3,1874029365,32,179907,9187,28903,false
triples,15,4,5691784320,31,9750,623,31358,false
triples,15,5,8392760514,31,432462,22261,30640,false
triples,15,6,4612780539,31,145540,7603,28678,false
triples,15,7,8261384957,32,33319,1650,29664,false
triples,15,8,2463075891,32,398848,19359,29178,false
triples,15,9,9135874206,32,338311,17468,30206,false
triples,15,10,7095231486,32,287063,14265,29912,false
triples,15,11,9842301657,32,512479,26845,30875,false
triples,15,12,2196735084,32,240954,12878,30832,false
triples,15,13,9067852413,31,394628,19623,29729,false
triples,15,14,2405681973,31,240740,13565,31348,false
triples,15,15,2738495106,32,277651,14849,30394,false
triples,15,16,1069782534,31,122394,6805,29413,false
triples,15,17,3018795246,31,293805,14925,29742,false
triples,15,18,1736058429,32,348680,17044,29036,false
triples,15,19,6087432195,32,32761,1840,29206,false
triples,15,20,4925731068,31,40541,2028,29024,false
triples,15,21,3486027915,31,376252,18282,28425,false
triples,15,22,6941372580,31,44767,2225,29990,false
triples,15,23,1068243795,32,154931,7329,28845,false
triples,15,24,1764028593,31,427889,21390,29363,false
triples,15,25,3857069214,34,206826,10260,30563,false
triples,15,26,9125784630,33,223620,11339,30164,false
triples,15,27,7914823056,32,67063,3552,30137,false
triples,15,28,1258360497,31,548145,27553,30123,false
