triples,5,4,5691784320,00|47$|0[^4]5|^8|24,32,507711,-28835,33830,false,
abba,5,19,6087432195,z|ywmue|[^]u|it|^p|hy|^n|alo|l$,41,276462,-23461,43844,false,
four,5,19,6087432195,^[W-j][W-f]|o[^]o|ty$,38,85103,-5741,46650,false,
triples,5,5,8392760514,55|24|00|^8,31,99452,-6272,33954,false,
words,5,17,3018795246,[^]ev|x|oo|^k|^t|^r|d$,36,496765,-52654,60032,true,
abba,5,20,4925731068,z|[^c]h|y|u|it,39,229465,-17292,45851,false,
triples,5,6,4612780539,17|95|02|^90|6$,32,281963,-14627,33515,false,
four,5,20,4925731068,f|j|W|n[^r]e|[^r]o[W-j],38,380644,-30136,46011,false,
triples,5,7,8261384957,02|24|0^1|17|6$,32,472407,-25300,32298,false,
words,5,18,1736058429,t[^n]b|oo|rd|^t|v|^r|^k|x|d$,36,593806,-56178,56874,false,
abba,5,21,3486027915,z|it|te|[^c]h|u|d^m,40,424248,-34296,48088,false,
four,5,21,3486027915,j|f|W|o[^r]o|[W-j]v,38,471709,-37918,48751,false,
triples,5,8,2463075891,^82$|24|4[^3]2|17|6$,32,219478,-13237,33522,false,
abba,5,22,6941372580,it|z|u|[^c]h|t$,39,492453,-37460,46499,false,
triples,5,9,9135874206,35|^31|17|4$|00|^40,32,548681,-28886,31629,false,
words,5,19,6087432195,x|k[^]|^le|^t|^mu|^r|c$|d$,36,219123,-20818,60032,true,
four,5,22,6941372580,j|[W-j]o|M[W-f]|W|po|y^ttg|s[^a][W-j],38,86367,-7264,46157,false,
triples,5,10,7095231486,4[^]2|4$|17|00,32,369304,-19530,31753,false,
abba,5,23,1068243795,[^c]z|h|u|it,39,412243,-31315,45303,false,
four,5,23,1068243795,on|n[^r]e|[W-j]o|^m[f-j]|a$,39,567067,-37725,40246,false,
words,5,20,4925731068,oo|x|^k|hhxo|^m|^t|^r|d$,36,556445,-54370,59247,false,
triples,5,11,9842301657,[^]02|24|17|6$,32,295914,-16321,32330,false,
abba,5,24,1764028593,^hz|z|st|ph|[^m]u|t$,40,122451,-8736,43620,false,
four,5,24,1764028593,ty|[W-j]o|^h|^kW|op|a$,37,544975,-38711,42912,false,
triples,5,12,2196735084,00|17|^40|24|4$,32,476708,-24868,32057,false,
words,5,21,3486027915,[^]x|mto|^t|^k|^r|v|d|ah|oo,36,257199,-25330,54057,false,
abba,5,25,3857069214,z|te|[^c]h|u|t$,39,552699,-39594,42780,false,
four,5,25,3857069214,lo|el[^d]|^[W-j][W-f]|M[W-f]|op|o[W-j]o,40,101687,-7710,44260,false,
triples,5,13,9067852413,6$|75|[^6]2,30,467271,-28738,35988,false,
triples,5,14,2405681973,75|^3|60|9[^]7|24|6$,33,179376,-10475,33229,false,
abba,5,26,9125784630,z|ten|[^c]h|u|it|t$,40,329009,-24538,45374,false,
four,5,26,9125784630,ty|^e|o[^]o|f|W|c[W-j]$,38,80206,-4805,38900,false,
words,5,22,6941372580,[^]x|^k|^so|^t|^r|v|[^n]d,35,452287,-45374,60031,true,
triples,5,15,2738495106,00|3[^8]|2$,30,9790,-766,33493,false,
abba,5,27,7914823056,z|y|it|u|hi,38,360480,-27373,45342,false,
four,5,27,7914823056,f|W|c[W-f]$|o[^]o|^Ma|^$,38,40029,-4648,46178,false,
words,5,23,1068243795,x|ah|^t|^r|v|d|oo,35,99567,-9192,53146,false,
triples,5,16,1069782534,63|17|[^8]4|00,31,180360,-10166,33717,false,
abba,5,28,1258360497,z|ph|[^g]u|^n|te,40,167211,-15585,50598,false,
four,5,28,1258360497,po|v[f-j]|o[W-j]o|^d|a$,39,265750,-22855,47361,false,
triples,5,17,3018795246,36|^8|58|[^]00|24|4$,34,341858,-19184,33938,false,
words,5,24,1764028593,x|oo|^k|^t|^r|v|x|d$,35,354982,-35726,59424,false,
triples,5,18,1736058429,00|17|^8|24|4$,31,358864,-19622,32626,false,
four,5,29,7965023841,^d|o[^v]o|a$,37,514318,-36932,43475,false,
abba,5,29,7965023841,z|it|u[^n]|gy|^n|ca|zc$,40,363769,-29743,51445,false,
triples,5,19,6087432195,24|17|02|^90|6$,33,415898,-24261,34425,false,
words,5,25,3857069214,oo|^k|^t|^r|v|x|x|d$,35,225534,-19573,51491,false,
order,5,1,4105328976,fi|lo|sy|^c|st$,39,97157,-9824,43754,false,
triples,5,20,4925731068,17|24|00|4$,31,172596,-8908,32111,false,
aman-aplan,5,1,4105328976,oo|x|k[^]|^r|d$|et$,35,181878,-19068,60180,true,
order,5,1,6370951248,^c|fi|^a|lo,37,492302,-27770,33415,false,
words,5,26,9125784630,oo|^k|^r|e[^r]$,36,277550,-28716,59798,false,
triples,5,21,3486027915,55|[^8]4|00|^87,32,241241,-13988,34285,false,
order,5,2,9431657082,^a|t$|^c|y$,37,210205,-11250,32078,false,
aman-aplan,5,1,6370951248,x|oo|^k|^t|^r|v|[^n]x|d$,36,410401,-45440,60013,true,
triples,5,22,6941372580,09|^06|3[^8]|2$,31,366957,-21456,34283,false,
words,5,27,7914823056,^k|mu|^r|ihhaevf|e[^r]$,35,303810,-30011,57688,false,
order,5,3,1874029365,be|^a|^c|y$,37,23624,-1690,37494,false,
triples,5,23,1068243795,58|^8|24|00,31,261581,-14691,33599,false,
order,5,4,5691784320,hi|[^e]t$|y$|^a,37,116906,-6364,31126,false,
aman-aplan,5,2,9431657082,x|vic|^k|^t|rd|d$|^r,35,66951,-7253,60113,true,
triples,5,24,1764028593,02|24|17|6$,32,547272,-28196,30750,false,
words,5,28,1258360497,x|oo|^k|^t|d|^r|v|[^m]hl|la|ux$,36,347828,-36720,60009,true,
order,5,5,8392760514,^dem|hi|^a|[^e]t$|y$,38,411147,-24386,33256,false,
triples,5,25,3857069214,75|[^6]2|^90|6$,31,319086,-17754,33501,false,
aman-aplan,5,3,1874029365,x|d|^k|^t|^r|v|oo,35,268764,-28987,60096,true,
order,5,6,4612780539,^c|lo|os,36,422503,-24666,33238,false,
words,5,29,7965023841,oo|x|^k|^t|^r|d|v,35,126001,-11264,54405,false,
triples,5,26,9125784630,75|00|24|4$,31,233362,-12092,32189,false,
order,5,7,8261384957,^a|de|[^e]t$|^c|y$,39,168121,-9708,34173,false,
triples,5,27,7914823056,75|00|24|2[^4]9,32,300181,-17299,33990,false,
anchors,5,1,4105328976,k$,42,517791,-39398,44114,false,
aman-aplan,5,4,5691784320,mu|x|oo|^k|^t|v|^r|d$,36,266109,-31325,60037,true,
order,5,8,2463075891,os|^c|lo,36,476953,-25160,31392,false,
triples,5,28,1258360497,24|00|4[^]2,31,474548,-26126,32302,false,
anchors,5,1,6370951248,k$,42,1388,-159,41286,false,
order,5,9,9135874206,^c|^a|y$,35,503101,-26836,32616,false,
triples,5,29,7965023841,24|58|^8|00|4$,32,348408,-20627,33129,false,
aman-aplan,5,5,8392760514,x|oo|^k|^t|v|^r|d,35,586041,-57766,59680,false,
order,5,10,7095231486,lo|^c|[^r]y$,36,530300,-24514,27114,false,
anchors,5,2,9431657082,k$,42,130767,-10113,36064,false,
order,5,11,9842301657,lo|sy$|fi|^c,38,137094,-6768,28017,false,
aman-aplan,5,6,4612780539,oo|ev|^k|x|^r|li[^d]v|^t|d$,36,500172,-37370,43811,false,
anchors,5,3,1874029365,k$,42,408734,-21944,33449,false,
order,5,12,2196735084,[^e]t$|^c|em|y$,37,41830,-2232,26542,false,
anchors,5,4,5691784320,k$,42,501571,-28767,33389,false,
order,5,13,9067852413,lo|os$|fi|^c|y$,38,293451,-13961,26376,false,
aman-aplan,5,7,8261384957,ex|oo|ic|^k|^tc|^r|ah$|e[^r]$,38,445596,-41856,57623,false,
order,5,14,2405681973,^c|be|w$|y$,36,288647,-11934,25076,false,
anchors,5,5,8392760514,k$,42,91495,-5077,33682,false,
order,5,15,2738495106,y$|^c|^a|t$,37,583413,-23915,24599,false,
aman-aplan,5,8,2463075891,oo|^r|^t|x|v|d|a^n|ah,35,595446,-47723,47968,false,
anchors,5,6,4612780539,k$,42,598975,-32887,32921,false,
order,5,16,1069782534,^c|lo[^t]|t^bs|fi|t$,36,396984,-17909,26656,false,
anchors,5,7,8261384957,k$,42,331891,-17911,31593,false,
aman-aplan,5,9,9135874206,x|oo|^k|^t|^r|v|x|d$,35,387212,-27979,41712,false,
order,5,17,3018795246,hi|t$|^a|y$,36,466140,-17982,25249,false,
anchors,5,8,2463075891,k$,42,102716,-6225,32078,false,
order,5,18,1736058429,lo|[^e]t$|^c|y$,37,234730,-10338,24282,false,
aman-aplan,5,10,7095231486,x|ah|^t|^k|^r|oo|d$,36,433931,-33450,47903,false,
order,5,19,6087432195,fi|lo|^c,36,515383,-22910,27662,false,
anchors,5,9,9135874206,k$,42,488895,-28037,33736,false,
order,5,20,4925731068,^a|^c|fi|y$,37,116678,-5246,24930,false,
anchors,5,10,7095231486,k$,42,109219,-5883,32251,false,
aman-aplan,5,11,9842301657,oo|[^]x|^k|^t|^r|v|d,35,107650,-13432,51790,false,
order,5,21,3486027915,[^e]t$|os|^a|y$,36,298274,-12184,24447,false,
anchors,5,11,9842301657,k$,42,339522,-18144,31623,false,
order,5,22,6941372580,lo|^c|y$,35,358410,-13973,23345,false,
aman-aplan,5,12,2196735084,ak|ah|^r|^t|x|v|d|oo[^u]$,36,399591,-29429,44792,false,
anchors,5,12,2196735084,k$,42,161904,-9434,33892,false,
order,5,23,1068243795,^c|^a|y$|t$,37,478641,-20705,25614,false,
order,5,24,1764028593,cc|y$|^c|os|lo,38,336435,-15834,27397,false,
anchors,5,13,9067852413,k$,42,436733,-24868,33942,false,
aman-aplan,5,13,9067852413,x|oo|^k|^t|v|^r|x|d$,35,163049,-12232,49364,false,
order,5,25,3857069214,lo|be|^c|y$,37,128313,-6618,25791,false,
anchors,5,14,2405681973,k$,42,337506,-21179,36206,false,
aman-aplan,5,14,2405681973,ev|x|^m|^t|n[^]o|^r|^k|d$,36,376639,-27250,42429,false,
order,5,26,9125784630,[^]y$|^a|^c|os,37,599209,-24948,25011,false,
order,5,27,7914823056,^a|be|^c|y$,37,245895,-9429,23823,false,
anchors,5,15,2738495106,k$,42,192787,-10637,33240,false,
aman-aplan,5,15,2738495106,x|la|^k|d$|oo|^t|^r|c$,37,554860,-44624,47368,false,
order,5,28,1258360497,^a|^c|be|y$,37,330415,-14513,25434,false,
anchors,5,16,1069782534,k$,42,146331,-8082,33961,false,
order,5,29,7965023841,lo|st$|^c|[^r]y$,38,465001,-20574,25616,false,
anchors,5,17,3018795246,k$,42,233002,-12453,27392,false,
aman-aplan,5,16,1069782534,x|ev|^r|^t|oo|d$,35,289187,-24995,41170,false,
anchors,5,18,1736058429,k$,42,330543,-12067,21759,false,
aman-aplan,5,17,3018795246,[^]ev|x|oo|^k|^t|^r|d$,36,495028,-27255,32562,false,
anchors,5,19,6087432195,k$,42,599580,-23598,23611,false,
aman-aplan,5,18,1736058429,t[^n]b|oo|rd|^t|v|^r|^k|x|d$,36,593806,-29639,30006,false,
anchors,5,20,4925731068,k$,42,444053,-17094,22689,false,
anchors,5,21,3486027915,k$,42,329185,-11799,21307,false,
aman-aplan,5,19,6087432195,oo|d|^r|^t|v|ah|^k|x|d$,36,551504,-33764,35655,false,
anchors,5,22,6941372580,k$,42,8334,-344,21275,false,
aman-aplan,5,20,4925731068,oo|x|^k|hhxo|^m|^t|^r|d$,36,556445,-28695,31338,false,
anchors,5,23,1068243795,k$,42,94247,-4341,24483,false,
aman-aplan,5,21,3486027915,[^]x|mto|^t|^k|^r|v|d|ah|oo,36,257199,-13645,29018,false,
anchors,5,24,1764028593,k$,42,465668,-17265,22230,false,
anchors,5,25,3857069214,k$,42,199023,-7553,22104,false,
aman-aplan,5,22,6941372580,[^]x|^k|^so|^t|^r|v|[^n]d,35,452287,-23876,33062,false,
anchors,5,26,9125784630,k$,42,180615,-7603,24547,false,
aman-aplan,5,23,1068243795,x|ah|^t|^r|v|d|oo,35,99567,-4890,28101,false,
anchors,5,27,7914823056,k$,42,115278,-4117,23006,false,
aman-aplan,5,24,1764028593,x|oo|^k|^t|^r|v|x|d$,35,354982,-19308,31767,false,
anchors,5,28,1258360497,k$,42,454086,-17827,22980,false,
anchors,5,29,7965023841,k$,42,1106,-66,22117,false,
aman-aplan,5,25,3857069214,oo|^k|^t|^r|v|x|x|d$,35,225534,-10734,27369,false,
aman-aplan,5,26,9125784630,oo|^k|^r|e[^r]$,36,277550,-14843,32051,false,
aman-aplan,5,27,7914823056,^k|mu|^r|ihhaevf|e[^r]$,35,303810,-16222,31144,false,
aman-aplan,5,28,1258360497,x|oo|^k|^t|d|^r|v|[^m]hl|la|ux$,36,347828,-19019,33080,false,
aman-aplan,5,29,7965023841,oo|x|^k|^t|^r|d|v,35,126001,-5956,28685,false,
