anchors,7,2,9431657082,42,277910,-17095,35853,false,
anchors,7,3,1874029365,42,4,-11,35324,false,
anchors,7,4,5691784320,42,4,-11,35686,false,
anchors,7,5,8392760514,42,4,-11,35901,false,
anchors,7,6,4612780539,42,4,-11,36001,false,
anchors,7,7,8261384957,42,4,-10,35591,false,
anchors,7,8,2463075891,42,407709,-23972,34988,false,
anchors,7,9,9135874206,42,268551,-15892,35578,false,
anchors,7,10,7095231486,42,4,-10,36382,false,
anchors,7,11,9842301657,42,4,-11,36039,false,
anchors,7,12,2196735084,42,4,-14,35487,false,
anchors,7,13,9067852413,42,274664,-16307,35033,false,
anchors,7,14,2405681973,42,4,-10,36160,false,
anchors,7,15,2738495106,42,4,-10,36260,false,
anchors,7,16,1069782534,42,4,-10,35633,false,
anchors,7,17,3018795246,42,4,-10,35151,false,
anchors,7,18,1736058429,42,4,-10,35987,false,
anchors,7,19,6087432195,42,4,-10,36617,false,
anchors,7,20,4925731068,42,4,-10,36289,false,
anchors,7,21,3486027915,42,4,-10,35841,false,
anchors,7,22,6941372580,42,272438,-16555,35380,false,
anchors,7,23,1068243795,42,341407,-20778,35570,false,
anchors,7,24,1764028593,42,4,-10,35892,false,
anchors,7,25,3857069214,42,457816,-27545,35563,false,
anchors,7,26,9125784630,42,4,-10,36126,false,
anchors,7,27,7914823056,42,4,-11,36068,false,
anchors,7,28,1258360497,42,4,-10,35707,false,
anchors,7,29,7965023841,42,4,-11,36397,false,
anchors,9,1,4105328976,42,4,-10,38716,false,
anchors,9,1,6370951248,42,4,-11,38536,false,
anchors,9,2,9431657082,42,4,-11,38412,false,
anchors,9,3,1874029365,42,4,-13,38286,false,
anchors,9,4,5691784320,42,4,-10,38908,false,
anchors,9,5,8392760514,42,4,-9,38252,false,
anchors,9,6,4612780539,42,4,-10,39243,false,
anchors,9,7,8261384957,42,4,-10,38017,false,
anchors,9,8,2463075891,42,4,-10,38113,false,
anchors,9,9,9135874206,42,4,-10,39611,false,
anchors,9,10,7095231486,42,4,-10,38943,false,
anchors,9,11,9842301657,42,4,-10,38566,false,
anchors,9,12,2196735084,42,4,-13,37495,false,
anchors,9,13,9067852413,42,4,-10,38417,false,
anchors,9,14,2405681973,42,4,-11,38575,false,
anchors,9,15,2738495106,42,4,-9,39232,false,
anchors,9,16,1069782534,42,4,-9,37532,false,
anchors,9,17,3018795246,42,4,-10,38615,false,
anchors,9,18,1736058429,42,4,-10,38695,false,
anchors,9,19,6087432195,42,4,-10,37982,false,
anchors,9,20,4925731068,42,290007,-18604,38416,false,
anchors,9,21,3486027915,42,243867,-16507,38843,false,
anchors,9,22,6941372580,42,223303,-14350,38219,false,
anchors,9,23,1068243795,42,310466,-19820,37739,false,
anchors,9,24,1764028593,42,4,-10,38853,false,
anchors,9,25,3857069214,42,4,-9,38521,false,
anchors,9,26,9125784630,42,4,-10,38918,false,
anchors,9,27,7914823056,42,4,-11,37138,false,
anchors,9,28,1258360497,42,4,-11,38497,false,
anchors,9,29,7965023841,42,4,-10,39305,false,
anchors,11,1,4105328976,42,4,-9,40338,false,
anchors,11,1,6370951248,42,420931,-29674,42424,false,
anchors,11,2,9431657082,42,4,-11,40243,false,
anchors,11,3,1874029365,42,4,-9,40159,false,
anchors,11,4,5691784320,42,306391,-21206,42067,false,
anchors,11,5,8392760514,42,4,-18,41026,false,
anchors,11,6,4612780539,42,4,-10,41872,false,
anchors,11,7,8261384957,42,4,-10,40646,false,
anchors,11,8,2463075891,42,221678,-15130,40847,false,
anchors,11,9,9135874206,42,4,-11,41343,false,
anchors,11,10,7095231486,42,4,-10,41527,false,
anchors,11,11,9842301657,42,305826,-20962,40665,false,
anchors,11,12,2196735084,42,4,-11,41701,false,
anchors,11,13,9067852413,42,4,-10,41764,false,
anchors,11,14,2405681973,42,4,-10,41272,false,
anchors,11,15,2738495106,42,4,-10,40774,false,
anchors,11,16,1069782534,42,4,-11,39349,false,
anchors,11,17,3018795246,42,4,-10,40894,false,
anchors,11,18,1736058429,42,4,-9,42188,false,
anchors,11,19,6087432195,42,4,-10,40630,false,
anchors,11,20,4925731068,42,4,-10,40378,false,
anchors,11,21,3486027915,42,4,-10,39994,false,
anchors,11,22,6941372580,42,4,-10,41600,false,
anchors,11,23,1068243795,42,4,-10,40901,false,
anchors,11,24,1764028593,42,4,-10,41399,false,
anchors,11,25,3857069214,42,4,-10,39606,false,
anchors,11,26,9125784630,42,4,-10,40570,false,
anchors,11,27,7914823056,42,4,-10,40937,false,
anchors,11,28,1258360497,42,4,-10,39535,false,
anchors,11,29,7965023841,42,4,-9,40832,false,
anchors,13,1,4105328976,42,278965,-20327,43682,false,
anchors,13,1,6370951248,42,4,-10,43875,false,
anchors,13,2,9431657082,42,4,-10,43655,false,
anchors,13,3,1874029365,42,4,-11,43457,false,
anchors,13,4,5691784320,42,4,-9,43002,false,
anchors,13,5,8392760514,42,4,-10,42866,false,
anchors,13,6,4612780539,42,4,-10,44670,false,
anchors,13,7,8261384957,42,4,-10,44241,false,
anchors,13,8,2463075891,42,203030,-14619,43177,false,
anchors,13,9,9135874206,42,4,-10,44178,false,
anchors,13,10,7095231486,42,4,-9,42519,false,
anchors,13,11,9842301657,42,4,-10,43490,false,
anchors,13,12,2196735084,42,4,-10,43826,false,
anchors,13,13,9067852413,42,4,-10,44724,false,
anchors,13,14,2405681973,42,202005,-14233,43091,false,
anchors,13,15,2738495106,42,4,-10,45235,false,
anchors,13,16,1069782534,42,4,-10,42884,false,
anchors,13,17,3018795246,42,197488,-14150,43181,false,
anchors,13,18,1736058429,42,4,-10,44237,false,
anchors,13,19,6087432195,42,283189,-21023,43623,false,
anchors,13,20,4925731068,42,4,-10,42943,false,
anchors,13,21,3486027915,42,4,-9,42892,false,
anchors,13,22,6941372580,42,4,-10,42548,false,
anchors,13,23,1068243795,42,4,-11,43701,false,
anchors,13,24,1764028593,42,4,-9,43913,false,
anchors,13,25,3857069214,42,4,-10,43727,false,
anchors,13,26,9125784630,42,4,-10,45685,false,
anchors,13,27,7914823056,42,4,-11,43044,false,
anchors,13,28,1258360497,42,4,-10,43342,false,
anchors,13,29,7965023841,42,233624,-17874,45540,false,
anchors,15,1,4105328976,42,4,-10,46120,false,
anchors,15,1,6370951248,42,4,-10,45194,false,
anchors,15,2,9431657082,42,4,-10,45947,false,
anchors,15,3,1874029365,42,4,-11,46474,false,
anchors,15,4,5691784320,42,299136,-23297,45609,false,
anchors,15,5,8392760514,42,4,-10,46739,false,
anchors,15,6,4612780539,42,4,-10,46232,false,
anchors,15,7,8261384957,42,4,-11,45081,false,
anchors,15,8,2463075891,42,4,-16,46547,false,
anchors,15,9,9135874206,42,4,-10,46429,false,
anchors,15,10,7095231486,42,4,-10,45763,false,
anchors,15,11,9842301657,42,4,-10,44859,false,
anchors,15,12,2196735084,42,4,-10,44685,false,
anchors,15,13,9067852413,42,4,-11,46613,false,
anchors,15,14,2405681973,42,4,-9,46229,false,
anchors,15,15,2738495106,42,4,-11,45630,false,
anchors,15,16,1069782534,42,4,-10,47424,false,
anchors,15,17,3018795246,42,4,-10,45650,false,
anchors,15,18,1736058429,42,4,-10,46105,false,
anchors,15,19,6087432195,42,4,-10,46780,false,
anchors,15,20,4925731068,42,214237,-15995,44845,false,
anchors,15,21,3486027915,42,4,-11,45273,false,
anchors,15,22,6941372580,42,4,-10,44514,false,
anchors,15,23,1068243795,42,4,-11,46118,false,
anchors,15,24,1764028593,42,4,-10,46207,false,
anchors,15,25,3857069214,42,4,-10,45169,false,
anchors,15,26,9125784630,42,4,-10,46863,false,
anchors,15,27,7914823056,42,4,-10,46005,false,
anchors,15,28,1258360497,42,4,-10,46065,false,
anchors,15,29,7965023841,42,4,-10,43940,false,
