Nome,Depth,i,Melhor_solucao,Melhor_fitness,Numero_de_comparacoes,Tempo_para_encontrar_melhor_solucao,Tempo_total,Timed_out
abba,7,19,[^c]h|z|y|u|^v,37,48726,1812,23335,false
abba,7,20,z|ph|^n|[^]u|y[^c]|t$,40,175893,7944,122972,true
abba,7,21,it|ph|z|y|u,38,28317,1400,24669,false
abba,7,22,^[^h]i|z|[^]u|ph|t$,40,12578,802,23480,false
abba,7,23,^p|z|[^c]h|u,37,13156,642,22172,false
abba,7,24,^v|z|y|hi|u|t$,37,7607,458,33623,false
abba,7,25,^n|z|te|[^]u|i[^o]a|t$,40,98618,5726,26529,false
abba,7,26,ph|u|z|t$,36,21566,1008,14466,false
abba,7,27,[^c]h|z|y|u|t$,37,12820,600,18574,false
abba,7,28,it|u|y|z|l$,37,109337,4187,24139,false
abba,7,29,^n|ca|z|y|u|t$,37,15936,912,30737,false
abba,7,30,^v|z|st|u|ca|t$,39,289547,13595,27208,false
abba,8,1,^a|[^]u|z|c$,36,40021,1687,30100,false
abba,8,2,it|z|y|u|l$,37,51025,1976,122718,true
abba,8,3,z|st|^v|u,36,57679,2217,120863,true
abba,8,4,^p|z|[^c]h|u,37,28801,1284,120365,true
abba,8,5,z|u[^n]|t$,35,6886,366,121272,true
abba,8,6,^n|ca|z|u,35,3368,212,121111,true
abba,8,7,^a|z|u|c$,34,5373,305,42276,false
abba,8,8,[^am][^at]t|z|u|t$,39,5990,313,122960,true
abba,8,9,z|st|^v|[^]u,38,30289,1693,29786,false
abba,8,10,z|y|u|[^]hi,36,9417,499,32855,false
abba,8,11,[^c]h|z|y|^v|u|t$,38,24184,1594,22414,false
abba,8,12,^n|z|ph|u,36,30762,1292,123300,true
abba,8,13,[^c]h|z|u|t$,37,36366,1435,121205,true
abba,8,14,^n|z|u|it,36,29154,1434,31118,false
abba,8,15,[^c]h|z|y|^v|u|t$,38,29439,1630,27092,false
abba,8,16,z|^n|u|ph|t$,37,50229,1896,23894,false
abba,8,17,[^c]h|z|y|u|^v,37,8790,646,33600,false
abba,8,18,^n|y|u|z|t$,35,9346,590,33818,false
abba,8,19,z|y|hi|u|t$,36,5640,298,22063,false
abba,8,20,^n|z|p[^ia]|u|t$,37,6420,422,26903,false
abba,8,21,[^c]h|z|y|u|^v|t$,38,22374,1396,24684,false
abba,8,22,^n|z|ph|[^]u,38,69291,3081,41085,false
abba,8,23,z|st|u|^v,36,10145,583,26420,false
abba,8,24,[^c]h|z|y|u|t$,37,6939,512,120864,true
abba,8,25,[^c]h|z|y|u|t$,37,11344,581,123117,true
abba,8,26,[^c]h|z|y|u|t$,37,16808,833,27763,false
abba,8,27,[^c]h|z|y|u|t$,37,6147,422,24390,false
abba,8,28,[^c]h|z|y|u|t$,37,4963,267,31490,false
abba,8,29,^n|ca|z|[^]u,37,32438,1575,25804,false
abba,8,30,z|[^]u|hi|t$,37,12256,700,39631,false
abba,9,1,[^c]h|z|y|u,36,5365,276,37074,false
abba,9,2,[^c]h|z|y|u,36,11238,541,22960,false
abba,9,3,^n|z|u[^n]|l$,36,15197,790,122912,true
abba,9,4,z|u|p[^ia]|^$,35,2585,179,120460,true
abba,9,5,z|st|ph|rit|te|[^]u|t$,42,187125,10917,23221,false
abba,9,6,^p|z|u|[^c]h,37,45581,2027,29011,false
abba,9,7,[^]hi|y|z|u|^v|t$,38,63143,3617,122530,true
abba,9,8,it|[^]u|z|y[^c]|l$,39,56837,3185,123459,true
abba,9,9,^n|z|ph|[^]u|t$,39,150884,6158,21419,false
abba,9,10,z|it|[^c]h|u,39,87744,3420,25244,false
abba,9,11,z|[^ma][^ta]t|u|t$,39,5582,384,121860,true
abba,9,12,^n|ph|z|cce|u|te|t$,39,36554,1805,20011,false
abba,9,13,z|u|[^c]h|oi|t$,38,4299,260,23040,false
abba,9,14,^v|[^c]h|z|y|u|t$,38,113463,5209,29294,false
abba,9,15,z|it|[^c]h|u|^$,39,217986,9697,29425,false
abba,9,16,ph|^n|u|y|z|t$,37,10849,595,122086,true
abba,9,17,z|[^]u|^n|l$,36,20694,1260,121733,true
abba,9,18,[^c]h|z|^v|u|t$,38,59633,2792,35107,false
abba,9,19,^z|it|[^c]h|u|y|ob,39,30018,1335,27525,false
abba,9,20,z|it|[^c]h|u|^p|p$,40,247679,11808,29621,false
abba,9,21,z|[^]u|t$,35,4391,211,122232,true
abba,9,22,ph|z|u|t$,36,21493,983,120596,true
abba,9,23,z|u|st|t$,36,3371,210,122291,true
abba,9,24,^v|z|y[^c]|[^]u|hi|t$,40,134174,6473,123664,true
abba,9,25,^st|[^]u|z|y[^c]|[^]hi|t$,40,28256,1483,120359,true
abba,9,26,^n|z|ph|u,36,20653,782,17027,false
abba,9,27,z|[^c]h|^v|^p|u,38,108282,4961,29698,false
abba,9,28,[^c]h|z|y|u|t$,37,44945,1700,20657,false
abba,9,29,^a|z|[^]u,35,6652,315,25642,false
abba,9,30,z|u|[^c]h|t$,37,146711,9997,120062,true
abba,10,1,^v|[^c]h|z|y|u|t$,38,14142,756,33775,false
abba,10,2,^n|z|ph|[^]u,38,70399,4352,29608,false
abba,10,3,N/A,0,0,123369,123369,true
abba,10,4,^[^h]i|z|y|mi|u,37,37495,1518,38056,false
abba,10,5,y[^c]|^n|z|ca|[^]u|t$,40,27474,1333,47422,false
abba,10,6,z|u|[^ma][^ta]t|t$,39,4178,244,41520,false
abba,10,7,z|ph|^n|u|it,39,116766,5935,25813,false
abba,10,8,[^c]h|z|y|u|t$,37,67911,3412,123079,true
abba,10,9,[^c]h|z|y|it|u|^$,39,68685,2779,123105,true
abba,10,10,^n|z|ph|u|t$,37,26878,2175,121759,true
abba,10,11,z|it|[^c]h|u,39,87118,4635,33515,false
abba,10,12,[^c]h|z|y|u|t$,37,56959,2913,121141,true
abba,10,13,^a|z|^p|u[^n]|c$,37,51978,2654,44427,false
abba,10,14,z|^v|[^]u|st|t$,39,201338,10488,40707,false
abba,10,15,z|[^]u|^v|st|t$,39,42996,2478,34023,false
abba,10,16,z|^v|st|[^]u|^z|ca,40,143213,7149,29716,false
abba,10,17,z|y|u|[^]hi|it,39,5525,294,24399,false
abba,10,18,ph|[^]u|z|t$,38,15496,745,23337,false
abba,10,19,z|u|st|t$,36,21388,1189,124131,true
abba,10,20,[^c]h|z|y|u|t$,37,18864,1251,123153,true
abba,10,21,[^]u|z|y[^c]|ca|t$,39,45565,2624,28440,false
abba,10,22,^n|ol|z|te|ca|[^]u|t$,41,41337,3050,122797,true
abba,10,23,[^c]h|z|y|u|t$,37,62160,2500,17681,false
abba,10,24,[^c]h|z|y|u|t$,37,38542,1582,121684,true
abba,10,25,^n|z|ph|u|t$,37,148808,6705,24295,false
abba,10,26,^n|z|y|u|it,37,15739,791,29713,false
abba,10,27,ph|z|u|y|^n|t$,37,39563,1811,122369,true
abba,10,28,hi|ys|it|z|^p|u,39,83428,4381,121748,true
abba,10,29,^n|z|ph|u|t$,37,3768,195,20099,false
abba,10,30,N/A,0,0,27075,27075,false
abba,11,1,^n|z|ph|[^]u|t$,39,99650,4506,32274,false
abba,11,2,[^c]h|z|y|u|t$,37,51781,2353,26283,false
abba,11,3,z|[^c]h|nv|^p|u[^n],40,154387,6544,120775,true
abba,11,4,^p|z|h[^eo]|[^]u|t$,39,69226,4083,61078,true
abba,11,5,st|^v|z|[^]u|t$,39,344711,17389,32409,false
abba,11,6,[^c]h|z|y|u|it,39,58540,2512,33145,false
abba,11,7,z|st|[^]u|l$,38,51396,2450,60027,true
abba,11,8,N/A,0,0,25067,25067,false
abba,11,9,z|u|^n|ph|t$,37,46881,2282,28196,false
abba,11,10,[^c]h|z|y|^v|u|t$,38,103572,5236,61786,true
abba,11,11,[^c]h|z|y|b^|u|t$,37,9504,729,60444,true
abba,11,12,z|u|y,33,1073,69,61365,true
abba,11,13,hi|z|u|y,35,5465,321,30905,false
abba,11,14,^p|z|u|[^c]h|t$,38,23510,1334,61411,true
abba,11,15,z|ph|u|ry|t$,37,5675,323,26880,false
abba,11,16,ph|ry|^n|z|u|it,40,454378,20094,26379,false
abba,11,17,N/A,0,0,26398,26398,false
abba,11,18,^v|[^c]h|z|y|u,37,24630,2329,60036,true
abba,11,19,y|u|z|lo|^[^h]i|it|l$,38,16964,1654,18265,false
abba,11,20,z|^a|[^]u|^v|c$,37,32644,1693,29699,false
abba,11,21,[^c]h|z|y|u|t$,37,30522,1499,24379,false
abba,11,22,ns|[^c]h|z|u|te,39,78621,3723,41798,false
abba,11,23,[^c]h|z|^v|u|y|t$,38,82628,4746,60884,true
abba,11,24,z|^n|u|ph|t$,37,68209,3168,43909,false
abba,11,25,[^c]h|z|t$|u|^p,38,68925,3476,25860,false
abba,11,26,z|u|t$,33,2169,125,21139,false
abba,11,27,z|^v|ph|[^]u|t$,39,199125,9711,60150,true
abba,11,28,^n|z|y|u,34,5697,491,23847,false
abba,11,29,^p|z|[^c]h|it|u,40,100844,4938,40742,false
abba,11,30,^n|z|ph|u|t$,37,52684,2802,26637,false
abba,12,1,^a|[^]u|z|c$,36,12351,1125,55147,false
abba,12,2,z|te|^ca|[^]u|l$,38,36473,3675,61257,true
abba,12,3,z|^n|[^]u|ph|t$,39,46567,3661,61103,true
abba,12,4,z|hi|^p|[^]u|t$,38,33157,2214,60446,true
abba,12,5,z|it|y|u,36,3436,185,32650,false
abba,12,6,[^c]h|z|y|u|t$,37,6307,376,25165,false
abba,12,7,^v|[^c]h|z|y|u,37,48695,2172,36208,false
abba,12,8,[^c]h|z|y|^m|u|it,39,11090,772,39903,false
abba,12,9,z|u[^n],34,3108,203,60455,true
abba,12,10,z|it|[^c]h|u,39,266110,13785,33422,false
abba,12,11,^n|z|ph|[^]u,38,110564,7069,60373,true
abba,12,12,y|u|z|t$,34,2953,204,15873,false
abba,12,13,it|z|^n|u,36,6341,454,39364,false
abba,12,14,z|^n|u|ph|t$,37,15212,808,61678,true
abba,12,15,N/A,0,0,28154,28154,false
abba,12,16,[^c]h|z|y|u|^v,37,106265,4816,19619,false
abba,12,17,z|[^c]h|it|u|^$,39,320126,17328,60285,true
abba,12,18,N/A,0,0,61466,61466,true
abba,12,19,z|hi|^p|u|it|y$,39,10547,651,34766,false
abba,12,20,z|[^c]h|u|y|^v|t$,38,11718,887,41945,false
abba,12,21,z|u|t$,33,1755,121,21715,false
abba,12,22,^z|z|^v|hi|st|[^]u|t$,40,41928,2675,52568,false
abba,12,23,it|z|u[^n]|[^c]h|t$,40,84212,5302,29382,false
abba,12,24,z|^n|u|ph|t$,37,115196,6357,23897,false
abba,12,25,^n|z|ph|u|t$,37,89685,4936,37458,false
abba,12,26,^n|z|ph|u,36,9761,607,61798,true
abba,12,27,^n|z|ph|[^]u|t$,39,18465,1104,31374,false
abba,12,28,^n|z|ph|[^]u|t$,39,23547,1119,32234,false
abba,12,29,it|[^c]h|z|y|u|t$,39,44105,2526,30449,false
abba,12,30,^a|z|[^]u|c$,36,10663,780,61645,true
abba,13,1,[^c]h|z|y|u,36,7191,481,27145,false
abba,13,2,it|[^c]h|z|u,39,87598,5326,25703,false
abba,13,3,st|[^]u|z|t$,38,94967,5405,34884,false
abba,13,4,N/A,0,0,16161,16161,false
abba,13,5,[^c]h|z|y|u,36,39427,1895,60045,true
abba,13,6,N/A,0,0,32503,32503,false
abba,13,7,^n|z|[^]u|ph|t$,39,10788,725,33400,false
abba,13,8,^n|z|ph|[^]u,38,83971,3798,22945,false
abba,13,9,^v|z|st|[^]u,38,6518,396,61198,true
abba,13,10,^n|z|ph|u|t$,37,16743,874,25365,false
abba,13,11,y|it|^n|u|z|l$,38,91328,5051,61628,true
abba,13,12,[^c]h|z|^v|[^]u,39,122762,6092,41209,false
abba,13,13,it|y|u|z|l$,37,15617,1452,60939,true
abba,13,14,z|t$|y|u,34,6604,607,61002,true
abba,13,15,^n|z|it|u|y|l$,38,34758,1889,28409,false
abba,13,16,[^c]h|z|y|u,36,7390,488,60267,true
abba,13,17,[^c]h|z|y|u|it|l$,39,7685,584,60613,true
abba,13,18,[^c]h|z|y|u|it,39,66631,3210,27848,false
abba,13,19,[^c]h|u|z|it|^$,39,90259,4055,61414,true
abba,13,20,rp|^v|y|u|z|t$,36,8462,642,25437,false
abba,13,21,ph|it|^n|z|ry|u|t$,40,101981,5245,60825,true
abba,13,22,it|st|^v|z|u[^n],39,47260,2630,39671,false
abba,13,23,h[^oe]|u|z|t$,36,3666,255,61218,true
abba,13,24,^n|ph|u|z|t$,37,58963,4936,35752,false
abba,13,25,oi|[^c]h|z|u|it,39,312145,20614,61889,true
abba,13,26,[^c]h|z|y|it|u,39,19616,1544,60010,true
abba,13,27,^v|z|u|st|t$,37,11138,647,61222,true
abba,13,28,z|u|y|it|l$,37,59151,4667,47976,false
abba,13,29,[^on]t|[^]u|z|^v|c$,38,32459,2993,61104,true
abba,13,30,[^c]h|z|y|^n|u|it,39,89608,8234,53943,false
abba,14,1,[^c]h|z|y|u|t$,37,17110,839,29915,false
abba,14,2,^n|z|ph|u,36,5871,366,36420,false
abba,14,3,^n|z|ph|u,36,13360,818,33963,false
abba,14,4,^n|ca|z|it|u,38,95567,6817,36618,false
abba,14,5,z|it|^n|u|y|l$,38,95452,6465,45450,false
abba,14,6,st|z|^v|[^]u|t$,39,113298,7709,60696,true
abba,14,7,^n|z|u|p[^ai],36,17702,1160,30277,false
abba,14,8,st|^v|[^]u|z|t$,39,126519,6979,31697,false
abba,14,9,[^c]h|z|y|u|t$,37,17525,999,23726,false
abba,14,10,ph|[^]u|z|t$,38,17304,985,61103,true
abba,14,11,z|ph|it|u|^n|p$,39,16147,1249,60915,true
abba,14,12,^n|z|y|u,34,12578,699,60775,true
abba,14,13,^v|z|y|u|hi,36,4962,354,61843,true
abba,14,14,^n|z|ph|[^]u,38,47236,2893,60741,true
abba,14,15,z|te|[^]u|^a|c$,38,101628,5183,41803,false
abba,14,16,z|it|y|hi|u,38,32364,1813,23144,false
abba,14,17,^n|z|ph|[^]u,38,29309,1491,29975,false
abba,14,18,^n|ca|te|z|y$|u|t$,39,37391,1975,60301,true
abba,14,19,z|it|u|^n|y|l$,38,26778,1486,23371,false
abba,14,20,[^c]h|z|y|u|t$,37,8563,471,60402,true
abba,14,21,^n|ca|[^]u|z|y[^c]|t$,40,118062,8587,40963,false
abba,14,22,z|hi|it|u|y,38,82178,4871,47665,false
abba,14,23,z|[^c]h|u|t$,37,4377,338,23109,false
abba,14,24,st|^v|z|u|t$,37,19664,1149,61903,true
abba,14,25,z|st|^v|ca|u,38,25437,1400,32260,false
abba,14,26,^n|z|y|u|it|l$,38,21144,1395,31389,false
abba,14,27,z|[^]hi|y|[^]^|it|u|ea$,39,45987,2813,22040,false
abba,14,28,[^c]h|z|^p|u|t$,38,196270,10900,46243,false
abba,14,29,^n|z|ph|u,36,10465,704,62270,true
abba,14,30,z|it|te|[^c]h|u|^$,40,145253,8178,60986,true
abba,15,1,[^a][^]h|it|z|u|^$,39,21918,1203,42811,false
abba,15,2,p^|ph|u|z|t$,36,28201,1646,36748,false
abba,15,3,^v|[^c]h|z|y|u|t$,38,20523,1158,37522,false
abba,15,4,^n|z|p[^ia]|[^]u|t$,39,118428,6393,24716,false
abba,15,5,z|u|y,33,2217,214,19251,false
abba,15,6,^v|z|u|y[^c]|[^c]h,38,8109,610,20899,false
abba,15,7,^v|z|y|u|hi,36,7491,564,61951,true
abba,15,8,z|^v|st|[^]u|l$,39,99940,6283,33727,false
abba,15,9,it|^n|y|u|z|l$,38,9711,616,38479,false
abba,15,10,z|[^fa][^ta]t|rp|[^]u,41,117476,6986,61360,true
abba,15,11,z|[^]u|^$,34,4490,287,27975,false
abba,15,12,[^c]h|z|u|t$,37,66314,3745,60178,true
abba,15,13,[^c]h|z|y|u|^v|t$,38,39975,2069,26488,false
abba,15,14,[^c]h|z|y|it|u|^$,39,51605,3142,25684,false
abba,15,15,^n|z|ph|[^]u|t$,39,17691,1245,34197,false
abba,15,16,ph|z|u|ry|^$,36,7197,485,40652,false
abba,15,17,^n|u|ph|z|t$,37,22846,1202,60895,true
abba,15,18,N/A,0,0,60508,60508,true
abba,15,19,[^c]h|z|^v|u,37,35960,2388,29473,false
abba,15,20,z|st|[^]u|t$,38,25067,1498,32415,false
abba,15,21,[^c]h|z|y|u|t$,37,24994,1756,29877,false
abba,15,22,z|u|st|it|l$,39,146970,11753,34757,false
abba,15,23,[^c]h|z|y|u,36,12610,679,38498,false
abba,15,24,[^c]h|z|y|u|t$,37,18801,1182,24576,false
abba,15,25,^n|ca|z|u[^n],37,34035,2524,37668,false
abba,15,26,z|u|ph|^n|t$,37,8210,536,38426,false
abba,15,27,^n|z|ph|u,36,8269,637,62500,true
abba,15,28,N/A,0,0,37273,37273,false
abba,15,29,z|^n|ph|u[^n]|t$,39,12095,912,33786,false
abba,15,30,[^c]h|z|y|u|t$,37,9250,689,61308,true

aman-aplan,5,1,x|^k|^m|^r|d$|ah|^t,35,182432,14345,60054,true
aman-aplan,5,2,oo|^k|^t|^r|x|d$,35,27322,1979,61280,true
aman-aplan,5,3,^k|oo|^r|e[^r]$,36,139987,10464,55952,false
aman-aplan,5,4,x|^k|^t|d$|^r|c$,34,77550,5633,60496,true
aman-aplan,5,5,oo|^k|^t|^r|x|d$,35,74435,5953,60783,true
aman-aplan,5,6,x|^k|^t|^r|v|ll|d|a^,34,15129,1263,60545,true
aman-aplan,5,7,x|^k|^t|^r|v|d,33,15906,1258,60884,true
aman-aplan,5,8,x|oo|d$|^t|^k|^r|mu,36,153060,10824,60203,true
aman-aplan,5,9,x|^k|bb|r$,27,1712,158,43887,false
aman-aplan,5,10,x|^k|^t|^r|v|d|oo,35,61676,3841,48709,false
aman-aplan,5,11,x|^k|^t|^r|v|d|o[^l]$,35,31531,2636,47881,false
aman-aplan,5,12,x|^k|^t|^r|v|d,33,12184,995,37801,false
aman-aplan,5,13,x|^k|^t|^r|v|d|o[^l]$,35,118190,9260,60195,true
aman-aplan,5,14,x|^k|^t|la|^r|v|d|^$,34,22606,2006,60061,true
aman-aplan,5,15,x|^k|^t|^r|v|d|o[^l]$,35,10795,948,61941,true
aman-aplan,5,16,^n|x|^k|^t|^r|d|v,33,7329,614,51282,false
aman-aplan,5,17,x|^k|^t|^r|v|oo|d,35,9216,848,61981,true
aman-aplan,5,18,N/A,0,0,28753,28753,false
aman-aplan,5,19,x|oo|^k|^t|^r|v|d|^$,35,83241,7250,44609,false
aman-aplan,5,20,k[^]|^r|^m|e[^r]$,35,59830,4878,50374,false
aman-aplan,5,21,x|^k|^m|^t|^r|v|d$,34,69004,4737,61454,true
aman-aplan,5,22,N/A,0,0,61789,61789,true
aman-aplan,5,23,mu|x|^k|^t|ev|d$|^r,35,39518,2980,36555,false
aman-aplan,5,24,x|^k|^r|rd|^t|d$,34,51879,3974,48555,false
aman-aplan,5,25,la|oo|v|^k|^t|^r|d|x|v$,36,76514,5615,60049,true
aman-aplan,5,26,x|^k|^t|^r|v|d|o[^l]$,35,9525,855,46189,false
aman-aplan,5,27,x|^k|^t|^r|v|d|oo,35,6703,567,62099,true
aman-aplan,5,28,^m|x|^k|^t|^r|d$|c$,35,42494,3451,60354,true
aman-aplan,5,29,^k|oo|^r|e[^r]$,36,150658,10338,60044,true
aman-aplan,5,30,x|ev|^m|^r|^t|d$|^k,35,38253,3197,43731,false
aman-aplan,6,1,x|^t|^r|^k|mu|d$|oo,36,168420,12470,60373,true
aman-aplan,6,2,la|^k|^t|^r|x|v|d|^$,34,84244,6429,60184,true
aman-aplan,6,3,^n|x|^k|^t|^r|v|d,33,6571,551,61287,true
aman-aplan,6,4,x|^r|^k|rd|e[^r]$,35,102220,7135,47038,false
aman-aplan,6,5,el|oo|x|^m|^k|^r|^t|d$,37,146020,11752,50943,false
aman-aplan,6,6,N/A,0,0,60994,60994,true
aman-aplan,6,7,oo|x|^t|^r|^k|v|d|rre,35,143290,11006,60719,true
aman-aplan,6,8,oo|^r|e[^r]$,35,32295,2812,60874,true
aman-aplan,6,9,x|^k|^t|^r|v|d|ll,34,87153,6688,36539,false
aman-aplan,6,10,x|oo|^k|^r|v|^t|d,35,99259,7485,60479,true
aman-aplan,6,11,x|^k|^t|^r|v|d|oo,35,11615,1070,60066,true
aman-aplan,6,12,oo|x|^t|^m|^k|d$|^r,36,35812,2479,60232,true
aman-aplan,6,13,^[^]e[^lf]|^r|^k,34,4296,355,42235,false
aman-aplan,6,14,x|oo|^k|^t|^r|v|d,35,68434,4681,44825,false
aman-aplan,6,15,x|^k|^t|^r|d$|v[^][^]$,35,8529,809,27122,false
aman-aplan,6,16,x|^k|^t|^r|ev|d$,34,25089,2091,53691,false
aman-aplan,6,17,x|oo|^r|v|et$|d,34,60066,4072,38961,false
aman-aplan,6,18,x|^k|la|v|d|^r|^t|o[^l]$,36,42168,2852,36257,false
aman-aplan,6,19,x|^k|^t|^r|d|v,33,5518,490,60046,true
aman-aplan,6,20,x|v|oo|^k|d|^t|^r|h$,35,112010,9404,60923,true
aman-aplan,6,21,x|^k|^t|^r|v|d|la,34,10557,1004,60552,true
aman-aplan,6,22,x|^k|^t|^r|v|d|oo,35,9765,871,60760,true
aman-aplan,6,23,oo|x|^t|^r|v|d,34,33688,2479,60247,true
aman-aplan,6,24,x|^k|ah|^t|^r|d$,34,36165,2839,52263,false
aman-aplan,6,25,^m|x|^t|^r|^k|d$,34,5159,431,60771,true
aman-aplan,6,26,x|^k|^t|^r|d$|c$,34,18879,1509,61398,true
aman-aplan,6,27,x|^k|^t|^r|v|d|oo,35,33735,2756,44973,false
aman-aplan,6,28,x|rd|^t|^k|d$|^r,34,130549,10101,60027,true
aman-aplan,6,29,x|^t|^r|oo|d$,34,57106,3886,60288,true
aman-aplan,6,30,oo|x|^t|d$|^r,34,152199,11072,44113,false
aman-aplan,7,1,x|^k|^t|^r|d$|v[^][^]$,35,113831,7712,60623,true
aman-aplan,7,2,x|^k|^r|^t|oo|d$,35,69813,5311,36262,false
aman-aplan,7,3,x|^k|^t|^r|v|d|o[^l]$,35,9073,792,60959,true
aman-aplan,7,4,x|^k|^t|^r|v|d|oo,35,15342,1408,60207,true
aman-aplan,7,5,x|^k|^t|^r|d$|v[^][^]$,35,62366,4321,61362,true
aman-aplan,7,6,ll|x|^k|^t|^r|v|d|oo,36,82954,6229,46319,false
aman-aplan,7,7,x|^k|^t|^r|v|d,33,18145,1230,61014,true
