Nome,Depth,i,Melhor_solucao,Melhor_fitness,Numero_de_comparacoes,Tempo_para_encontrar_melhor_solucao,Tempo_total,Timed_out
ranges,8,9,^[^tmr][^oiu][^ni][^tm],42,65322,2788,34076,false
ranges,8,10,a[^n][^tr]|d$,40,23981,1024,24298,false
ranges,8,11,^[^mrt][^oiu][^ni][^tm],42,33306,1444,32671,false
ranges,8,12,^[^mrt][^oiu][^ni][^tm],42,87557,4191,26776,false
ranges,8,13,^[^hm]a[^n]|d,38,6720,375,26059,false
ranges,8,14,d|ab,37,7615,384,24973,false
ranges,8,15,^[^mrt][^oiu][^ni][^tm],42,102370,5192,28374,false
ranges,8,16,^[^htrm][^uio][^ni][^m],42,12793,641,26938,false
ranges,8,17,^[^trm][^oiu][^ni][^tm],42,8986,543,29022,false
ranges,8,18,^[^mrt][^oiu][^ni][^tm],42,176134,8744,28588,false
ranges,8,19,^[^mrt][^oiu][^ni][^tm],42,297517,14437,29448,false
ranges,8,20,[^irtouls][^rmhpy]$,39,9909,649,62033,true
ranges,8,21,^[^mrt][^oiu][^ni][^tm],42,267796,12810,28373,false
ranges,8,22,b[^ue]|d[^i]|d$,39,8151,437,33994,false
ranges,8,23,^[^mrt][^oiu][^ni][^tm],42,97036,4757,28325,false
ranges,8,24,^[^mrt][^oiu][^ni][^tm],42,289785,13769,28279,false
ranges,8,25,^[^mrt][^oiu][^ni][^tm],42,71889,3424,25382,false
ranges,8,26,^[^mrt][^oiu][^ni][^tm],42,94391,4766,25645,false
ranges,8,27,^[^mrt][^oiu][^ni][^tm],42,47040,2487,29862,false
ranges,8,28,^[^mrt][^oiu][^ni][^tm],42,7427,455,27689,false
ranges,8,29,^[^mrt][^oiu][^ni][^tm],42,12482,680,25500,false
ranges,8,30,^[^trm][^oiu][^ni][^tm],42,14318,829,28764,false
ranges,9,1,b[^u]|^f|d[^i]|f[^]$,41,36031,2052,25393,false
ranges,9,2,^f|b[^u]|d[^i],40,16686,911,25189,false
ranges,9,3,^[^mrt][^oiu][^ni][^tm],42,56450,2948,27169,false
ranges,9,4,^[^trm][^oiu][^ni][^tm],42,317288,15589,29192,false
