Nome,Depth,i,seed,Melhor_solucao,Melhor_solucao_shrunk,Melhor_fitness,Matches_on_left,Matches_on_right,Numero_de_comparacoes,Numero_total_de_comparacoes,Tempo_para_encontrar_melhor_solucao,Tempo_total,Timed_out
anchors,5,19,8361101999,k$,k$,21,21,0,4,500002,0,17,false
anchors,5,20,9935136846,k$,k$,21,21,0,1,500002,0,17,false
anchors,5,21,5217407358,N/A,N/A,N/A,N/A,N/A,N/A,500000,N/A,18,false
anchors,5,22,5619256299,[rs][de],[rs][de],3,3,0,499161,500002,19,19,false
anchors,5,23,4560422870,[hi][bc].\b,[hi][bc].\b,21,21,0,30380,500002,2,18,false
anchors,5,24,5236888092,[ijk]$,[ijk]$,21,21,0,39730,500002,2,21,false
anchors,5,25,1337360711,k$,k$,21,21,0,3704,500000,0,20,false
anchors,5,26,7659837985,[ijk]$,[ijk]$,21,21,0,9749,500002,0,17,false
anchors,5,27,2521100877,k$,k$,21,21,0,26707,500000,2,18,false
anchors,5,28,8801535107,[rs][de],[rs][de],3,3,0,499545,500002,16,16,false
anchors,5,29,9651599436,[rs][de],[rs][de],3,3,0,499593,500002,17,17,false
ranges,5,1,2967301147,^[a-f]*?$,^[a-f]*?$,21,21,0,397950,500002,23,29,false
ranges,5,1,5600405384,^[a-f]*?$,^[a-f]*?$,21,21,0,227670,500002,14,23,false
ranges,5,2,1632819610,[^i][a-e].[a-f],[^i][a-e].[a-f],21,21,0,4210,500000,0,15,false
ranges,5,3,1412034944,^[a-f]*?$,^[a-f]*?$,21,21,0,182708,500000,13,27,false
ranges,5,4,9724161943,^[a-f]*?$,^[a-f]*?$,21,21,0,41519,500000,3,20,false
ranges,5,5,4037724866,^[a-f]*?$,^[a-f]*?$,21,21,0,227071,500002,14,29,false
ranges,5,6,8370032799,^[a-f]*?$,^[a-f]*?$,21,21,0,428903,500000,25,29,false
ranges,5,7,2767986875,^[a-f]*?$,^[a-f]*?$,21,21,0,261434,500000,15,28,false
ranges,5,8,3141506592,^[a-f]*?$,^[a-f]*?$,21,21,0,244648,500000,15,29,false
ranges,5,9,3313543896,^[a-f]*?$,^[a-f]*?$,21,21,0,110118,500000,8,29,false
ranges,5,10,8657690939,^[a-f]*?$,^[a-f]*?$,21,21,0,307297,500002,19,27,false
ranges,5,11,9696640194,^[a-f]*?$,^[a-f]*?$,21,21,0,93145,500002,7,28,false
ranges,5,12,6621545651,^[a-f]*?$,^[a-f]*?$,21,21,0,55782,500000,4,28,false
ranges,5,13,2492462788,^[a-f]+?$,^[a-f]+?$,21,21,0,64568,500000,4,30,false
ranges,5,14,3404588599,^[a-f]*?$,^[a-f]*?$,21,21,0,49332,500002,3,23,false
ranges,5,15,2330977742,^[a-f]*?$,^[a-f]*?$,21,21,0,339355,500000,21,27,false
ranges,5,16,6361187489,^[a-f]+?$,^[a-f]+?$,21,21,0,356507,500000,22,30,false
ranges,5,17,2805026820,^[a-f]*?$,^[a-f]*?$,21,21,0,47251,500002,3,29,false
ranges,5,18,4323456912,^[a-f]*?$,^[a-f]*?$,21,21,0,14531,500000,1,22,false
ranges,5,19,8361101999,[a-e][^ic][b-f],[a-e][^ci][b-f],21,21,0,14596,500000,1,23,false
ranges,5,20,9935136846,^[a-f]*?$,^[a-f]*?$,21,21,0,325670,500000,21,29,false
ranges,5,21,5217407358,^[a-f]*?$,^[a-f]*?$,21,21,0,106116,500002,7,21,false
ranges,5,22,5619256299,^[a-f]*?$,^[a-f]*?$,21,21,0,59006,500000,4,22,false
ranges,5,23,4560422870,^[a-f]*?$,^[a-f]*?$,21,21,0,97198,500002,6,30,false
ranges,5,24,5236888092,^[a-f]*?$,^[a-f]*?$,21,21,0,47762,500000,3,29,false
ranges,5,25,1337360711,^[a-f]*?$,^[a-f]*?$,21,21,0,312020,500000,19,28,false
ranges,5,26,7659837985,^[a-f]*?$,^[a-f]*?$,21,21,0,212738,500000,13,30,false
ranges,5,27,2521100877,^[a-f]*?$,^[a-f]*?$,21,21,0,92865,500000,7,30,false
ranges,5,28,8801535107,^[a-f]*?$,^[a-f]*?$,21,21,0,408642,500002,24,29,false
ranges,5,29,9651599436,^[a-f]*?$,^[a-f]*?$,21,21,0,258486,500000,16,28,false
backrefs,5,1,2967301147,[tuv][d-y][d-s],[tuv][d-y][d-s],10,14,4,4472,500000,0,16,false
backrefs,5,1,5600405384,t[d-u][d-u],t,8,9,1,498961,500002,18,18,false
backrefs,5,2,1632819610,^[^kdngw][a-u][d-t]h?,^[^dgknw][a-u][d-t]h?,14,19,5,27726,500000,2,21,false
backrefs,5,3,1412034944,.[f-t]u?r[^u],.[f-t]u?r[^u],7,7,0,497844,500002,25,25,false
backrefs,5,4,9724161943,[d-u][d-u][a-t]+?[tuv]y?,[d-u][d-u][a-t]+?[tuv]y?,12,16,4,22050,500000,2,20,false
backrefs,5,5,4037724866,^[^kdpw]?[a-s][d-t]+?[a-p],^[^dkpw]?[a-s][d-t]+?[a-p],14,19,5,205526,500000,14,31,false
backrefs,5,6,8370032799,[tuv][d-y][d-s],[tuv][d-y][d-s],10,14,4,4478,500000,0,16,false
backrefs,5,7,2767986875,[d-h][^lx]+?[tuv],[d-h]+?[tuv],13,14,1,10483,500002,0,21,false
backrefs,5,8,3141506592,[tuv][d-y][d-s],[tuv][d-y][d-s],10,14,4,4939,500002,0,19,false
backrefs,5,9,3313543896,[tuv][d-y][d-s],[tuv][d-y][d-s],10,14,4,3983,500000,0,19,false
backrefs,5,10,8657690939,^[^kdgw][^ocy][d-t],^[^dgkw][^coy][d-t],15,18,3,27756,500000,2,20,false
backrefs,5,11,9696640194,[^b].[a-s][tuv],[^b].[a-s][tuv],12,16,4,9469,500002,0,20,false
backrefs,5,12,6621545651,[f-m]$,[f-m]$,5,6,1,1682,500002,0,17,false
backrefs,5,13,2492462788,[tu][d-s]*?[^y]?$,[tu][d-s]*?[^y]?$,11,13,2,11409,500000,1,19,false
backrefs,5,14,3404588599,[tuv][d-y][d-s],[tuv][d-y][d-s],10,14,4,3500,500000,0,24,false
backrefs,5,15,2330977742,[d-u][e-h][^d][a-t].,[d-u][e-h][^d][a-t].,13,14,1,47614,500002,3,22,false
backrefs,5,16,6361187489,[l-v][d-m][e-u]..[^oe]*?$,[l-v][d-m][e-u]..*?$,15,15,0,91149,500000,7,30,false
backrefs,5,17,2805026820,[tuv][d-y][d-t][^ai],[tuv][d-y][d-t][^ai],12,14,2,16978,500000,1,20,false
backrefs,5,18,4323456912,t[d-u][d-u],t,8,9,1,499009,500002,18,18,false
backrefs,5,19,8361101999,[f-m]$,[f-m]$,5,6,1,499709,500002,15,15,false
backrefs,5,20,9935136846,N/A,N/A,N/A,N/A,N/A,N/A,500000,N/A,16,false
backrefs,5,21,5217407358,N/A,N/A,N/A,N/A,N/A,N/A,500000,N/A,17,false
backrefs,5,22,5619256299,N/A,N/A,N/A,N/A,N/A,N/A,500000,N/A,17,false
backrefs,5,23,4560422870,[tuv][d-y][^cv][b-o],[tuv][d-y][^cv][b-o],11,12,1,20777,500000,1,26,false
backrefs,5,24,5236888092,[tuv][d-y][d-s],[tuv][d-y][d-s],10,14,4,4445,500000,0,14,false
backrefs,5,25,1337360711,[tuv][d-y][d-s],[tuv][d-y][d-s],10,14,4,4938,500000,0,25,false
backrefs,5,26,7659837985,N/A,N/A,N/A,N/A,N/A,N/A,500000,N/A,20,false
backrefs,5,27,2521100877,[^nb][c-u][a-s][t-y],[^bn][c-u][a-s][t-y],13,17,4,18323,500000,1,20,false
backrefs,5,28,8801535107,^[^ngdkw][a-u][d-t],^[^dgknw][a-u][d-t],14,19,5,29036,500002,2,20,false
backrefs,5,29,9651599436,t[d-u][d-u],t,8,9,1,498921,500002,18,18,false
powers,5,1,2967301147,^x?x$,^x?x$,2,2,0,3324,500002,0,17,false
powers,5,1,5600405384,^x?x$,^x?x$,2,2,0,190,500000,0,18,false
powers,5,2,1632819610,^.x?$,^.x?$,2,2,0,448,500002,0,12,false
powers,5,3,1412034944,^.?.$,^.?.$,2,2,0,1122,500002,0,12,false
powers,5,4,9724161943,^xx?$,^xx?$,2,2,0,2189,500002,0,12,false
powers,5,5,4037724866,^.?x$,^.?x$,2,2,0,1025,500000,0,16,false
powers,5,6,8370032799,^xx?$,^xx?$,2,2,0,2320,500002,0,12,false
powers,5,7,2767986875,^x?x$,^x?x$,2,2,0,133,500000,0,41,false
powers,5,8,3141506592,^x?x$,^x?x$,2,2,0,398,500002,0,12,false
powers,5,9,3313543896,^xxxx$,^x{4}$,1,1,0,7,500000,0,16,false
powers,5,10,8657690939,^x?x$,^x?x$,2,2,0,14923,500000,1,19,false
powers,5,11,9696640194,^x?.$,^x?.$,2,2,0,1145,500000,0,47,false
powers,5,12,6621545651,^x?x$,^x?x$,2,2,0,1350,500000,0,20,false
powers,5,13,2492462788,^xx?$,^xx?$,2,2,0,1131,500000,0,19,false
powers,5,14,3404588599,^x?x$,^x?x$,2,2,0,3374,500000,0,23,false
powers,5,15,2330977742,^x?x$,^x?x$,2,2,0,4120,500002,0,14,false
powers,5,16,6361187489,^x?x$,^x?x$,2,2,0,385,500002,0,13,false
powers,5,17,2805026820,^x?x$,^x?x$,2,2,0,89,500002,0,13,false
powers,5,18,4323456912,^x?x$,^x?x$,2,2,0,10833,500000,1,25,false
powers,5,19,8361101999,^x?x$,^x?x$,2,2,0,3936,500002,0,27,false
powers,5,20,9935136846,^x?.$,^x?.$,2,2,0,5056,500000,0,19,false
powers,5,21,5217407358,^x?x$,^x?x$,2,2,0,2166,500000,0,57,false
powers,5,22,5619256299,^x?.$,^x?.$,2,2,0,2749,500002,0,13,false
powers,5,23,4560422870,^x?.$,^x?.$,2,2,0,16211,500002,1,13,false
powers,5,24,5236888092,^x?.$,^x?.$,2,2,0,9278,500000,1,19,false
powers,5,25,1337360711,^xx?$,^xx?$,2,2,0,6951,500000,0,18,false
powers,5,26,7659837985,^x?.$,^x?.$,2,2,0,949,500002,0,17,false
powers,5,27,2521100877,^x?x$,^x?x$,2,2,0,84,500002,0,15,false
powers,5,28,8801535107,^xx?$,^xx?$,2,2,0,5130,500002,0,18,false
powers,5,29,9651599436,^x?x$,^x?x$,2,2,0,1875,500000,0,19,false
long-count,5,1,2967301147,-,-,0,0,0,64529,500002,3,20,false
long-count,5,1,5600405384,-,-,0,0,0,113757,500000,5,20,false
long-count,5,2,1632819610,-,-,0,0,0,132393,500000,6,20,false
long-count,5,3,1412034944,-,-,0,0,0,480427,500000,19,20,false
long-count,5,4,9724161943,-,-,0,0,0,133624,500002,6,20,false
long-count,5,5,4037724866,-,-,0,0,0,141408,500000,6,20,false
long-count,5,6,8370032799,-,-,0,0,0,244006,500000,10,20,false
long-count,5,7,2767986875,-,-,0,0,0,12670,500000,1,19,false
long-count,5,8,3141506592,-,-,0,0,0,191445,500000,9,20,false
long-count,5,9,3313543896,-,-,0,0,0,60284,500000,3,20,false
long-count,5,10,8657690939,-,-,0,0,0,23675,500002,1,20,false
long-count,5,11,9696640194,-,-,0,0,0,32150,500000,2,20,false
long-count,5,12,6621545651,-,-,0,0,0,446810,500002,18,19,false
long-count,5,13,2492462788,-,-,0,0,0,243978,500000,11,21,false
long-count,5,14,3404588599,-,-,0,0,0,188798,500002,8,20,false
long-count,5,15,2330977742,-,-,0,0,0,206570,500002,9,20,false
long-count,5,16,6361187489,-,-,0,0,0,38481,500000,2,20,false
long-count,5,17,2805026820,-,-,0,0,0,442583,500000,18,20,false
long-count,5,18,4323456912,-,-,0,0,0,206826,500002,9,20,false
long-count,5,19,8361101999,-,-,0,0,0,451524,500000,18,19,false
long-count,5,20,9935136846,-,-,0,0,0,95039,500000,4,20,false
long-count,5,21,5217407358,-,-,0,0,0,454425,500000,18,20,false
long-count,5,22,5619256299,-,-,0,0,0,17274,500000,1,20,false
long-count,5,23,4560422870,-,-,0,0,0,438394,500000,18,20,false
long-count,5,24,5236888092,-,-,0,0,0,208277,500002,9,21,false
long-count,5,25,1337360711,-,-,0,0,0,433030,500002,17,20,false
long-count,5,26,7659837985,-,-,0,0,0,304479,500000,13,20,false
long-count,5,27,2521100877,-,-,0,0,0,14143,500002,1,20,false
long-count,5,28,8801535107,-,-,0,0,0,61293,500000,3,20,false
long-count,5,29,9651599436,-,-,0,0,0,21718,500000,1,19,false
alphabetical,5,1,2967301147,nt.,nt.,6,15,9,2672,500000,0,18,false
alphabetical,5,1,5600405384,N/A,N/A,N/A,N/A,N/A,N/A,500000,N/A,14,false
alphabetical,5,2,1632819610,.[n-r]e?t\B,.[n-r]e?t\B,8,12,4,1829,500000,0,24,false
alphabetical,5,3,1412034944,e.t[a-r][^s].,e.t[a-r][^s].,9,16,7,1289,500000,0,18,false
alphabetical,5,4,9724161943,e[^rs]e.,e[^rs]e.,7,10,3,1411,500000,0,17,false
alphabetical,5,5,4037724866,en..[st],en..[st],8,13,5,499931,500002,21,21,false
alphabetical,5,6,8370032799,N/A,N/A,N/A,N/A,N/A,N/A,500000,N/A,14,false
alphabetical,5,7,2767986875,nt.,nt.,6,15,9,528,500000,0,17,false
alphabetical,5,8,3141506592,[st]$,[st]$,4,8,4,499908,500002,15,15,false
alphabetical,5,9,3313543896,a[rs]?e+?..t,a[rs]?e+?..t,6,13,7,5097,500000,0,24,false
alphabetical,5,10,8657690939,^a,^a,5,14,9,283,500000,0,16,false
alphabetical,5,11,9696640194,N/A,N/A,N/A,N/A,N/A,N/A,500000,N/A,15,false
alphabetical,5,12,6621545651,N/A,N/A,N/A,N/A,N/A,N/A,500000,N/A,15,false
alphabetical,5,13,2492462788,[st]$,[st]$,4,8,4,499928,500002,14,14,false
alphabetical,5,14,3404588599,N/A,N/A,N/A,N/A,N/A,N/A,500000,N/A,14,false
alphabetical,5,15,2330977742,N/A,N/A,N/A,N/A,N/A,N/A,500000,N/A,19,false
alphabetical,5,16,6361187489,e[^r][a-n][n-r],e[^r][a-n][n-r],11,12,1,1756,500002,0,20,false
alphabetical,5,17,2805026820,e ?n..[st],e ?n..[st],8,13,5,499804,500002,22,22,false
alphabetical,5,18,4323456912,[st]$,[st]$,4,8,4,499933,500002,15,15,false
alphabetical,5,19,8361101999,N/A,N/A,N/A,N/A,N/A,N/A,500000,N/A,16,false
alphabetical,5,20,9935136846,[st]$,[st]$,4,8,4,499917,500002,15,15,false
alphabetical,5,21,5217407358,e[^ ]?[e-s]te?r,e[^ ]?[e-s]te?r,8,14,6,4284,500000,0,21,false
alphabetical,5,22,5619256299,s?[st][ -a]+?re,s?[st][ -a]+?re,7,14,7,1859,500002,0,18,false
alphabetical,5,23,4560422870,N/A,N/A,N/A,N/A,N/A,N/A,500000,N/A,15,false
alphabetical,5,24,5236888092,N/A,N/A,N/A,N/A,N/A,N/A,500000,N/A,16,false
alphabetical,5,25,1337360711,[st]$,[st]$,4,8,4,499908,500002,14,14,false
alphabetical,5,26,7659837985,t[e-n][a-n],t[e-n][a-n],7,10,3,688,500000,0,16,false
alphabetical,5,27,2521100877,N/A,N/A,N/A,N/A,N/A,N/A,500000,N/A,15,false
alphabetical,5,28,8801535107,[st][e-n]n..[n-t],[st][e-n]n..[n-t],9,10,1,4181,500000,0,16,false
alphabetical,5,29,9651599436,t[a-e][^ ]+? [e-r],t[a-e]+? [e-r],8,12,4,499832,500002,23,23,false
abba,5,1,2967301147,..[p-z][d-h],..[p-z][d-h],14,15,1,27752,500002,2,18,false
abba,5,1,5600405384,[d-h]o?[^eol][l-z][a-o],[d-h]o?[^eol][l-z][a-o],15,16,1,157379,500002,10,23,false
abba,5,2,1632819610,u,u,8,11,3,499773,500002,14,14,false
abba,5,3,1412034944,u,u,8,11,3,499773,500002,14,14,false
abba,5,4,9724161943,[b-t][t-z][^oc],[b-t][t-z][^co],14,19,5,209898,500002,13,24,false
abba,5,5,4037724866,[u-z][^mfc]+?$,[u-z]+?$,15,16,1,185021,500002,11,21,false
abba,5,6,8370032799,[u-z][f-t],[u-z][f-t],11,14,3,3630,500002,0,14,false
abba,5,7,2767986875,.?[^nato][tu],.?[^anot][tu],15,16,1,67859,500000,4,18,false
abba,5,8,3141506592,u,u,8,11,3,499771,500002,15,15,false
abba,5,9,3313543896,.?[^nato][tu],.?[^anot][tu],15,16,1,50999,500002,3,18,false
abba,5,10,8657690939,[b-t][t-z][^oc],[b-t][t-z][^co],14,19,5,7683,500000,0,24,false
abba,5,11,9696640194,[^nato][tu],[^anot][tu],15,16,1,10552,500002,0,16,false
abba,5,12,6621545651,[tu][a-s][d-r],[tu][a-s][d-r],12,15,3,4688,500002,0,14,false
abba,5,13,2492462788,[u-z][^fmc]+?$,[u-z]+?$,15,16,1,160955,500002,9,22,false
abba,5,14,3404588599,[b-t][tuv],[b-t][tuv],13,18,5,6546,500000,0,18,false
abba,5,15,2330977742,u,u,8,11,3,499831,500002,14,14,false
abba,5,16,6361187489,[b-t][tuv],[b-t][tuv],13,18,5,8967,500002,0,16,false
abba,5,17,2805026820,[u-z][f-t][^cfs],[u-z][f-t][^cfs],14,14,0,14825,500002,1,17,false
abba,5,18,4323456912,[u-z][^cmf]+?$,[u-z]+?$,15,16,1,87301,500002,6,20,false
abba,5,19,8361101999,u,u,8,11,3,499540,500002,14,14,false
abba,5,20,9935136846,[d-h]?[e-u]..[^ngsok]$p?,[d-h]?[e-u]..[^ngsok]$p?,17,20,3,365182,500002,28,36,false
abba,5,21,5217407358,[u-z][f-t][^fcs],[u-z][f-t][^cfs],14,14,0,101317,500002,7,22,false
abba,5,22,5619256299,[b-t][tuv],[b-t][tuv],13,18,5,13589,500002,1,16,false
abba,5,23,4560422870,.?[^nato][tu],.?[^anot][tu],15,16,1,25459,500002,2,16,false
abba,5,24,5236888092,[u-z][f-t],[u-z][f-t],11,14,3,3597,500002,0,20,false
abba,5,25,1337360711,[u-z]c?[^na],[u-z]c?[^na],12,15,3,11070,500000,1,20,false
abba,5,26,7659837985,[u-z][^nac],[u-z][^acn],13,15,2,4385,500002,0,15,false
abba,5,27,2521100877,[b-t][tuv],[b-t][tuv],13,18,5,18523,500002,1,16,false
abba,5,28,8801535107,[^oant][tu],[^anot][tu],15,16,1,18027,500002,1,18,false
abba,5,29,9651599436,t?.[u-z][d-t],t?.[u-z][d-t],12,14,2,11909,500002,1,16,false
aman-aplan,5,1,2967301147,[b-x][a-i].\b,[b-x][a-i].\b,10,14,4,18614,500000,1,21,false
aman-aplan,5,1,5600405384,[rs][de],[rs][de],5,7,2,4467,500000,0,20,false
aman-aplan,5,2,1632819610,^.[de][^fl],^.[de][^fl],10,11,1,499285,500002,22,22,false
aman-aplan,5,3,1412034944,h?[a-l][b-x].[^ney]$,h?[a-l][b-x].[^eny]$,14,16,2,44960,500002,3,30,false
aman-aplan,5,4,9724161943,[k-x][a-o].$,[k-x][a-o].$,13,14,1,196851,500002,15,29,false
aman-aplan,5,5,4037724866,[a-o][h-t]$,[a-o][h-t]$,7,15,8,47410,500000,3,24,false
aman-aplan,5,6,8370032799,[cd]$,[cd]$,3,3,0,10371,500000,0,17,false
aman-aplan,5,7,2767986875,^.?[a-o]...?.[rs]?d?$,^.?[a-o]...?.[rs]?d?$,18,18,0,343500,500002,31,40,false
aman-aplan,5,8,3141506592,^[h-t][a-o],^[h-t][a-o],10,15,5,7352,500000,0,22,false
aman-aplan,5,9,3313543896,[k-x][a-o].$,[k-x][a-o].$,13,14,1,58192,500000,4,20,false
aman-aplan,5,10,8657690939,^.[a-o][^nm]*?[^ye]c?$,^.[a-o][^mn]*?[^ey]c?$,17,17,0,497256,500002,32,32,false
aman-aplan,5,11,9696640194,[a-l][b-x][k-t]?.[^yne]$,[a-l][b-x][k-t]?.[^eny]$,16,18,2,126321,500000,8,25,false
aman-aplan,5,12,6621545651,[a-o][h-t]$,[a-o][h-t]$,7,15,8,1991,500000,0,20,false
aman-aplan,5,13,2492462788,[a-n].?[k-x]..$,[a-n].?[k-x]..$,14,15,1,45393,500002,3,29,false
aman-aplan,5,14,3404588599,^[h-t][a-o],^[h-t][a-o],10,15,5,36392,500000,2,23,false
aman-aplan,5,15,2330977742,\b[h-t][a-o],\b[h-t][a-o],10,15,5,10203,500000,0,19,false
aman-aplan,5,16,6361187489,^.?[de]?[a-o][^mny]*?[^ye]$,^.?[de]?[a-o][^mny]*?[^ey]$,19,19,0,151917,500000,11,29,false
aman-aplan,5,17,2805026820,^[h-t][a-o],^[h-t][a-o],10,15,5,15813,500000,1,21,false
aman-aplan,5,18,4323456912,.?[a-l][b-x][b-u][ab]?[^yne]$,.?[a-l][b-x][b-u][ab]?[^eny]$,15,16,1,499921,500002,36,36,false
aman-aplan,5,19,8361101999,N/A,N/A,N/A,N/A,N/A,N/A,500000,N/A,16,false
aman-aplan,5,20,9935136846,N/A,N/A,N/A,N/A,N/A,N/A,500000,N/A,16,false
aman-aplan,5,21,5217407358,[k-x][a-o].$,[k-x][a-o].$,13,14,1,158226,500002,10,25,false
aman-aplan,5,22,5619256299,[a-n][^iua].[^y]$,[a-n][^aiu].[^y]$,15,17,2,96609,500000,6,21,false
aman-aplan,5,23,4560422870,N/A,N/A,N/A,N/A,N/A,N/A,500000,N/A,16,false
aman-aplan,5,24,5236888092,[cd]g?$,[cd]g?$,3,3,0,6833,500000,0,25,false
aman-aplan,5,25,1337360711,[a-i][^e]$,[a-i][^e]$,9,14,5,11401,500000,1,17,false
aman-aplan,5,26,7659837985,[d-i].$,[d-i].$,8,12,4,498890,500002,18,18,false
aman-aplan,5,27,2521100877,^.[a-o][^fumh]+?[^ye]$,^.[a-o]+?[^ey]$,17,18,1,67726,500002,5,27,false
aman-aplan,5,28,8801535107,^[h-t][a-o],^[h-t][a-o],10,15,5,6430,500000,0,21,false
aman-aplan,5,29,9651599436,[a-l][b-x].[^eny]$,[a-l][b-x].[^eny]$,14,16,2,36131,500000,2,19,false
prime,5,1,2967301147,^x{5}$,^x{5}$,1,1,0,273,500000,0,14,false
prime,5,1,5600405384,^xx?x$,^xx?x$,2,2,0,691,500000,0,14,false
prime,5,2,1632819610,[^x],[^x],0,0,0,33378,500000,1,14,false
prime,5,3,1412034944,[^x],[^x],0,0,0,32722,500000,1,14,false
prime,5,4,9724161943,^.?x.$,^.?x.$,2,2,0,472,500000,0,14,false
prime,5,5,4037724866,[^x],[^x],0,0,0,32791,500000,1,14,false
prime,5,6,8370032799,^x{5}$,^x{5}$,1,1,0,285,500000,0,21,false
prime,5,7,2767986875,^x?x.$,^x?x.$,2,2,0,222,500000,0,14,false
prime,5,8,3141506592,[^x],[^x],0,0,0,35654,500000,1,14,false
prime,5,9,3313543896,^x?xx\b,^x?xx\b,2,2,0,195,500000,0,17,false
prime,5,10,8657690939,[^x],[^x],0,0,0,34043,500000,1,14,false
prime,5,11,9696640194,^x?xx$,^x?xx$,2,2,0,109,500002,0,15,false
prime,5,12,6621545651,^x?x.$,^x?x.$,2,2,0,209,500000,0,16,false
prime,5,13,2492462788,^x?x.$,^x?x.$,2,2,0,157,500000,0,17,false
prime,5,14,3404588599,^x?xx$,^x?xx$,2,2,0,180,500002,0,16,false
prime,5,15,2330977742,\W,\W,0,0,0,402,500000,0,19,false
prime,5,16,6361187489,[^x],[^x],0,0,0,33418,500000,1,15,false
prime,5,17,2805026820,^x?xx$,^x?xx$,2,2,0,88,500000,0,15,false
prime,5,18,4323456912,^x?x.$,^x?x.$,2,2,0,5826,500000,0,15,false
prime,5,19,8361101999,^x?x.$,^x?x.$,2,2,0,238,500000,0,15,false
prime,5,20,9935136846,^x?x.$,^x?x.$,2,2,0,302,500000,0,15,false
prime,5,21,5217407358,[^x],[^x],0,0,0,35087,500002,1,15,false
prime,5,22,5619256299,[^x],[^x],0,0,0,35307,500000,1,15,false
