Nome,Depth,i,Melhor_solucao,Melhor_fitness,Numero_de_comparacoes,Tempo_para_encontrar_melhor_solucao,Tempo_total,Timed_out
order,9,26,^[^sujp][^ar],38,180802,6122,20249,false
order,9,27,^[^sujp][^ar],38,455337,15481,20789,false
order,9,28,^[^sutjp][^ar],39,157283,5309,20343,false
order,9,29,^[^sujp][^ar],38,220469,7907,20750,false

ranges,9,0,^[^mrt][^oiu][^ni][^tm],42,300550,21497,47973,false
ranges,9,1,^[^mrt][^oiu][^ni][^tm],42,300550,20051,45613,false
ranges,9,2,^[^rmt][^oiu][^ni][^tm],42,226688,12466,34441,false
ranges,9,3,^[^trm][^uio][^ni][^tm],42,330689,19958,36562,false
ranges,9,4,^[^mrt][^oiu][^ni][^tm],42,14334,658,32022,false
ranges,9,5,^[^mrt][^oiu][^ni][^tm],42,368662,23926,34790,false
ranges,9,6,^[^mrt][^oiu][^ni][^tm],42,383152,31479,45829,false
ranges,9,7,^[^trm][^uio][^ni][^tm],42,13341,650,42101,false
ranges,9,8,^[^mrt][^oiu][^ni][^tm],42,9144,491,45142,false
ranges,9,9,^[^trm][^iu][^inr][^tm],42,377518,22766,40578,false
ranges,9,10,^[^mrt][^oiu][^ni][^tm],42,234165,17456,39048,false
ranges,9,11,^[^mrt][^oiu][^ni][^tm],42,265826,16115,37321,false
ranges,9,12,^[^trm][^uio][^ni][^tm],42,579666,38699,39883,false
ranges,9,13,^[^mrt][^oiu][^ni][^tm],42,489637,30830,39733,false
ranges,9,14,^[^trm][^uio][^ni][^tm],42,13743,697,37763,false
ranges,9,15,^[^mrt][^oiu][^ni][^tm],42,284056,18124,37239,false
ranges,9,16,^[^mrt][^oiu][^ni][^tm],42,537845,40793,45967,false
ranges,9,17,^[^mrt][^oiu][^ni][^tm],42,19932,959,36567,false
ranges,9,18,^[^mrt][^oiu][^ni][^tm],42,59112,4031,41456,false
ranges,9,19,^[^mrt][^oiu][^ni][^tm],42,409517,28631,41755,false
ranges,9,20,^[^trm][^uio][^ni][^tm],42,103585,5694,42187,false
ranges,9,21,^[^trm][^uio][^ni][^tm],42,60317,2262,32939,false
ranges,9,22,^[^trm][^uio][^ni][^tm],42,9928,573,49209,false
ranges,9,23,^[^trm][^uio][^ni][^tm],42,314500,17940,34120,false
ranges,9,24,^[^trm][^uio][^ni][^tm],42,582850,35108,35768,false
ranges,9,25,^[^mrt][^oiu][^ni][^tm],42,333793,18422,41677,false
ranges,9,26,^[^mrt][^oiu][^ni][^tm],42,515832,31740,36308,false
ranges,9,27,^[^trm][^uio][^ni][^tm],42,23597,1054,42012,false
ranges,9,28,^[^trm][^iu][^irn][^tm],42,280004,15596,32806,false
ranges,9,29,^[^trm][^uio][^ni][^tm],42,334834,17964,34246,false

triples,9,0,87|55|54|24|0[^38]$,34,302466,10197,20478,false
triples,9,1,87|55|54|24|0[^38]$,34,302466,10093,19752,false
triples,9,2,00|75|24|4$,31,32750,1412,19956,false
triples,9,3,24|17|0[^85]$,32,73631,2519,19652,false
triples,9,4,00|17|[^46]2,31,408596,13600,19574,false
triples,9,5,24|00|58|4$,31,286192,9876,20437,false
triples,9,6,00|[^8]4|55,31,142250,4743,19154,false
triples,9,7,24|54|00|4$,31,454029,15816,20489,false
triples,9,8,17|00|24|4$,31,521850,17729,20072,false
triples,9,9,55|00|[^8]4,31,486613,15215,18677,false
triples,9,10,00|24|75|4$,31,3558,243,19506,false
triples,9,11,02|24|00|58$|72$,32,248718,8387,20108,false
triples,9,12,[^69]2|75|6$,31,527525,17318,19558,false
triples,9,13,58|4$|00|7[^74]$,32,2260,195,19435,false
triples,9,14,^36|00|17|24,31,324820,10507,19990,false
triples,9,15,5^|17|[^96]2|6$,31,372292,12067,19086,false
triples,9,16,00|02|[^59]7|1$,32,330434,10896,19256,false
triples,9,17,^44|472|55|^3|14|00|4$,33,176858,6255,19042,false
triples,9,18,00|58|4$|^8|1$,31,124235,4162,19012,false
triples,9,19,54|24|[^6]75|00|4$,33,431125,13854,19226,false
triples,9,20,00|[^81]4|17|^90|2$,32,594063,18470,18761,false
triples,9,21,14|3[^84]|^0|6$,31,307129,10030,18923,false
triples,9,22,[^78]4|^87|00|2$,31,271226,8269,18457,false
triples,9,23,^8[^58]|87$|55|00|4$,32,148415,5083,19090,false
triples,9,24,58|24|02|00,32,95528,3407,19521,false
triples,9,25,75|00|[^96]2,31,363833,11531,18836,false
triples,9,26,[^64]2|17|6$,31,528608,16024,18231,false
triples,9,27,00|36|^8|24|4$,32,501482,15940,19214,false
triples,9,28,3[^84]|00|^8,31,183341,6023,18862,false
triples,9,29,^06|02|17|6$|24|2$,33,235572,7509,18814,false

words,9,0,^k|[^md]e[^ry]$|mu|^r,36,177835,11588,38277,false
words,9,1,^k|[^md]e[^ry]$|mu|^r,36,177835,11600,38243,false
words,9,2,^l|x|^m|^k|^t|^r|d$|oo,36,35168,1990,32130,false
words,9,3,^k|^[^y]e[^lf]|^m|^r,35,31825,1545,34955,false
words,9,4,xx|^k|^t|ev|oo|x[^nd]|^r|ed$,36,538663,29589,33698,false
words,9,5,^l|x|^m|^k|^t|^r|d$|oo|ue$,36,362803,21780,34289,false
words,9,6,bc|x|^k|^t|^r|d|v|o[^lc]$,35,84845,4863,61575,true
words,9,7,^k|^r|e[^ry]$|rd,35,292973,17864,35029,false
words,9,8,x|^k|^t|d$|^r|la|[^i]oo,36,517452,31570,37243,false
words,9,9,oo|k[^m]|^t|^r|rd|v|x|d$,36,351775,21099,33194,false
words,9,10,^l|x|^m|^k|^t|^r|d$|oo,36,19927,1202,35067,false
words,9,11,x|oo|^k|^t|^r|v|d|ah$,36,125228,6594,34328,false
words,9,12,ev|x|^k|d[^]u|e[^t][^y]e|^r|c$,36,495764,28933,34084,false
words,9,13,mu|^k|^r|ll|e[^rf]$,36,485338,29121,34860,false
words,9,14,^x|x|d$|ev|^m|^k|^r|oo|^t,37,158753,12841,38155,false
words,9,15,^x|x|d$|ev|^m|^k|^t|^r|oo[^ry]$,37,369139,21064,37969,false
words,9,16,oo|^r|^k|e[^ry]$,36,503589,33346,39540,false
words,9,17,ah|oo|k[^o]|x|d$|mu|^r|k^e|et$|v|^$,37,304816,19380,35228,false
words,9,18,x|oo|^k|^t|^r|d$|la,36,307915,17706,33468,false
words,9,19,^m|x|^r|^t|os$|^k|d$|c$,36,41673,2444,31639,false
words,9,20,xcv^hp|^k|oo|^r|x|e[^r]$,36,417168,23447,33633,false
words,9,21,oo|^r|e[^ry]$|^k,36,260989,14131,31397,false
words,9,22,^n|x|d$|ev|^m|^k|^t|^r,35,189625,11460,35092,false
words,9,23,kx|la[^s]|^k|mu|^r|e[^ry]$,36,52024,5102,37938,false
words,9,24,x|^k|n[^i]o|ic|^t|rd|^r|d$,36,278828,15569,33749,false
words,9,25,^[^y]e[^lf]|^k|oo|c$,36,285990,16970,34702,false
words,9,26,oo|x|^r|^t|d$|c$,35,349064,18605,33546,false
words,9,27,^ax|oo|x|d$|v|^m|^k|^t|^r,36,38093,2596,32426,false
words,9,28,x|^k|^t|^r|v|d|oo,35,547206,28912,31624,false
words,9,29,x|^k|oo|d$|^t|^r|ic,36,483047,28459,33814,false
