Nome,Depth,i,Melhor_solucao,Melhor_fitness,Numero_de_comparacoes,Tempo_para_encontrar_melhor_solucao,Tempo_total,Timed_out
order,9,27,^[^sujp][^ar],38,500644,15907,19982,false
order,9,28,^[^sutjp][^ar],39,157566,5046,19335,false
order,9,29,^[^sujp][^ar],38,14234,544,19625,false

ranges,9,1,^[^mrt][^oiu][^ni][^tm],42,300615,19758,44940,false
ranges,9,1,^[^mrt][^oiu][^ni][^tm],42,300615,19586,44522,false
ranges,9,2,^[^rmt][^oiu][^ni][^tm],42,226777,12318,33945,false
ranges,9,3,^[^trm][^uio][^ni][^tm],42,330800,19621,36054,false
ranges,9,4,^[^mrt][^oiu][^ni][^tm],42,14341,675,31751,false
ranges,9,5,^[^mrt][^oiu][^ni][^tm],42,368749,23502,34192,false
ranges,9,6,^[^mrt][^oiu][^ni][^tm],42,383214,31003,45166,false
ranges,9,7,^[^trm][^uio][^ni][^tm],42,13346,643,40984,false
ranges,9,8,^[^mrt][^oiu][^ni][^tm],42,9146,489,44813,false
ranges,9,9,^[^trm][^iu][^inr][^tm],42,377609,22008,39515,false
ranges,9,10,^[^mrt][^oiu][^ni][^tm],42,234203,17178,37865,false
ranges,9,11,^[^mrt][^oiu][^ni][^tm],42,265902,15994,36981,false
ranges,9,12,^[^trm][^uio][^ni][^tm],42,579790,37778,38855,false
ranges,9,13,^[^mrt][^oiu][^ni][^tm],42,489794,31156,40259,false
ranges,9,14,^[^trm][^uio][^ni][^tm],42,13748,680,36912,false
ranges,9,15,^[^mrt][^oiu][^ni][^tm],42,284143,17596,36577,false
ranges,9,16,^[^mrt][^oiu][^ni][^tm],42,537954,41883,47183,false
ranges,9,17,^[^mrt][^oiu][^ni][^tm],42,19943,939,36078,false
ranges,9,18,^[^mrt][^oiu][^ni][^tm],42,59127,3986,41194,false
ranges,9,19,^[^mrt][^oiu][^ni][^tm],42,409620,28219,41198,false
ranges,9,20,^[^trm][^uio][^ni][^tm],42,103623,5416,41518,false
ranges,9,21,^[^trm][^uio][^ni][^tm],42,60357,2237,32995,false
ranges,9,22,^[^trm][^uio][^ni][^tm],42,9930,538,50389,false
ranges,9,23,^[^trm][^uio][^ni][^tm],42,314593,17300,33539,false
ranges,9,24,^[^trm][^uio][^ni][^tm],42,583023,34872,35599,false
ranges,9,25,^[^mrt][^oiu][^ni][^tm],42,333878,18286,41436,false
ranges,9,26,^[^mrt][^oiu][^ni][^tm],42,515964,31622,36198,false
ranges,9,27,^[^trm][^uio][^ni][^tm],42,23608,1061,41093,false
ranges,9,28,^[^trm][^iu][^irn][^tm],42,280098,15499,32580,false
ranges,9,29,^[^trm][^uio][^ni][^tm],42,334942,17243,32878,false

triples,9,0,87|55|54|24|0[^38]$,34,304522,9543,18622,false
triples,9,1,87|55|54|24|0[^38]$,34,304522,9573,18661,false
triples,9,2,00|75|24|4$,31,32948,1344,19106,false
triples,9,3,24|17|0[^85]$,32,74162,2402,18686,false
triples,9,4,00|17|[^46]2,31,411342,13004,18422,false
triples,9,5,24|00|58|4$,31,287768,9356,19411,false
triples,9,6,55|00|54|4$,31,173995,5490,18138,false
triples,9,7,24|54|00|4$,31,457074,14650,19013,false
triples,9,8,17|00|24|4$,31,525308,16712,18814,false
triples,9,9,55|00|[^8]4,31,489434,14647,17876,false
triples,9,10,00|24|75|4$,31,4018,257,18536,false
triples,9,11,02|24|00|58|72$,33,250669,7793,18814,false
triples,9,12,[^46]2|75|6$,31,492935,15611,18809,false
triples,9,13,58|4$|00|7[^74]$,32,2261,182,19047,false
triples,9,14,^36|00|17|24,31,327023,10168,19145,false
triples,9,15,5^|17|[^96]2|6$,31,374880,12091,18913,false
triples,9,16,00|02|[^59]7|1$,32,332581,10791,18847,false
triples,9,17,^44|472|55|^3|14|00|4$,33,177946,6256,18953,false
triples,9,18,00|58|4$|^8|1$,31,125101,4117,18936,false
triples,9,19,54|24|[^6]75|00|4$,33,433072,13867,19042,false
triples,9,20,00|[^81]4|17|^90|2$,32,598157,18327,18498,false
triples,9,21,3[^84]|^0|^8|6$,31,444778,13903,18649,false
triples,9,22,[^78]4|^87|00|2$,31,273147,8190,18206,false
triples,9,23,^8[^58]|87$|55|00|4$,32,149390,4964,18469,false
triples,9,24,58|24|02|00,32,96151,3396,19493,false
triples,9,25,75|00|[^96]2,31,366296,11700,18991,false
triples,9,26,[^64]2|17|6$,31,532379,15632,17676,false
triples,9,27,00|36|^8|24|4$,32,504906,15888,19047,false
triples,9,28,3[^84]|00|^8,31,184552,5896,18454,false
triples,9,29,^06|02|17|6$|24|2$,33,237852,7483,18518,false

words,9,1,^k|[^md]e[^ry]$|mu|^r,36,177885,11250,37050,false
words,9,1,^k|[^md]e[^ry]$|mu|^r,36,177885,11301,37010,false
words,9,2,^l|x|^m|^k|^t|^r|d$|oo,36,35179,1938,31612,false
words,9,3,^k|^[^y]e[^lf]|^m|^r,35,31836,1526,35417,false
words,9,4,xx|^k|^t|ev|oo|x[^nd]|^r|ed$,36,538841,33439,38142,false
words,9,5,^l|x|^m|^k|^t|^r|d$|oo|ue$,36,362909,21775,34071,false
words,9,6,bc|x|^k|^t|^r|d|v|o[^lc]$,35,84873,4944,60675,true
words,9,7,^k|^r|e[^ry]$|rd,35,293067,17700,34509,false
words,9,8,x|^k|^t|d$|^r|la|[^i]oo,36,517600,32212,37831,false
words,9,9,oo|k[^m]|^t|^r|rd|v|x|d$,36,351886,20876,32948,false
words,9,10,^l|x|^m|^k|^t|^r|d$|oo,36,19933,1238,34656,false
words,9,11,x|oo|^k|^t|^r|v|d|ah$,36,125270,6712,34736,false
words,9,12,ev|x|^k|d[^]u|e[^t][^y]e|^r|c$,36,495922,28623,33684,false
words,9,13,mu|^k|^r|ll|e[^rf]$,36,485482,29017,34784,false
words,9,14,^x|x|d$|ev|^m|^k|^r|oo|^t,37,158789,13231,39329,false
words,9,15,^x|x|d$|ev|^m|^k|^t|^r|oo[^ry]$,37,369241,21024,37545,false
words,9,16,oo|^r|^k|e[^ry]$,36,503737,33080,39170,false
words,9,17,ah|oo|k[^o]|x|d$|mu|^r|k^e|et$|v|^$,37,304903,19314,35029,false
words,9,18,x|oo|^k|^t|^r|d$|la,36,308002,18102,34130,false
words,9,19,^m|x|^r|^t|os$|^k|d$|c$,36,41684,2423,31633,false
words,9,20,xcv^hp|^k|oo|^r|x|e[^r]$,36,417299,23390,33454,false
words,9,21,oo|^r|e[^ry]$|^k,36,261067,13996,31388,false
words,9,22,^n|x|d$|ev|^m|^k|^t|^r,35,189673,11023,33537,false
words,9,23,kx|la[^s]|^k|mu|^r|e[^ry]$,36,52035,5085,37982,false
words,9,24,x|^k|n[^i]o|ic|^t|rd|^r|d$,36,278912,15745,34275,false
words,9,25,^[^y]e[^lf]|^k|oo|c$,36,286077,17091,34462,false
words,9,26,oo|x|^r|^t|d$|c$,35,349175,18591,33067,false
words,9,27,^ax|oo|x|d$|v|^m|^k|^t|^r,36,38101,2760,32967,false
words,9,28,x|^k|^t|^r|v|d|oo,35,547388,28771,31567,false
words,9,29,x|^k|oo|d$|^t|^r|ic,36,483174,28219,33630,false
