Nome,Depth,i,seed,regex,Melhor_fitness,Melhor_nosso,Numero_de_comparacoes,Tempo,Tempo_total,Timed_out
ranges,1,24,1764028593,[a-f]\w[a-f][a-f]$,21,42,18585,3703,108350,true
prime,1,13,9067852413,(((\B(xxxx[^])))\1\2\3)\1,9,30,571656,112335,132820,true
ranges,1,25,3857069214,^[a-f]*[a-f]$,21,42,191668,36596,114850,true
triples,5,29,7965023841,^[234][^3][0-4]|[0-3]7|[0-6][0-3][01][23]|02|6$,15,36,167242,35423,144789,true
powers,5,3,1874029365,(^[^]*)\1$,6,17,166230,95130,347438,true
prime,1,14,2405681973,^xxxx(x*?)\1x$,12,33,524898,128084,143163,true
ranges,1,26,9125784630,^[a-f][a-e]\w[a-f],21,42,548299,111631,120552,true
glob,1,1,4105328976,b|en|[s-y]n[m-s]|af|[i-l][a-e]s|f[a-o]|[cde]$,15,36,553989,107505,125600,true
prime,1,15,2738495106,^x(x*)?\1(xx?)\2$,13,34,413245,82192,118803,true
ranges,1,27,7914823056,^[a-f]\w[a-f][a-f],21,42,21093,4078,109303,true
glob,1,1,6370951248,[a-p]\1(w|[de][n-y][c-s]|[e-r][i-s]$),17,38,339041,62050,127412,true
powers,5,4,5691784320,^x\1([^]x)*x$,6,17,580975,236058,240793,true
prime,1,16,1069782534,(^x?x*)\1xxx$,13,34,349795,76129,126475,true
ranges,1,28,1258360497,^[a-f][a-e]\w[a-f],21,42,277575,51174,113334,true
glob,1,2,9431657082,b|fa|[n-r][o-r][a-l][ -n]|[cd]$,17,38,190685,38158,130459,true
ranges,1,29,7965023841,[a-f]\w[a-f][a-f]$,21,42,16202,3359,110459,true
glob,1,3,1874029365,[fg][a-m][a-o]w||k|r[h-s],15,36,73404,13329,122318,true
prime,1,17,3018795246,x*x*^x((x*|x?)\1x)?\2x$,14,35,508805,160665,192119,true
ranges,3,1,4105328976,^[a-f][a-e]\w[a-f],21,42,506372,88099,104365,true
glob,1,4,5691784320,f[a-o]|b|[kl][o-y]\B[a-s]|[a-k]g|[cde]$,14,35,524713,96521,112631,true
prime,1,18,1736058429,^xx(x*)?\1x$,13,34,358406,72551,120178,true
ranges,3,1,6370951248,[a-f]\w[a-f][a-f]$,21,42,10078,2297,112912,true
powers,5,5,8392760514,^x?x$,2,13,489309,351064,434676,true
glob,1,5,8392760514,o[c-y][c-s][a-r]|[e-y][e-s][c-y]e|r[ -r]$,17,38,534467,101897,116944,true
prime,1,19,6087432195,(^x*x?)\1xxx$,13,34,446484,92380,122319,true
ranges,3,2,9431657082,ee|^[a-f]*$,21,42,528298,106553,118850,true
glob,1,6,4612780539,y^as|fa|g[c-m]|[pqr][l-r][a-m]|b|d$,16,37,346157,67723,117709,true
prime,1,20,4925731068,(^x*x?)\1xxx$,13,34,478385,92396,115975,true
ranges,3,3,1874029365,[a-e]\wd|^d|ba|fa,21,42,163337,33814,117913,true
glob,1,7,8261384957,[a-e][a-h]r|fa|[op][c-y][c-s][c-r],16,37,321870,58377,128772,true
prime,1,21,3486027915,^x(x*?)\1$,13,34,199365,40299,126881,true
ranges,3,4,5691784320,[a-f]\w[a-f][a-f]$,21,42,592226,111506,112865,true
glob,1,8,2463075891,o[o-y][a-l]|[d-g][*-h],12,33,55840,10032,133741,true
ranges,3,5,8392760514,^[a-f][a-e]\w[a-f],21,42,149494,25829,107068,true
prime,1,22,6941372580,(((\B(xxxxx)))\1\2\3)\1,9,30,435863,92161,123927,true
powers,5,6,4612780539,^x?x$,2,13,520882,397035,460663,true
glob,1,9,9135874206,^p|o[c-y][c-s][c-r]|[o-s]r|[o-s]\D$,15,36,146169,27798,118880,true
ranges,3,6,4612780539,[a-f]\w[a-f][a-f]$,21,42,259160,49111,114303,true
prime,1,23,1068243795,^xx\1*x(xx)*?$,13,34,551302,110178,118928,true
ranges,3,7,8261384957,[a-f]\w[a-f][a-f]$,21,42,410987,81583,119897,true
glob,1,10,7095231486,fa|l[ -h]|\*\B|b| [o-y]e,14,35,206996,38330,128475,true
prime,1,24,1764028593,^x(x*?x?)\1xx$,13,34,412583,87255,127740,true
ranges,3,8,2463075891,^[a-f][a-e]\w[a-f],21,42,411242,82380,121100,true
glob,1,11,9842301657,[^l]\*[ -s]|[ -g][b-e][n-r]|[a-d]$,15,36,194700,39033,121413,true
prime,1,25,3857069214,(^x*x?)\1xxx$,13,34,382448,77442,120162,true
powers,5,7,8261384957,(^x*)\1$,6,17,290123,228964,383019,true
ranges,3,9,9135874206,bt|^[a-f]*$,21,42,48382,8891,121053,true
glob,1,12,2196735084,[a-e][a-h]r|fa|[op][c-y][c-s][c-r]|q[^u]t^,16,37,450097,92114,141382,true
prime,1,26,9125784630,^x(x?x*)\1$,13,34,330888,72410,131944,true
ranges,3,10,7095231486,[a-f][a-e]\w[a-f],21,42,90335,16891,114194,true
glob,1,13,9067852413,fa|l[ -h]|b|\* ,13,34,39321,9672,118538,true
prime,1,27,7914823056,(^x*?)\1xxx$,13,34,311095,62987,118115,true
powers,5,8,2463075891,^x(x*?)\1x$,6,17,323565,143022,231995,true
ranges,3,11,9842301657,[^]^b|\b[a-f]+$,21,42,108230,19766,112428,true
glob,1,14,2405681973,[b-e][n-r]w|,13,34,12120,3047,123350,true
prime,1,28,1258360497,^xx((x*|(\B)).\1\1|\1)\2$,14,35,459942,117647,146461,true
ranges,3,12,2196735084,e*[a-f]\w[a-f][a-f]$,21,42,82246,15719,110818,true
glob,1,15,2738495106,^m|de|uz|w[m-s]|f|ly*[ -i][a-s]|b,17,38,240639,48205,127663,true
prime,1,29,7965023841,(^x*xx?)\1x$,13,34,451880,111569,141164,true
ranges,3,13,9067852413,^[a-f][a-e]\w[a-f],21,42,43068,8328,118584,true
powers,5,9,9135874206,^xx(x*)\1$,6,17,420150,227776,317827,true
glob,1,16,1069782534,[fg][a-m][a-o]w||r[h-s]|k,15,36,84659,15563,116803,true
prime,3,1,4105328976,^xxx(x*?)\1$,13,34,561518,132366,139898,true
ranges,3,14,2405681973,[a-f]\w[a-f][a-f]$,21,42,56612,10688,121304,true
glob,1,17,3018795246,^[p-y][a-s]|f[a-o]|b|p[c-r][e-n]|kio|y\D,16,37,292830,58237,120600,true
prime,3,1,6370951248,x*^x(x*)?\1xx$,13,34,82050,21063,124021,true
ranges,3,15,2738495106,f[a-e]|d[a-e]|b[a-e]*$,21,42,404593,86489,125444,true
powers,5,10,7095231486,^x$|^xx(x*?)\1$,7,18,436652,221307,279810,true
glob,1,18,1736058429,c$|k$|y |n^h|[pqr][e-r][a-n]|[ -c]o|fa,18,39,472249,99193,140179,true
ranges,3,16,1069782534,^[a-f][a-e]\w[a-f],21,42,487906,111225,130146,true
prime,3,2,9431657082,x*^x(([^]x)*?\1x)?x\2?$,14,35,91230,26439,146993,true
glob,1,19,6087432195,^w|n[m-p]|[pqr][i-r]|[cd]$,16,37,519235,98380,113928,true
ranges,3,17,3018795246,^[a-f][a-e]\w[a-f],21,42,344493,70614,116882,true
prime,3,3,1874029365,(^xx)xx\1*?x$,12,33,118435,26798,125271,true
glob,1,20,4925731068,[pqr][i-r]f|,11,32,189087,34251,123491,true
ranges,3,18,1736058429,\b[a-f]+$,21,42,225475,45549,112192,true
prime,3,4,5691784320,^x([^]x)*xx$,13,34,559309,108631,116351,true
glob,1,21,3486027915,b|^p|co|bo[o-y][a-l]m|[a-w][i-u][d-g][*-h],18,39,327183,64988,121725,true
ranges,3,19,6087432195,^[a-f][a-e]\w[a-f],21,42,237322,43236,109975,true
powers,5,11,9842301657,^x?x$,2,13,160973,169711,423066,true
prime,3,5,8392760514,^x?xx$,2,23,463912,89833,118381,true
glob,1,22,6941372580,^\D[o-r]f||[i-r]k|b[c-i][a-r]|[cd]$,16,37,375940,72567,116537,true
ranges,3,20,4925731068,cf|[a-f]\w[a-f][a-f]$,21,42,376922,75254,119491,true
prime,3,6,4612780539,(x)*^x?(x|\Bxx*)\2\b$,14,35,595865,140569,147585,true
glob,1,23,1068243795,[fg][a-m][a-o]w||r[h-s]|ik|d$,17,38,202210,37548,117428,true
ranges,3,21,3486027915,^[a-f][a-e]\w[a-f],21,42,341678,68207,122069,true
prime,3,7,8261384957,^x(x*?)\1xx$,13,34,144466,29267,123632,true
glob,1,24,1764028593,fa|w|b| [o-y][c-u]|[cde]$,13,34,220488,39408,111022,true
powers,5,12,2196735084,^xx(x*|$)\1\b,6,17,262520,175743,319469,true
ranges,3,22,6941372580,^[a-f][a-e]\w[a-f],21,42,53558,10563,116631,true
glob,1,25,3857069214,[a-e][a-h]r|fa|[op][c-y][c-s][c-r],16,37,556667,107021,119022,true
prime,3,8,2463075891,^xx(x*?)\1x$,13,34,297187,66504,126897,true
ranges,3,23,1068243795,\1[a-f](a|e)[b-f],21,42,63091,11500,124350,true
glob,1,26,9125784630,vi|f|o[c-y][c-s][a-r]|th[c-y]|p[i-u][i-s]|r$,16,37,266080,53049,123757,true
prime,3,9,9135874206,^x(x*?)\1xx$,13,34,125536,27158,121100,true
ranges,3,24,1764028593,cde^b|\b[a-f]+$,21,42,238034,45361,118084,true
glob,1,27,7914823056,[fg][a-m][a-o]w||k|r[h-s],15,36,323849,61942,111069,true
powers,5,13,9067852413,^xx(x*)\1\b|\bxx?$\1,7,18,188388,82068,360345,true
ranges,3,25,3857069214,^[a-f][a-e]\w[a-f],21,42,257816,50924,113865,true
prime,3,10,7095231486,x^xxx|^x(x*?)(xx?)\1\2$,13,34,556084,116069,173993,true
glob,1,28,1258360497,^w|o[c-y][a-s]|[n-r][i-r],13,34,129954,24095,114912,true
ranges,3,26,9125784630,^[a-f][a-e]\w[a-f],21,42,18806,3937,117880,true
prime,3,11,9842301657,^xxx?$,2,23,128687,25376,116366,true
powers,5,14,2405681973,^x$|(^x*x?)\1$,7,18,438721,149741,193884,true
glob,1,29,7965023841,fa|l[ -h]|gh|[^a]b|\* ,15,36,181711,33392,116428,true
ranges,3,27,7914823056,^[a-f][a-e]\w[a-f],21,42,109743,23220,112068,true
prime,3,12,2196735084,(x(xxx(xxxx)))\1\2\1,9,30,531829,109084,125068,true
glob,3,1,4105328976,\*i|vi|w[m-s]|kms|[ -s][l-r]e\B|[abc]$,17,38,495636,99506,134461,true
ranges,3,28,1258360497,^[a-f][a-e]\w[a-f],21,42,570393,111287,116381,true
prime,3,13,9067852413,(((\B(xxxx[^])))\1\2\3)\1,9,30,597288,120491,121538,true
glob,3,1,6370951248,r[h-s]|^p|[fg][a-m]y|[a-o],16,37,360774,69942,119163,true
ranges,3,29,7965023841,^[a-f][a-e]\w[a-f],21,42,82082,15610,120522,true
powers,5,15,2738495106,^xx?$,2,13,90784,47909,336985,true
prime,3,14,2405681973,^xxxx(x*?)\1x$,12,33,540590,127554,139445,true
glob,3,2,9431657082,[^l]\*[ -s]b||[h-s]r[h-y][ -m]| r,15,36,143734,27611,128835,true
ranges,5,1,4105328976,^[a-f][a-e]\w[a-f],21,42,23959,4860,113006,true
prime,3,15,2738495106,^x(x*)?\1(xx?)\2$,13,34,396353,76817,117162,true
glob,3,3,1874029365,w|e[nop]|kn|r[h-s]|i[g-l]|fa,18,39,222119,41127,119929,true
ranges,5,1,6370951248,[a-f]\w[a-f][a-f]$,21,42,141824,26548,108646,true
prime,3,16,1069782534,(^x?x*)\1xxx$,13,34,353640,82161,131334,true
powers,5,16,1069782534,^x?x$,2,13,166623,90739,284248,true
glob,3,4,5691784320,^w|fa|ms|l[^][c-l]|r[h-s]|[cd]$,18,39,537256,102318,120694,true
ranges,5,2,9431657082,^[a-f][a-e]\w[a-f],21,42,193135,34736,112896,true
ranges,5,3,1874029365,^[a-f]*[a-f]$,21,42,111394,19688,110709,true
glob,3,5,8392760514,[c-s][c-y][a-s]t[*-h]|[n-r][i-r][e-y][ -s]y|[ -s],16,37,337944,63301,123882,true
prime,3,17,3018795246,x*x*^x((x*|x?)\1x)?\2x$,14,35,507488,167994,199588,true
ranges,5,4,5691784320,^[a-f][a-e]\w[a-f],21,42,477085,86630,108881,true
glob,3,6,4612780539,^ys|b|u[pqr]s|o[i-r]s|[fg][a-o]|[cde]$,12,33,298953,59409,122757,true
prime,3,18,1736058429,^xx(x*)?\1x$,13,34,358587,75677,123585,true
ranges,5,5,8392760514,df|^d$|\b[a-f]+$,21,42,151689,27860,113740,true
glob,3,7,8261384957,b|lle|[pqr][h-r][e-m]|[cd]$,16,37,448226,87410,116865,true
powers,5,17,3018795246,^x?(\b)(xxxx|$)+\1\b\1,6,17,336532,163650,406160,true
prime,3,19,6087432195,(^x*x?)\1xxx$,13,34,441432,90817,122724,true
ranges,5,6,4612780539,[a-f][a-e]\w[a-f],21,42,18841,3703,120397,true
glob,3,8,2463075891,[a-e][a-h]r|fa|[op][c-y][c-s][c-r],16,37,326113,62597,124491,true
prime,3,20,4925731068,(^x*x?)\1xxx$,13,34,479764,95975,119694,true
ranges,5,7,8261384957,^[a-f]\w[a-f][a-f],21,42,575719,109553,113819,true
glob,3,9,9135874206,^w|ke|o[c-y][c-s][c-r]|e[m-r][a-s]*\w$,17,38,273673,55659,123693,true
prime,3,21,3486027915,^x(x*?)\1$,13,34,198547,44831,131913,true
powers,5,18,1736058429,(^x*)\1$,6,17,488317,246543,296607,true
ranges,5,8,2463075891,^\w[a-f]*$,21,42,499931,93505,114225,true
glob,3,10,7095231486,[a-e][a-h]r|fa|[op][c-y][c-s][c-r],16,37,205280,38346,118146,true
prime,3,22,6941372580,(((\B(xxxxx)))\1\2\3)\1,9,30,431333,97006,129804,true
ranges,5,9,9135874206,[a-f][a-e]\w[a-f],21,42,463442,89441,116130,true
glob,3,11,9842301657,b[a-h]r|fa|[nop][d-y][c-s][c-r][ -s]|d$,17,38,230322,44205,121959,true
prime,3,23,1068243795,^([^]x)*?xxx$,13,34,182795,46611,129632,true
ranges,5,10,7095231486,[a-f][a-f]\w[a-f]$,21,42,195484,37002,127990,true
glob,3,12,2196735084,[a-e][a-h]r|fa|[op][c-y][c-s][c-r]|q[^]^k,16,37,358745,72598,142273,true
powers,5,19,6087432195,^x?x?(^xxxx)?\1*$,7,18,461336,261356,357407,true
ranges,5,11,9842301657,^[a-f][a-e]\w[a-f],21,42,535321,101443,112819,true
prime,3,24,1764028593,^x(x*?x?)\1xx$,13,34,472758,116787,144288,true
glob,3,13,9067852413,l[ -h]|^[a-e][c-s]\B|mim|\* |rr|^y$,16,37,476781,99505,129819,true
ranges,5,12,2196735084,^[a-f][a-e]\w[a-f],21,42,108906,20032,114131,true
prime,3,25,3857069214,(^x*x?)\1xxx$,13,34,408333,84943,122710,true
glob,3,14,2405681973,c[^o]i|l[ -h]|de|y |nw|\B |[abc]$,15,36,329770,68067,139820,true
powers,5,20,4925731068,xxxx^x|^(x*x?)\1$,6,17,412595,148491,247918,true
ranges,5,13,9067852413,[a-f][a-e]\w[a-f],21,42,427804,82630,114350,true
prime,3,26,9125784630,^x(x?x*)\1$,13,34,288090,60191,131194,true
glob,3,15,2738495106,o^o|r[c-s]|[o-s][c-k][e-t][c-s],13,34,252374,48986,121803,true
ranges,5,14,2405681973,^[a-f]*$,21,42,191548,43939,128038,true
prime,3,27,7914823056,(^x*?)\1xxx$,13,34,317090,64941,118334,true
glob,3,16,1069782534,[fg][a-m][a-o]w||r[h-s]|k,15,36,84659,15469,124850,true
ranges,5,15,2738495106,^[a-f][a-e]\w[a-f],21,42,103224,19376,113819,true
powers,5,21,3486027915,^x?x$,2,13,348914,170493,300436,true
prime,3,28,1258360497,^xx((x*|(\B)).\1\1|\1)\2$,14,35,445195,111225,144445,true
glob,3,17,3018795246,^f|p|ys[^b]b|r[h-s]|[cd]$,14,35,213235,39158,135413,true
ranges,5,16,1069782534,ilhdd|[a-f]\w[a-f][a-f]$,21,42,361573,81613,129209,true
prime,3,29,7965023841,(^xx*x?)\1x$,13,34,465123,113944,140710,true
ranges,5,17,3018795246,^[a-f]*[a-e]*$,21,42,331350,64269,113850,true
glob,3,18,1736058429,^pv|[c-s][pqr][b-s]|[n-r] y|g[i-s]|[a-i][cde]$,14,35,462810,92833,128460,true
ranges,5,18,1736058429,\b[a-f]+$,21,42,171756,32439,109053,true
prime,5,1,4105328976,^(x*)?\1xxx$,13,34,112886,31736,147335,true
glob,3,19,6087432195,[c-y]b|[c-y][^]\*[ -s]| [cd][c-s],15,36,463087,90818,123819,true
powers,5,22,6941372580,xxxxx(xx[^]x)\1x.x|^xx?$,3,14,472454,277826,361674,true
ranges,5,19,6087432195,da|^[a-f]*$,21,42,249277,48612,109272,true
prime,5,1,6370951248,x*^x(x*)?\1xx$,13,34,79603,19313,124538,true
glob,3,20,4925731068,ny|w[^p]|\*\B|^[p-s],13,34,101891,18923,126506,true
ranges,5,20,4925731068,[a-f]\w[a-f][a-f]$,21,42,17761,3641,112522,true
glob,3,21,3486027915,[b-e][n-r]|u|wn|om|^p|^a,15,36,448137,90348,118458,true
prime,5,2,9431657082,x*^x(([^]x)*?\1x)?x\2?$,14,35,106135,29564,145789,true
ranges,5,21,3486027915,[a-f][a-e]\w[a-f],21,42,224799,45174,115100,true
glob,3,22,6941372580,l[ -h]|b|\* |[c-h]t|nr|k$,14,35,106205,21813,118725,true
prime,5,3,1874029365,\b(x*?)\1x$,13,34,35553,11469,127146,true
powers,5,23,1068243795,^x?x$,2,13,159865,92036,391753,true
ranges,5,22,6941372580,[a-f]\w[a-f][a-f]$,21,42,46496,9469,111787,true
glob,3,23,1068243795,[nop]e\B|s w|\*[e-m]|r[h-s]|n$,17,38,288445,56924,115537,true
prime,5,4,5691784320,^x([^]x)*xx$,13,34,566999,114615,120850,true
ranges,5,23,1068243795,^[a-f][a-e]\w[a-f],21,42,46896,10594,120880,true
glob,3,24,1764028593,[^lr]\*[ -s]|a^o|^p|r[h-s]|f$,16,37,325315,63426,123788,true
prime,5,5,8392760514,^xx(x*?)\1xxx$,12,33,10736,3204,128413,true
ranges,5,24,1764028593,^[a-f][a-e]\w[a-f],21,42,569533,112522,118522,true
glob,3,25,3857069214,pl|e[m-t]|fa|r[h-s]|[cd]$,17,38,279037,53440,121491,true
powers,5,24,1764028593,^xx?$,2,13,177952,144866,352704,true
prime,5,6,4612780539,(^x*x?)\1xxx$,13,34,410372,89474,148148,true
ranges,5,25,3857069214,^[a-f]*[a-f]$,21,42,174636,32111,115507,true
glob,3,26,9125784630,b[a-h]r|fa|o[c-y][c-s]|^[p-y]|t[a-h]$,15,36,290178,57909,119804,true
prime,5,7,8261384957,^x(x*?)\1xx$,13,34,144518,32032,126507,true
ranges,5,26,9125784630,^[a-f][a-e]\w[a-f],21,42,569941,118834,124975,true
glob,3,27,7914823056,^[p-s]f||le|k[^l]s|b|\*\B|tl| $,14,35,357395,72785,121288,true
ranges,5,27,7914823056,^[a-f][a-e]\w[a-f],21,42,50973,10438,109490,true
powers,5,25,3857069214,^x?x$,2,13,358352,135241,271919,true
glob,3,28,1258360497,om|i[g-l]|[ -s][l-s]e\B|hw|b$,18,39,294879,57377,120318,true
prime,5,8,2463075891,^xx(x*?)\1x$,13,34,463627,202197,228402,true
ranges,5,28,1258360497,[a-f]\w[a-f][a-f]$,21,42,443511,91255,120709,true
glob,3,29,7965023841,[l-s]ew|\B|pr|[abc]$,12,33,95658,17782,113991,true
prime,5,9,9135874206,^xx(x*?)\1x$,13,34,120719,29782,125444,true
ranges,5,29,7965023841,^[a-f]*$,21,42,95263,18516,118333,true
glob,5,1,4105328976,[l-r]e\B|kr|[r-y][^]m|gic,14,35,208960,41830,133600,true
powers,5,26,9125784630,^xx(x*)\1$,6,17,412078,267545,326078,true
backrefs,1,1,4105328976,^f|t|yh|em|[tuv][n-u][c-t]|[g-n]$,13,34,210428,41955,120116,true
prime,5,10,7095231486,x^xxx|^x(x*?)(xx?)\1\2$,13,34,549806,112412,164179,true
glob,5,1,6370951248,^w|o[c-y][a-s][a-r]|[n-s][n-r],13,34,243795,46830,130678,true
backrefs,1,1,6370951248,x|f|[a-e][a-t][a-t]e|[a-o][tuv][no]|[g-n]$,13,34,258236,46924,116788,true
prime,5,11,9842301657,^xxx(x*)?\1$,13,34,148575,34268,122756,true
glob,5,2,9431657082,[a-e][a-h]r|fa|[op][c-y][c-s][c-r],16,37,530126,98224,116553,true
backrefs,1,2,9431657082,[efg][a-t][a-u][a-u]|[a-o][tuv][no]|[g-n]$,13,34,317945,57612,118913,true
powers,5,27,7914823056,(^x*)\1$,6,17,128549,56769,308703,true
prime,5,12,2196735084,(x(xxx(xxxx)))\1\2\1,9,30,542447,114350,128601,true
glob,5,3,1874029365,^w|^p|[*-a]i|r[h-s]|fa|[cd]$,19,40,259817,49580,124006,true
backrefs,1,3,1874029365,[^arh][e-r]o|[tuv][e-h]\B|[g-n][t-x]*$,15,36,399561,75004,118428,true
prime,5,13,9067852413,(((\B(xxxx[^])))\1\2\3)\1,9,30,568871,113553,133851,true
glob,5,4,5691784320,[a-e][a-h]r|f|[ -u][op][c-y][c-o][ -r],15,36,368425,68520,113928,true
backrefs,1,4,5691784320,[m-u][e-h]|\B[b-h][abc][c-r]|[e-t][l-u][a-y]$,16,37,561580,100364,109974,true
glob,5,5,8392760514,[a-e][a-h]r|fa|[op][c-y][c-s][c-r],16,37,205280,38189,113131,true
prime,5,14,2405681973,^xxxx(x*?)\1x$,12,33,527482,125506,140210,true
backrefs,1,5,8392760514,a[uv]|iu|fu|[d-l][a-t][a-t][a-o][i-u][a-t]|[stu]$,17,38,425193,80129,118708,true
powers,5,28,1258360497,(^x*)\1$,6,17,137892,127522,358017,true
glob,5,6,4612780539,sl|fa|w|b| [o-y][c-u]|y^gofd|[cde]$,14,35,390706,80832,132538,true
backrefs,1,6,4612780539,e[e-t][a-t]e|[c-t][e-t][a-o][tuv]|[g-l]$,17,38,269802,50033,108490,true
prime,5,15,2738495106,^x(x*)?\1(xx?)\2$,13,34,401792,88677,127413,true
prime,5,16,1069782534,(^x?x*)\1xxx$,13,34,351478,79520,128851,true
glob,5,7,8261384957,[^l]\*|fa|^b|ao|[n-r]r|f[i-s]m|[a-d]$,14,35,370814,74942,134912,true
backrefs,1,7,8261384957,a^e|f[m-u]t|[tu][e-h]|ba|[a-t][a-o][tuv][n-y]|[g-n]$,16,37,503573,101567,133615,true
backrefs,1,8,2463075891,[^pd][m-u][e-h]|pu|lo|n[tuv]f|[g-n]$,14,35,535850,96693,109475,true
glob,5,8,2463075891,^w|o[c-s]|[n-r][i-s],12,33,88354,17047,115116,true
prime,5,17,3018795246,x*x*^x((x*|x?)\1x)?\2x$,14,35,446118,134882,179525,true
backrefs,1,9,9135874206,[tuv][e-y][d-t][e-u]|[g-n]$,13,34,141423,24157,105599,true
glob,5,9,9135874206,^w|ke|o[c-y][c-s][c-r]|e[m-r][a-s]*\w$,17,38,273673,54112,118913,true
prime,5,18,1736058429,^xx(x*)?\1x$,13,34,380712,81880,124975,true
powers,5,29,7965023841,^xx?$,2,13,494218,478992,516884,true
backrefs,1,10,7095231486,a[s-v][i-y][a-t]|p[e-i]|pu|fu|[e-t][a-t][a-o][g-x]+$,17,38,494662,95287,129617,true
glob,5,10,7095231486,[^]w[m-s]|eni|su|ta|fa|[ -h]\*|b|[cd]$,18,39,509475,111896,135710,true
prime,5,19,6087432195,(^x*x?)\1xxx$,13,34,468580,116350,141819,true
long-count,1,1,4105328976,^$,0,20,433803,93911,125757,true
backrefs,1,11,9842301657,[^c][c-o][d-t][o-r][c-u]|r[o-y]l|[n-r]\w$,16,37,248922,46049,114475,true
glob,5,11,9842301657,^[a-e][^a]\B|[p-s]r|[kl]e|c$,17,38,225863,44096,128741,true
long-count,1,1,6370951248,^ ,0,20,388751,71316,109161,true
prime,5,20,4925731068,(^x*x?)\1xxx$,13,34,478659,104865,128913,true
backrefs,1,12,2196735084,[m-u][e-h]|[e-h][abc]|u[a-t]\b|s[a-o]f[tuv]f|y$,13,34,470176,87505,117194,true
glob,5,12,2196735084,fa|b|[st][e-y]y|\* |l$,13,34,263243,47721,119459,true
long-count,1,2,9431657082, $,0,20,479682,90849,112319,true
backrefs,1,13,9067852413,[e-h][a-t][a-t][a-e]f||[tuv][n-u][c-t]|[g-n]$,14,35,219787,45518,127865,true
prime,5,21,3486027915,^x(x*?)\1$,13,34,201896,43518,131523,true
glob,5,13,9067852413,[op][c-y][c-t][c-r]|[a-s][o-s]\w$,15,36,369157,68660,124787,true
long-count,1,3,1874029365,^ ,0,20,164733,34251,111615,true
backrefs,1,14,2405681973,vy|t[e-u][d-t]|r[o-y],13,34,40468,8438,119288,true
prime,5,22,6941372580,(((\B(xxxxx)))\1\2\3)\1,9,30,432503,91739,124538,true
glob,5,14,2405681973,fa|wn| [o-u][c-u]|b|[cde]$,14,35,491441,90317,114303,true
long-count,1,4,5691784320,1^,0,20,147208,28173,111583,true
backrefs,1,15,2738495106,^he|[i-t][a-u][a-t][o-r]|[a-e]p|fu|t[e-u][d-t]|[tuv]$,17,38,549318,106427,124177,true
prime,5,23,1068243795,^xx\1*x(xx)*?$,13,34,547414,119991,129663,true
glob,5,15,2738495106,^w|ro|[cde][n-r]|u[n-s]p,16,37,270246,51159,121460,true
long-count,1,5,8392760514,^ ,0,20,294739,54456,111288,true
backrefs,1,16,1069782534,^[lm]f||^[a-t][e-n]|ba|[a-t][a-o][tuv][n-y]|[a-t][g-n]$,18,39,446931,90114,133412,true
prime,5,24,1764028593,^x(x*?x?)\1xx$,13,34,404556,95536,137913,true
glob,5,16,1069782534,fa|[nop][d-y][c-s][c-r]y|[ -s]|a[^]h[c-y]|g^s|d$,17,38,406598,82348,122428,true
long-count,1,6,4612780539,1^,0,20,155146,29798,111803,true
backrefs,1,17,3018795246,^[a-t][a-t][i-r][a-r]|\B[a-t][a-o][tuv]|^t,16,37,320563,58347,108959,true
glob,5,17,3018795246,fa|[^l](ig|b|\*)[ -s]|a^yiy\1,14,35,336146,72114,133804,true
prime,5,25,3857069214,(^x*x?)\1xxx$,13,34,433198,102944,136258,true
long-count,1,7,8261384957,1^,0,20,102608,20048,111756,true
backrefs,1,18,1736058429,^[ab][a-l]|[a-u][efg][a-t][a-u][a-u]|[a-o][tuv][n-y][e-t]|[g-n]$,16,37,501199,99801,133209,true
glob,5,18,1736058429,[uvw][n-s][e-s]|[op][c-y][ -o][ -r][c-m]|vi,17,38,352631,67159,117537,true
long-count,1,8,2463075891,^ ,0,20,474972,91568,114350,true
prime,5,26,9125784630,^x(x?x*)\1$,13,34,331372,73504,133413,true
backrefs,1,19,6087432195,^t|^b|^ga|o[a-t]h|[a-t][e-t][a-o][tuv]|[g-l]$,18,39,495812,96646,119725,true
long-count,1,9,9135874206,^ ,0,20,108301,22829,114616,true
glob,5,19,6087432195,[^l]\*[ -s]b|| [cd][c-s],13,34,347957,68253,116568,true
prime,5,27,7914823056,(^x*?)\1xxx$,13,34,311689,63473,118694,true
backrefs,1,20,4925731068,cg|[c-t][e-t][a-o][tuv]|[g-l]$,15,36,369248,68410,107537,true
long-count,1,10,7095231486,1^,0,20,119803,24642,111178,true
glob,5,20,4925731068,a |vc|t[op]|[^a][c-s]\*|[c-r]b|ow|^p|h$,15,36,524966,108599,129975,true
prime,5,28,1258360497,^xx((x*|(\B)).\1\1|\1)\2$,14,35,441430,113115,145725,true
backrefs,1,21,3486027915,[f-t]r[a-t]|^b|[uv][s-y]|[e-t]g|[o-t][e-h],14,35,373956,67285,114443,true
long-count,1,11,9842301657,1^,0,20,390739,74286,112585,true
glob,5,21,3486027915,n[l-r]c|r[o-s]|i^l|[l-p]e\B|[fg][*-h],17,38,462454,92724,126210,true
backrefs,1,22,6941372580,[e-l][a-t]*[a-t][abc]|[tuv][e-h]|[g-n]$,13,34,472405,84739,115491,true
prime,5,29,7965023841,(^xx*x?)\1x$,13,34,453143,120788,150023,true
