Nome,Depth,i,seed,Melhor_solucao,Melhor_solucao_shrunk,Melhor_fitness,Maximo_fitness,Matches_on_left,Matches_on_right,Numero_de_comparacoes,Numero_total_de_comparacoes,Tempo_para_encontrar_melhor_solucao,Tempo_total,Timed_outwarmup,5,1,2967301147,foo,foo,207,210,21,0,209023,300002,14,20,false
ranges,5,6,8370032799,^[a-f]*$,^[a-f]*$,202,210,21,0,122888,300001,9,19,false
ranges,5,7,2767986875,^[a-f]*$,^[a-f]*$,202,210,21,0,248999,300002,15,18,false
ranges,5,8,3141506592,^[a-f]*$,^[a-f]*$,202,210,21,0,192363,300002,12,19,false
ranges,5,9,3313543896,^[a-f]*$,^[a-f]*$,202,210,21,0,227732,300000,16,20,false
ranges,5,10,8657690939,^[a-f]*$,^[a-f]*$,202,210,21,0,110625,300000,7,18,false
ranges,5,11,9696640194,^[a-f]*$,^[a-f]*$,202,210,21,0,147696,300000,10,19,false
ranges,5,12,6621545651,^[a-f]*$,^[a-f]*$,202,210,21,0,157742,300000,10,18,false
ranges,5,13,2492462788,^[a-f]*$,^[a-f]*$,202,210,21,0,161611,300000,10,18,false
ranges,5,14,3404588599,^[a-f]*$,^[a-f]*$,202,210,21,0,87928,300000,6,18,false
ranges,5,15,2330977742,^[a-f]*$,^[a-f]*$,202,210,21,0,67083,300000,4,19,false
ranges,5,16,6361187489,^[a-f]*$,^[a-f]*$,202,210,21,0,150318,300000,10,18,false
ranges,5,17,2805026820,^[a-f]*$,^[a-f]*$,202,210,21,0,191536,300002,13,19,false
ranges,5,18,4323456912,^[a-f]*$,^[a-f]*$,202,210,21,0,242474,300000,16,19,false
ranges,5,19,8361101999,^[a-f]+$,^[a-f]+$,202,210,21,0,270015,300002,17,19,false
ranges,5,20,9935136846,^[a-f]*$,^[a-f]*$,202,210,21,0,14767,300002,1,18,false
ranges,5,21,5217407358,^[a-f]*$,^[a-f]*$,202,210,21,0,81987,300000,5,19,false
ranges,5,22,5619256299,^[a-f]*$,^[a-f]*$,202,210,21,0,94755,300000,6,19,false
ranges,5,23,4560422870,^[a-f]*$,^[a-f]*$,202,210,21,0,203741,300000,13,19,false
ranges,5,24,5236888092,^[a-f]*$,^[a-f]*$,202,210,21,0,36841,300000,3,18,false
ranges,5,25,1337360711,^[a-f]*$,^[a-f]*$,202,210,21,0,299465,300000,19,19,false
ranges,5,26,7659837985,^[a-f]*$,^[a-f]*$,202,210,21,0,253677,300000,15,18,false
ranges,5,27,2521100877,^[a-f]*$,^[a-f]*$,202,210,21,0,127399,300000,9,18,false
ranges,5,28,8801535107,^[a-f]*$,^[a-f]*$,202,210,21,0,24528,300000,2,18,false
ranges,5,29,9651599436,^[a-f]*$,^[a-f]*$,202,210,21,0,294483,300002,17,17,false
backrefs,5,1,2967301147,[^cw][e-h].[a-t].,[^cw][e-h].[a-t].,123,210,16,2,59527,300000,4,22,false
backrefs,5,1,5600405384,^[^gdnkw][a-i]?[i-u][d-t],^[^dgknw][a-i]?[i-u][d-t],115,210,18,4,189009,300000,15,23,false
backrefs,5,2,1632819610,[l-u][a-o][l-u]+[c-h],[l-u][a-o]+[c-h],109,210,15,2,275675,300000,21,23,false
backrefs,5,3,1412034944,[^w][efg].[a-t],w[efg].[a-t],115,210,15,2,21323,300000,2,22,false
backrefs,5,4,9724161943,[^oh[bc]]*[b-o].[m-r].,[^\[bcho]*[b-o].[m-r].,128,210,17,2,268749,300002,21,23,false
backrefs,5,5,4037724866,^[^kdnw][a-t][d-t][a-t],^[^dknw][a-t][d-t][a-t],107,210,17,4,292362,300000,20,20,false
backrefs,5,6,8370032799,[e-h][a-u][a-t][^s][f-y],[e-h][a-u][a-t]s[f-y],126,210,17,2,107071,300000,8,21,false
backrefs,5,7,2767986875,[d-h][^lx]+[tuv],[d-h]+[tuv],114,210,14,1,10487,300002,1,20,false
backrefs,5,8,3141506592,e*[a-t][tmpu][d-s]{2},e*[a-t][mptu][d-s]{2},109,210,17,4,251948,300002,18,22,false
backrefs,5,9,3313543896,[e-h].?[^z][a-g].,[e-h].?z[a-g].,103,210,14,2,290279,300000,20,21,false
backrefs,5,10,8657690939,[^rg][tgmu][d-s]{2},[^gr][gmtu][d-s]{2},131,210,16,1,74962,300000,6,24,false
backrefs,5,11,9696640194,[d-r][b-t][^lk][e-v][f-y],[d-r][b-t][^kl][e-v][f-y],115,210,19,5,279651,300000,20,21,false
backrefs,5,12,6621545651,^a*[^nk][a-u][d-t][o-u]*[a-i],^a*[^kn][a-u][d-t][o-u]*[a-i],151,210,20,2,166018,300000,14,24,false
backrefs,5,13,2492462788,[g-u][b-r][^ih][l-v],[g-u][b-r][^hi][l-v],120,210,19,5,98472,300000,7,24,false
backrefs,5,14,3404588599,[^gr][tu][d-r][d-s],[^gr][tu][d-r][d-s],101,210,13,1,217796,300000,16,22,false
backrefs,5,15,2330977742,[f-t][b-t][^xs][o-v].*,[f-t][b-t][^sx][o-v]*,128,210,18,3,87805,300002,6,24,false
backrefs,5,16,6361187489,[^w][efg].[a-t],w[efg].[a-t],115,210,15,2,166875,300002,13,22,false
backrefs,5,17,2805026820,[e-h].?[^zg][a-h],[e-h].?[^gz][a-h],103,210,14,2,270920,300000,18,21,false
backrefs,5,18,4323456912,[^d][tu][d-s]*[a-x]?$,d[tu][d-s]*[a-x]?$,99,210,13,1,85867,300000,6,18,false
backrefs,5,19,8361101999,[e-h][^ld][a-t].[b-u],[e-h][^dl][a-t].[b-u],129,210,17,2,81876,300000,6,21,false
backrefs,5,20,9935136846,[e-t][b-u].[o-v][e-y],[e-t][b-u].[o-v][e-y],129,210,18,3,97922,300000,7,20,false
backrefs,5,21,5217407358,^[^kdngw][tu]*[a-t][d-t],^[^dgknw]*[a-t][d-t],116,210,19,5,245334,300002,16,19,false
backrefs,5,22,5619256299,[e-u][e-t].[e-v][l-y].,[e-u][e-t].[e-v][l-y].,118,210,17,3,132480,300000,8,22,false
backrefs,5,23,4560422870,[d-t][^loa].[o-v],[d-t][^alo].[o-v],123,210,19,5,111538,300002,8,22,false
backrefs,5,24,5236888092,[e-h][a-u][a-t][^s][f-y],[e-h][a-u][a-t]s[f-y],126,210,17,2,216235,300000,15,21,false
backrefs,5,25,1337360711,[^upd][b-u][a-h][l-y][h-u],[^dpu][b-u][a-h][l-y][h-u],114,210,15,1,49141,300000,4,23,false
backrefs,5,26,7659837985,g?[f-t][b-r][a-u][l-v],g?[f-t][b-r][a-u][l-v],108,210,19,6,90180,300000,7,22,false
backrefs,5,27,2521100877,[^gr][tgmu][d-s]{2},[^gr][gmtu][d-s]{2},131,210,16,1,40239,300002,3,20,false
backrefs,5,28,8801535107,[a-u][a-l].[m-r][^gz],[a-u][a-l].[m-r][^gz],129,210,18,3,199053,300002,16,24,false
backrefs,5,29,9651599436,[^o][b-o].[m-r][^z],o[b-o].[m-r]z,121,210,17,3,111484,300000,7,21,false
abba,5,1,2967301147,[^aton][tu],[^anot][tu],139,210,16,1,45883,300000,3,18,false
abba,5,1,5600405384,[^aton][tu],[^anot][tu],139,210,16,1,14039,300000,1,19,false
abba,5,2,1632819610,[^ntoa][tu],[^anot][tu],139,210,16,1,48590,300000,3,18,false
abba,5,3,1412034944,[p-y].[d-l][^lrfs],[p-y].[d-l][^flrs],142,210,17,1,57790,300002,4,20,false
abba,5,4,9724161943,[^oatn][tu],[^anot][tu],139,210,16,1,271543,300000,18,20,false
abba,5,5,4037724866,[^aton][tu],[^anot][tu],139,210,16,1,97006,300000,6,19,false
abba,5,6,8370032799,[^aton][tu],[^anot][tu],139,210,16,1,69119,300000,5,19,false
abba,5,7,2767986875,^[^ocg]+[b-s]*[tu],^[^cgo]+[b-s]*[tu],152,210,18,1,65222,300000,5,21,false
abba,5,8,3141506592,[^ntao][tu],[^anot][tu],139,210,16,1,244631,300000,16,19,false
abba,5,9,3313543896,[^tnao][tu],[^anot][tu],139,210,16,1,63353,300002,5,21,false
abba,5,10,8657690939,[^aton][tu],[^anot][tu],139,210,16,1,207558,300000,15,21,false
abba,5,11,9696640194,[^aton][tu],[^anot][tu],139,210,16,1,295524,300002,18,19,false
abba,5,12,6621545651,[^onta][tu],[^anot][tu],139,210,16,1,155744,300000,10,20,false
abba,5,13,2492462788,[^otan][tu],[^anot][tu],139,210,16,1,57694,300002,4,19,false
abba,5,14,3404588599,[b-t][tzhuv],[b-t][hz],148,210,21,5,100201,300000,7,20,false
abba,5,15,2330977742,[f-t][bhu],[f-t][bhu],160,210,17,0,201498,300002,13,19,false
abba,5,16,6361187489,[^onat][tu],[^anot][tu],139,210,16,1,220151,300000,14,19,false
abba,5,17,2805026820,[f-t][bhu],[f-t][bhu],160,210,17,0,266656,300000,17,19,false
abba,5,18,4323456912,[^tnao][tu],[^anot][tu],139,210,16,1,246642,300000,17,20,false
abba,5,19,8361101999,[^tano][tu],[^anot][tu],139,210,16,1,32920,300002,2,19,false
abba,5,20,9935136846,[^onta][tu]g*,[^anot][tu]*,137,210,16,1,241805,300000,14,18,false
abba,5,21,5217407358,[^aton][tu],[^anot][tu],139,210,16,1,18862,300002,1,17,false
abba,5,22,5619256299,[^aont][tu],[^anot][tu],139,210,16,1,124364,300000,8,19,false
abba,5,23,4560422870,[^ntoa][tu],[^anot][tu],139,210,16,1,173666,300000,12,20,false
abba,5,24,5236888092,[^anto][tu],[^anot][tu],139,210,16,1,12115,300000,1,21,false
abba,5,25,1337360711,[^tnao][tu],[^anot][tu],139,210,16,1,125741,300000,9,20,false
abba,5,26,7659837985,[^onta][tu],[^anot][tu],139,210,16,1,151048,300000,10,19,false
abba,5,27,2521100877,[^aton][tu],[^anot][tu],139,210,16,1,31279,300000,2,17,false
abba,5,28,8801535107,[^aton][tu],[^anot][tu],139,210,16,1,35896,300000,2,18,false
abba,5,29,9651599436,[^ntoa][tu],[^anot][tu],139,210,16,1,141728,300002,10,19,false
aman-aplan,5,1,2967301147,[a-l][b-x].[^yne]$,[a-l][b-x].[^eny]$,122,190,16,2,208791,300000,14,21,false
aman-aplan,5,1,5600405384,^[^uphn]*[^y]\b,^[^hnpu]*y\b,125,190,14,0,273563,300002,19,21,false
aman-aplan,5,2,1632819610,[k-x][a-o].$,[k-x][a-o].$,118,190,14,1,68520,300002,4,21,false
aman-aplan,5,3,1412034944,[k-x][a-o].$,[k-x][a-o].$,118,190,14,1,238608,300000,15,19,false
aman-aplan,5,4,9724161943,^[^pnmy]*$,^[^mnpy]*$,140,190,15,0,162602,300000,11,20,false
aman-aplan,5,5,4037724866,[k-x][^r].$,[k-x]r.$,119,190,15,2,180451,300002,13,21,false
aman-aplan,5,6,8370032799,^[^hms]*[a-l]*[^ye]$,^[^hms]*[a-l]*[^ey]$,130,190,16,1,277076,300002,22,24,false
aman-aplan,5,7,2767986875,[k-x][a-o].$,[k-x][a-o].$,118,190,14,1,115355,300000,7,19,false
aman-aplan,5,8,3141506592,^.[a-o][^mhs]*[^ye]n*$,^.[a-o]*[^ey]*$,148,190,18,1,262216,300000,18,22,false
aman-aplan,5,9,3313543896,[k-x][^r].$,[k-x]r.$,119,190,15,2,252299,300000,18,21,false
aman-aplan,5,10,8657690939,^.[^iusmh]*.c*$,^.*.*$,145,190,16,0,159879,300002,14,23,false
aman-aplan,5,11,9696640194,[n-x][b-o].$,[n-x][b-o].$,108,190,12,0,244462,300002,16,19,false
aman-aplan,5,12,6621545651,[k-x]r*[a-o].$,[k-x]*[a-o].$,116,190,14,1,195511,300000,13,21,false
aman-aplan,5,13,2492462788,[n-x][d-o].$,[n-x][d-o].$,108,190,12,0,86043,300000,6,19,false
aman-aplan,5,14,3404588599,^.?[d-o][^ymn]*[^ye]$,^.?[d-o][^mny]*[^ey]$,159,190,18,0,156040,300000,11,23,false
aman-aplan,5,15,2330977742,[a-l][b-x].[^yne]$,[a-l][b-x].[^eny]$,122,190,16,2,202460,300000,13,20,false
aman-aplan,5,16,6361187489,^[^syh]*$,^[^hsy]*$,121,190,16,3,178596,300000,11,19,false
aman-aplan,5,17,2805026820,[k-x][a-o].$,[k-x][a-o].$,118,190,14,1,188789,300000,12,18,false
aman-aplan,5,18,4323456912,^[^pmny]*[no]*$,^[^mnpy]*[no]*$,145,190,16,0,276660,300000,21,23,false
aman-aplan,5,19,8361101999,[k-x][a-o].$,[k-x][a-o].$,118,190,14,1,15574,300002,1,20,false
aman-aplan,5,20,9935136846,[k-x][a-o].$,[k-x][a-o].$,118,190,14,1,53121,300000,3,19,false
aman-aplan,5,21,5217407358,\b[^shl]+$,\b[^hls]+$,120,190,15,2,190462,300000,12,19,false
aman-aplan,5,22,5619256299,^\b[^fupa]*$,^\b[^afpu]*$,118,190,14,1,295375,300000,20,20,false
aman-aplan,5,23,4560422870,[a-l][b-x].[^yne]$,[a-l][b-x].[^eny]$,122,190,16,2,73593,300000,6,20,false
aman-aplan,5,24,5236888092,^.[a-o][^mn]*[^ye]$,^.[a-o]*[^ey]$,151,190,17,0,190787,300002,12,19,false
aman-aplan,5,25,1337360711,[k-x][a-o].$,[k-x][a-o].$,118,190,14,1,159996,300000,11,20,false
aman-aplan,5,26,7659837985,[k-x][a-o].$,[k-x][a-o].$,118,190,14,1,22776,300000,1,20,false
aman-aplan,5,27,2521100877,[k-x][^r].$,[k-x]r.$,119,190,15,2,234459,300000,15,19,false
aman-aplan,5,28,8801535107,^[e-r]*.[a-l]*.[^sn].$,^[e-r]*.[a-l]*.[^ns].$,138,190,16,0,262794,300000,17,20,false
aman-aplan,5,29,9651599436,[k-x][^r].$,[k-x]r.$,119,190,15,2,169291,300000,12,21,false
prime,5,1,2967301147,^x{5}$,^x{5}$,9,300,1,0,273,300002,0,6,false
prime,5,1,5600405384,^xx$,^xx$,11,300,1,0,490,300000,0,6,false
prime,5,2,1632819610,[^x],x,-4,300,0,0,137598,300000,3,6,false
prime,5,3,1412034944,[^x],x,-4,300,0,0,134048,300002,3,6,false
prime,5,4,9724161943,^x?xx$,^x?xx$,24,300,2,0,700,300000,0,6,false
prime,5,5,4037724866,[^x],x,-4,300,0,0,133369,300000,3,6,false
prime,5,6,8370032799,^xx$,^xx$,11,300,1,0,618,300000,0,6,false
prime,5,7,2767986875,^x?xx$,^x?xx$,24,300,2,0,628,300000,0,6,false
prime,5,8,3141506592,[^x],x,-4,300,0,0,140769,300000,3,6,false
prime,5,9,3313543896,^x?xx\b,^x?xx\b,23,300,2,0,195,300000,0,6,false
prime,5,10,8657690939,[^x],x,-4,300,0,0,166910,300000,4,6,false
prime,5,11,9696640194,^x?xx$,^x?xx$,24,300,2,0,109,300000,0,6,false
prime,5,12,6621545651,^x?xx$,^x?xx$,24,300,2,0,3914,300000,0,7,false
prime,5,13,2492462788,^xx?.$,^xx?.$,24,300,2,0,909,300000,0,6,false
prime,5,14,3404588599,^x?xx$,^x?xx$,24,300,2,0,180,300000,0,6,false
prime,5,15,2330977742,^x?xx$,^x?xx$,24,300,2,0,732,300002,0,6,false
prime,5,16,6361187489,[^x],x,-4,300,0,0,134526,300000,3,6,false
prime,5,17,2805026820,^x?xx$,^x?xx$,24,300,2,0,88,300000,0,6,false
prime,5,18,4323456912,^x?xx$,^x?xx$,24,300,2,0,2398,300000,0,7,false
prime,5,19,8361101999,^xx$,^xx$,11,300,1,0,47,300000,0,6,false
prime,5,20,9935136846,^x?.x$,^x?.x$,24,300,2,0,1204,300000,0,6,false
prime,5,21,5217407358,[^x],x,-4,300,0,0,139247,300000,3,6,false
prime,5,22,5619256299,[^x],x,-4,300,0,0,140302,300000,3,6,false
prime,5,23,4560422870,\W,\W,-2,300,0,0,262,300002,0,6,false
prime,5,24,5236888092,^x?xx$,^x?xx$,24,300,2,0,109,300000,0,6,false
prime,5,25,1337360711,[^x],x,-4,300,0,0,132179,300002,3,6,false
prime,5,26,7659837985,^x?xx$,^x?xx$,24,300,2,0,572,300000,0,6,false
prime,5,27,2521100877,^..$,^..$,11,300,1,0,1023,300000,0,6,false
prime,5,28,8801535107,^xx$,^xx$,11,300,1,0,1192,300002,0,6,false
prime,5,29,9651599436,^x?xx$,^x?xx$,24,300,2,0,123,300000,0,6,false
four,5,1,2967301147,..[m-r].[o-r],..[m-r].[o-r],147,210,16,0,297407,300000,18,19,false
four,5,1,5600405384,[i-o][f-r][m-r],[i-o][f-r][m-r],135,210,15,0,13980,300000,1,19,false
four,5,2,1632819610,[no][d-r][n-r],[no][d-r][n-r],136,210,16,1,227226,300000,17,22,false
four,5,3,1412034944,[^u][f-r][M-p][o-r],u[f-r][M-p][o-r],151,210,18,1,25499,300000,2,20,false
four,5,4,9724161943,[M-n][n-r].[j-r],[M-n][n-r].[j-r],144,210,17,1,148826,300000,10,20,false
four,5,5,4037724866,l*[d-t][i-o][f-r][m-t],l*[d-t][i-o][f-r][m-t],138,210,16,0,28832,300000,2,20,false
four,5,6,8370032799,..[m-r].[o-r],..[m-r].[o-r],147,210,16,0,211095,300000,14,20,false
four,5,7,2767986875,[d-t][i-o][f-r][m-t],[d-t][i-o][f-r][m-t],140,210,16,0,93629,300000,6,20,false
four,5,8,3141506592,.[no]M*.[n-r],.[no]*.[n-r],137,210,16,1,299823,300002,22,22,false
four,5,9,3313543896,[d-t][i-o][f-r][m-t],[d-t][i-o][f-r][m-t],140,210,16,0,60228,300000,4,19,false
four,5,10,8657690939,^[c-t]*.[j-v].[no],^[c-t]*.[j-v].[no],142,210,16,0,254101,300000,19,22,false
four,5,11,9696640194,[M-o][M-m][d-v][mn]*[^h][f-o],[M-o][M-m][d-v]*h[f-o],151,210,20,2,116432,300002,9,22,false
four,5,12,6621545651,[f-o][M-p][n-r],[f-o][M-p][n-r],145,210,20,4,245238,300002,17,21,false
four,5,13,2492462788,..[m-r].[o-r],..[m-r].[o-r],147,210,16,0,295030,300000,21,21,false
four,5,14,3404588599,[n-v][b-p][no],[n-v][b-p][no],136,210,16,1,207317,300002,14,19,false
four,5,15,2330977742,[no][^a][n-r],[no]a[n-r],137,210,16,1,83456,300000,6,20,false
four,5,16,6361187489,..[m-r].[o-r],..[m-r].[o-r],147,210,16,0,63051,300002,4,21,false
four,5,17,2805026820,[^ruh][f-r][M-o][m-r],[^hru][f-r][M-o][m-r],149,210,19,2,267427,300002,18,20,false
four,5,18,4323456912,[f-o][M-p][n-r],[f-o][M-p][n-r],145,210,20,4,77258,300000,5,23,false
four,5,19,8361101999,[M-o]..[d-v].[^n][^w]$,[M-o]..[d-v].nw$,188,210,21,0,267190,300002,22,24,false
four,5,20,9935136846,n*.[M-r][f-r][M-s][o-r],n*.[M-r][f-r][M-s][o-r],157,210,18,0,113829,300002,8,21,false
four,5,21,5217407358,[f-o][M-p][n-r],[f-o][M-p][n-r],145,210,20,4,148452,300002,9,19,false
four,5,22,5619256299,[M-s]{2}[i-o][l-r][b-o],[M-s]{2}[i-o][l-r][b-o],137,210,16,0,123047,300000,8,20,false
four,5,23,4560422870,[i-o][f-r][m-r],[i-o][f-r][m-r],135,210,15,0,64319,300000,5,22,false
four,5,24,5236888092,[i-o][f-r][m-r],[i-o][f-r][m-r],135,210,15,0,61410,300000,4,21,false
four,5,25,1337360711,[^th][M-t]l*[f-r][M-o][m-r],[^ht][M-t]*[f-r][M-o][m-r],153,210,19,1,282804,300000,19,21,false
four,5,26,7659837985,[f-o][M-p][d-r].[i-r],[f-o][M-p][d-r].[i-r],149,210,19,2,78206,300000,5,22,false
four,5,27,2521100877,..[m-r].[o-r],..[m-r].[o-r],147,210,16,0,53678,300000,4,22,false
four,5,28,8801535107,[M-n][n-r].[j-r],[M-n][n-r].[j-r],144,210,17,1,240570,300000,16,20,false
four,5,29,9651599436,[no][^a][n-r],[no]a[n-r],137,210,16,1,179474,300000,10,19,false
order,5,1,2967301147,^[a-g]+[b-o][e-t],^[a-g]+[b-o][e-t],183,210,20,0,94865,300000,6,19,false
order,5,1,5600405384,^.[b-o][c-t]+.$,^.[b-o]+.$,195,210,21,0,244409,300000,15,19,false
order,5,2,1632819610,^a*[b-m]+[i-z]*\b,^a*[b-m]+[i-z]*\b,193,210,21,0,294883,300002,24,24,false
order,5,3,1412034944,^[a-g]+[b-o][e-t],^[a-g]+[b-o][e-t],183,210,20,0,30386,300002,2,21,false
order,5,4,9724161943,^.[b-o][b-t]*[i-z]$,^.[b-o]*[i-z]$,191,210,21,0,158857,300000,11,21,false
order,5,5,4037724866,^.[b-o][c-t]*.$,^.[b-o]*.$,195,210,21,0,182809,300000,13,23,false
order,5,6,8370032799,^[a-g][b-o]+[e-t],^[a-g]+[e-t],183,210,20,0,101905,300000,6,20,false
order,5,7,2767986875,^[a-g][b-o]+[l-t],^[a-g]+[l-t],183,210,20,0,265222,300002,17,19,false
order,5,8,3141506592,^[ab]*[b-o]+...$,^[ab]*[b-o]+...$,194,210,21,0,129239,300002,10,22,false
order,5,9,3313543896,^[a-g][b-o]+[e-t],^[a-g]+[e-t],183,210,20,0,176558,300000,12,20,false
order,5,10,8657690939,^[a-g][b-o]+[e-t],^[a-g]+[e-t],183,210,20,0,98821,300002,7,21,false
order,5,11,9696640194,^[a-g][b-o]+[e-t],^[a-g]+[e-t],183,210,20,0,115071,300002,8,20,false
order,5,12,6621545651,^.[b-o][c-t]*.$,^.[b-o]*.$,195,210,21,0,122652,300000,9,22,false
order,5,13,2492462788,^a*e*[b-o]+[n-z]*$,^a*e*[b-o]+[n-z]*$,192,210,21,0,96469,300000,8,21,false
order,5,14,3404588599,^.[b-o]+[i-z]*$,^.[b-o]+[i-z]*$,195,210,21,0,27647,300000,2,22,false
order,5,15,2330977742,^[a-m][b-o].*[i-z]$,^[a-m][b-o]*[i-z]$,191,210,21,0,154101,300002,11,21,false
order,5,16,6361187489,^[a-g][b-o]+[e-t],^[a-g]+[e-t],183,210,20,0,34906,300000,2,21,false
order,5,17,2805026820,^[a-g][b-o]+[e-t],^[a-g]+[e-t],183,210,20,0,151912,300002,10,20,false
order,5,18,4323456912,^[^r]*[f-t]+[n-z]$,^r*[f-t]+[n-z]$,182,210,20,0,149595,300000,12,23,false
order,5,19,8361101999,^..[c-t]{2}[f-z]*$,^..[c-t]{2}[f-z]*$,192,210,21,0,55773,300000,4,23,false
order,5,20,9935136846,^[a-g][b-o]+[e-t],^[a-g]+[e-t],183,210,20,0,254126,300000,17,21,false
